colour	y	x	PANEL	fill
#F8766D	0.591836748703768	0.380644909436571	1	#F8766D
#00BFC4	0.567230674216028	0.302555418576004	1	#00BFC4
#F8766D	0.616478923306423	0.373034948044635	2	#F8766D
#00BFC4	0.60960811077206	0.369315866740715	2	#00BFC4
