colour	y	x	PANEL	fill
#F8766D	0.540870212071832	0.423460948150709	1	#F8766D
#00BFC4	0.51043987071059	0.323604149790589	1	#00BFC4
#F8766D	0.566965515093015	0.41882824247543	2	#F8766D
#00BFC4	0.56319197465254	0.404279189821144	2	#00BFC4
