colour	y	x	PANEL	fill
#F8766D	0.396606736029497	0.535485129892077	1	#F8766D
#00BFC4	0.348513408879738	0.369011649174674	1	#00BFC4
#F8766D	0.424401773429273	0.535378979576167	2	#F8766D
#00BFC4	0.434100803868437	0.484094317033113	2	#00BFC4
