colour	y	x	PANEL	fill
#F8766D	0.61587597692295	0.359664097361447	1	#F8766D
#00BFC4	0.593916122848696	0.291412681941365	1	#00BFC4
#F8766D	0.639625894173394	0.350315515202703	2	#F8766D
#00BFC4	0.631697536218794	0.351183361158578	2	#00BFC4
