fill,x,y,showSelected,PANEL,group
#00BFC4,0.158749931804543,0.284468575189207,FF.Phil Hughes,1,4
#00BFC4,0.512457036861918,0.459765473092225,FF.Phil Hughes,1,4
#00BFC4,0.796150139118733,0.351625833856831,FF.Phil Hughes,1,4
#00BFC4,0.374429431340814,0.500299141463998,FC.Phil Hughes,1,3
#00BFC4,0.707405117387114,0.333079063088935,FC.Phil Hughes,1,3
#00BFC4,0.151839458800851,0.645681892967184,FF.Phil Hughes,1,4
#00BFC4,0.623388314026442,0.425513775464417,FC.Phil Hughes,1,3
#00BFC4,0.517367109785593,0.689356546710939,FF.Phil Hughes,1,4
#00BFC4,0.598292385749877,0.56790511232762,FC.Phil Hughes,1,3
#00BFC4,0.564649293495063,0.588097161147507,FF.Phil Hughes,1,4
#00BFC4,0.687582971139682,0.790915073738371,FF.Phil Hughes,1,4
#00BFC4,0.578652094055175,0.569251248915612,FF.Phil Hughes,1,4
#00BFC4,0.331693611449563,0.506581112207963,FF.Phil Hughes,1,4
#00BFC4,0.58356216697885,0.486837775584074,FC.Phil Hughes,1,3
#00BFC4,0.593200458273473,0.65719883933112,FF.Phil Hughes,1,4
#00BFC4,0.547736820091291,0.420428370576446,FC.Phil Hughes,1,3
#00BFC4,0.471721617050683,0.521239043943881,FC.Phil Hughes,1,3
#00BFC4,0.328420229500446,0.432394029136379,FF.Phil Hughes,1,4
#00BFC4,0.604111731437196,0.30002393131712,FC.Phil Hughes,1,3
#00BFC4,0.557011402280456,0.47502168775614,FF.Phil Hughes,1,4
#00BFC4,0.49790867264362,0.655254419815131,FC.Phil Hughes,1,3
#00BFC4,0.660668497335831,0.565063268419636,FF.Phil Hughes,1,4
#00BFC4,0.45353616177781,0.512115229291932,FC.Phil Hughes,1,3
#00BFC4,0.764507446943934,0.578823775763558,FF.Phil Hughes,1,4
#00BFC4,0.695584571459747,0.278934458105238,FC.Phil Hughes,1,3
#00BFC4,0.468811944207023,0.651066439319154,FF.Phil Hughes,1,4
#00BFC4,0.65084835148848,0.240046067785456,FC.Phil Hughes,1,3
#00BFC4,0.688492243903326,0.390514224176613,FF.Phil Hughes,1,4
#00BFC4,0.65648584262307,0.491624039008047,FC.Phil Hughes,1,3
#00BFC4,0.508638091254615,0.544272936671752,FC.Phil Hughes,1,3
#F8766D,0.509729218570987,0.510170809775943,FC.Mariano Rivera,1,1
#F8766D,0.675944279765044,0.665873941787071,FC.Mariano Rivera,1,1
#F8766D,0.653394315226682,0.555939453767687,FC.Mariano Rivera,1,1
#F8766D,0.663941879284948,0.450492087708277,FC.Mariano Rivera,1,1
#F8766D,0.410982196439288,0.349830985072841,FC.Mariano Rivera,1,1
#F8766D,0.633026605321064,0.507777678063956,FC.Mariano Rivera,1,1
#F8766D,0.271681609049083,0.574785365999581,FC.Mariano Rivera,1,1
#F8766D,0.617568968339122,0.358805228992791,FC.Mariano Rivera,1,1
#F8766D,0.491180054192657,0.658395405187113,FC.Mariano Rivera,1,1
#F8766D,0.327147247631344,0.656450985671124,FC.Mariano Rivera,1,1
#F8766D,0.611204058993617,0.303314487421101,FC.Mariano Rivera,1,1
#F8766D,0.66794267944498,0.534251697627808,FC.Mariano Rivera,1,1
#F8766D,0.463174453072433,0.755616380986568,FC.Mariano Rivera,1,1
#F8766D,0.637027405481096,0.50897424391995,FC.Mariano Rivera,1,1
#F8766D,0.422439033261198,0.750830117562595,FC.Mariano Rivera,1,1
#F8766D,0.379703213369947,0.706407610158844,FC.Mariano Rivera,1,1
#00BFC4,0.389159650111841,0.42147536570044,FF.Phil Hughes,1,4
#00BFC4,0.166387823019149,0.504337551227976,FF.Phil Hughes,1,4
#00BFC4,0.603748022331739,0.546965209847737,FF.Phil Hughes,1,4
#00BFC4,0.394251577588245,0.386924526608633,FF.Phil Hughes,1,4
#00BFC4,0.546827547327647,0.59288342457148,FF.Phil Hughes,1,4
#00BFC4,0.486997399479896,0.584956175775524,FF.Phil Hughes,1,4
#00BFC4,0.213670006728618,0.435385443776362,FF.Phil Hughes,1,4
#00BFC4,0.656122133517613,0.527969726883843,FF.Phil Hughes,1,4
#00BFC4,0.521186055392897,0.512563941487929,FF.Phil Hughes,1,4
#00BFC4,0.493907872483588,0.424466780340423,FF.Phil Hughes,1,4
#00BFC4,0.100374620378621,0.562221424511652,FF.Phil Hughes,1,4
#00BFC4,0.627570968739202,0.570148673307607,FF.Phil Hughes,1,4
#00BFC4,0.783056611322264,0.552200185467708,FF.Phil Hughes,1,4
#00BFC4,0.619023804760952,0.621601005115319,FF.Phil Hughes,1,4
#00BFC4,0.348424230300606,0.528867151275838,FF.Phil Hughes,1,4
#00BFC4,0.260406626779901,0.560127434263663,FF.Phil Hughes,1,4
#00BFC4,0.637209260033825,0.527670585419845,FC.Phil Hughes,1,3
#00BFC4,0.587562967138882,0.599614107511442,FF.Phil Hughes,1,4
#00BFC4,0.634117732637437,0.503440126835981,FC.Phil Hughes,1,3
#00BFC4,0.560830347887759,0.603652517275419,FF.Phil Hughes,1,4
#00BFC4,0.281865464001891,0.339510604564899,FF.Phil Hughes,1,4
#00BFC4,0.29495899179836,0.445257112088307,FC.Phil Hughes,1,3
#00BFC4,0.512638891414646,0.597220975799456,FF.Phil Hughes,1,4
#00BFC4,0.497181254432705,0.486089921924078,FF.Phil Hughes,1,4
#00BFC4,0.544463438142174,0.468141434084178,FF.Phil Hughes,1,4
#00BFC4,0.762325192311189,0.260537258069341,FF.Phil Hughes,1,4
#00BFC4,0.458809943806943,0.481901941428101,FC.Phil Hughes,1,3
#00BFC4,0.901625779701395,0.0454545454545455,FF.Phil Hughes,1,4
#00BFC4,0.583198457873393,0.420877082772443,FF.Phil Hughes,1,4
#00BFC4,0.501727618250923,0.635810224655239,FF.Phil Hughes,1,4
#00BFC4,0.22203531615414,0.664378234467079,FF.Phil Hughes,1,4
#00BFC4,0.477177253632545,0.396048341260582,FF.Phil Hughes,1,4
#00BFC4,0.337512957136882,0.475619970684136,FF.Phil Hughes,1,4
#00BFC4,0.430440633581262,0.61606688803135,FF.Phil Hughes,1,4
#00BFC4,0.506819545727327,0.501944419515989,FC.Phil Hughes,1,3
#00BFC4,0.650484642383022,0.317374136229023,FF.Phil Hughes,1,4
#00BFC4,0.642119332957501,0.472329414580155,FF.Phil Hughes,1,4
#00BFC4,0.373883867682627,0.597520117263454,FF.Phil Hughes,1,4
#00BFC4,0.47208532615614,0.307801609381076,FF.Phil Hughes,1,4
#00BFC4,0.554101729436796,0.329638936252954,FF.Phil Hughes,1,4
#00BFC4,0.463720016730619,0.502093990247988,FF.Phil Hughes,1,4
#00BFC4,0.291685609849243,0.420877082772443,FF.Phil Hughes,1,4
#00BFC4,0.592654894615287,0.382886116844656,FF.Phil Hughes,1,4
#00BFC4,0.545190856353089,0.572990517215591,FF.Phil Hughes,1,4
#00BFC4,0.514821146047391,0.665724371055072,FF.Phil Hughes,1,4
#00BFC4,0.344787139246031,0.552499326931706,FF.Phil Hughes,1,4
#00BFC4,0.249859062721635,0.412650692512489,FF.Phil Hughes,1,4
#00BFC4,0.411891469202931,0.662134673487092,FF.Phil Hughes,1,4
#00BFC4,0.180208769026533,0.47502168775614,FF.Phil Hughes,1,4
#00BFC4,0.315144847151248,0.581366478207544,FF.Phil Hughes,1,4
#00BFC4,0.618841950208223,0.456325346256245,FF.Phil Hughes,1,4
#00BFC4,0.537734819691211,0.463355170660205,FF.Phil Hughes,1,4
#F8766D,0.74504900980196,0.503739268299979,FC.Mariano Rivera,1,1
#F8766D,0.536825546927567,0.485042926800084,FC.Mariano Rivera,1,1
#F8766D,0.474449435341614,0.29284453618116,FC.Mariano Rivera,1,1
#F8766D,0.132926585317063,0.459765473092225,FC.Mariano Rivera,1,1
#F8766D,0.612840749968175,0.437030721828353,FC.Mariano Rivera,1,1
#F8766D,0.179299496262889,0.584956175775524,FF.Mariano Rivera,1,2
#F8766D,0.65357616977941,0.429253043764396,FC.Mariano Rivera,1,1
#F8766D,0.244403426139773,0.608289209967394,FC.Mariano Rivera,1,1
#F8766D,0.327510956736802,0.407714858356517,FC.Mariano Rivera,1,1
#F8766D,0.554829147647711,0.464551736516198,FC.Mariano Rivera,1,1
#F8766D,0.382431031660878,0.227033414101529,FF.Mariano Rivera,1,2
#F8766D,0.310416628780302,0.204597804301654,FF.Mariano Rivera,1,2
#F8766D,0.267680808889051,0.281327589817225,FF.Mariano Rivera,1,2
#F8766D,0.759051810362072,0.305109336205091,FC.Mariano Rivera,1,1
#F8766D,0.75086835548928,0.547713063507733,FC.Mariano Rivera,1,1
#F8766D,0.679035807161432,0.356860809476802,FC.Mariano Rivera,1,1
#F8766D,0.541190056193057,0.497906009752012,FC.Mariano Rivera,1,1
#F8766D,0.495180854352689,0.403078165664543,FC.Mariano Rivera,1,1
#F8766D,0.228218370946917,0.379445990008675,FC.Mariano Rivera,1,1
#F8766D,0.405890268962883,0.379894702204673,FF.Mariano Rivera,1,2
#F8766D,0.626843550528287,0.448547668192288,FC.Mariano Rivera,1,1
#F8766D,0.30350615577661,0.518098058571899,FF.Mariano Rivera,1,2
#F8766D,0.770144938078525,0.250216877561399,FC.Mariano Rivera,1,1
#F8766D,0.209669206568586,0.434637590116366,FF.Mariano Rivera,1,2
#F8766D,0.214397424939533,0.466795297496186,FC.Mariano Rivera,1,1
#F8766D,0.468084525996108,0.662284244219091,FC.Mariano Rivera,1,1
#F8766D,0.256223972067141,0.358805228992791,FC.Mariano Rivera,1,1
#F8766D,0.65503100620124,0.460962038948219,FC.Mariano Rivera,1,1
#F8766D,0.663760024732219,0.531858565915821,FC.Mariano Rivera,1,1
#F8766D,0.468448235101566,0.551601902539711,FC.Mariano Rivera,1,1
#F8766D,0.637209260033825,0.502393131711987,FC.Mariano Rivera,1,1
#F8766D,0.279319500263689,0.575234078195579,FC.Mariano Rivera,1,1
#F8766D,0.646120133117532,0.432543599868378,FC.Mariano Rivera,1,1
#F8766D,0.60211133135718,0.397544048580574,FC.Mariano Rivera,1,1
#F8766D,0.455172852752369,0.710894732118819,FC.Mariano Rivera,1,1
#F8766D,0.55210132935678,0.686365132070956,FC.Mariano Rivera,1,1
#F8766D,0.593382312826202,0.573439229411589,FC.Mariano Rivera,1,1
#F8766D,0.5420993289567,0.500747853659996,FC.Mariano Rivera,1,1
#F8766D,0.517185255232865,0.516602351251907,FC.Mariano Rivera,1,1
#F8766D,0.612295186309989,0.474273834096144,FC.Mariano Rivera,1,1
#F8766D,0.715406717707178,0.543225941547758,FC.Mariano Rivera,1,1
#F8766D,0.679763225372347,0.593780848963475,FC.Mariano Rivera,1,1
#F8766D,0.223853861681427,0.53739268299979,FC.Mariano Rivera,1,1
#F8766D,0.676671697975959,0.40173202907655,FC.Mariano Rivera,1,1
#F8766D,0.247313098983433,0.468889287744174,FC.Mariano Rivera,1,1
#F8766D,0.443716015930459,0.51420921953992,FC.Mariano Rivera,1,1
#F8766D,0.489179654112641,0.583610039187532,FC.Mariano Rivera,1,1
#F8766D,0.609931077124516,0.499551287804002,FC.Mariano Rivera,1,1
#F8766D,0.676126134317773,0.386774955876634,FC.Mariano Rivera,1,1
#F8766D,0.173116441470112,0.604998653863412,FC.Mariano Rivera,1,1
#F8766D,0.145292694902617,0.327395375272967,FC.Mariano Rivera,1,1
#F8766D,0.53355216497845,0.580169912351551,FC.Mariano Rivera,1,1
#F8766D,0.641391914746586,0.304511053277095,FC.Mariano Rivera,1,1
#F8766D,0.693402316827002,0.345942146040863,FC.Mariano Rivera,1,1
#F8766D,0.357153248831585,0.464850877980197,FC.Mariano Rivera,1,1
#F8766D,0.361154048991617,0.431047892548386,FC.Mariano Rivera,1,1
#F8766D,0.651939478804852,0.462009034072213,FC.Mariano Rivera,1,1
#F8766D,0.246221971667061,0.287160848365192,FC.Mariano Rivera,1,1
#F8766D,0.411164050992017,0.462756887732209,FC.Mariano Rivera,1,1
#F8766D,0.524459437342014,0.637904214903228,FC.Mariano Rivera,1,1
#F8766D,0.691765625852443,0.475171258488139,FC.Mariano Rivera,1,1
#F8766D,0.58210733055702,0.44824852672829,FC.Mariano Rivera,1,1
#F8766D,0.606839549728127,0.576879356247569,FC.Mariano Rivera,1,1
#F8766D,0.284775136845551,0.535448263483801,FC.Mariano Rivera,1,1
#F8766D,0.481723617450763,0.515555356127913,FC.Mariano Rivera,1,1
#F8766D,0.530278783029333,0.854781776302013,FC.Mariano Rivera,1,1
#F8766D,0.288594082452854,0.429851326692393,FF.Mariano Rivera,1,2
#F8766D,0.220944188837768,0.384082682700649,FF.Mariano Rivera,1,2
#F8766D,0.501727618250923,0.615319034371354,FC.Mariano Rivera,1,1
#F8766D,0.738502245903726,0.414894253492477,FC.Mariano Rivera,1,1
#F8766D,0.476631689974358,0.517350204911903,FC.Mariano Rivera,1,1
#F8766D,0.318600083653094,0.497457297556014,FF.Mariano Rivera,1,2
#F8766D,0.357335103384313,0.478910526788118,FC.Mariano Rivera,1,1
#F8766D,0.298414228300205,0.661386819827096,FC.Mariano Rivera,1,1
#F8766D,0.569013802760552,0.575981931855574,FC.Mariano Rivera,1,1
#F8766D,0.228945789157832,0.458269765772234,FC.Mariano Rivera,1,1
#F8766D,0.312598883413046,0.509572526847946,FC.Mariano Rivera,1,1
#F8766D,0.359881067122515,0.208187501869634,FF.Mariano Rivera,1,2
#F8766D,0.525550564658386,0.493269317060038,FC.Mariano Rivera,1,1
#F8766D,0.555920274964084,0.624891561219301,FC.Mariano Rivera,1,1
#F8766D,0.21203331575406,0.652263005175147,FC.Mariano Rivera,1,1
#F8766D,0.270226772627253,0.517499775643902,FC.Mariano Rivera,1,1
#F8766D,0.385704413609995,0.42312064375243,FC.Mariano Rivera,1,1
#F8766D,0.440442633981342,0.460214185288223,FC.Mariano Rivera,1,1
#F8766D,0.521004200840168,0.488333482904065,FC.Mariano Rivera,1,1
#F8766D,0.625752423211915,0.302566633761106,FC.Mariano Rivera,1,1
#F8766D,0.60938551346633,0.444957970624308,FC.Mariano Rivera,1,1
#F8766D,0.417347105784793,0.288506984953184,FF.Mariano Rivera,1,2
#F8766D,0.415164851152049,0.348634419216848,FF.Mariano Rivera,1,2
#F8766D,0.867800832893851,0.189939872565736,FC.Mariano Rivera,1,1
#F8766D,0.220762334285039,0.345044721648868,FC.Mariano Rivera,1,1
#F8766D,0.63502700540108,0.407266146160519,FC.Mariano Rivera,1,1
#F8766D,0.544281583589445,0.530662000059828,FC.Mariano Rivera,1,1
#F8766D,0.531733619451163,0.595276556283466,FC.Mariano Rivera,1,1
#F8766D,0.238038516794268,0.384381824164647,FC.Mariano Rivera,1,1
#F8766D,0.355516557857026,0.447500673068294,FC.Mariano Rivera,1,1
#F8766D,0.546645692774919,0.578225492835562,FC.Mariano Rivera,1,1
#F8766D,0.276591681972758,0.267267941009303,FF.Mariano Rivera,1,2
#F8766D,0.638664096455655,0.457372341380239,FC.Mariano Rivera,1,1
#F8766D,0.51354816417829,0.456624487720243,FC.Mariano Rivera,1,1
#F8766D,0.2749549909982,0.442116126716324,FC.Mariano Rivera,1,1
#F8766D,0.441897470403172,0.386027102216638,FC.Mariano Rivera,1,1
#F8766D,0.611385913546346,0.524679170779862,FC.Mariano Rivera,1,1
#F8766D,0.152385022459037,0.440769990128332,FC.Mariano Rivera,1,1
#F8766D,0.152566877011766,0.509871668311945,FC.Mariano Rivera,1,1
#F8766D,0.331511756896834,0.432244458404379,FC.Mariano Rivera,1,1
#F8766D,0.339331502664169,0.39829190224057,FC.Mariano Rivera,1,1
#F8766D,0.319509356416738,0.45168865356427,FC.Mariano Rivera,1,1
#F8766D,0.279501354816418,0.440620419396332,FC.Mariano Rivera,1,1
#F8766D,0.350788339486079,0.471581560920159,FC.Mariano Rivera,1,1
#F8766D,0.284593282292822,0.470833707260163,FF.Mariano Rivera,1,2
#F8766D,0.654667297095783,0.394103921744593,FC.Mariano Rivera,1,1
#F8766D,0.41352816017749,0.415342965688474,FF.Mariano Rivera,1,2
#F8766D,0.607748822491771,0.370322175356726,FC.Mariano Rivera,1,1
#F8766D,0.681036207241448,0.269810643453289,FC.Mariano Rivera,1,1
#F8766D,0.592836749168015,0.618160878279338,FC.Mariano Rivera,1,1
#F8766D,0.263134445070832,0.5,FC.Mariano Rivera,1,1
#F8766D,0.534643292294823,0.698330790630889,FC.Mariano Rivera,1,1
#F8766D,0.598292385749877,0.635211941727243,FC.Mariano Rivera,1,1
#F8766D,0.566104129916892,0.821577073798199,FC.Mariano Rivera,1,1
#F8766D,0.502636891014567,0.528717580543839,FC.Mariano Rivera,1,1
#F8766D,0.462810743966975,0.478013102396123,FC.Mariano Rivera,1,1
#F8766D,0.648484242303006,0.425812916928415,FC.Mariano Rivera,1,1
#F8766D,0.112740729964175,0.461709892608214,FC.Mariano Rivera,1,1
#F8766D,0.783784029533179,0.405770438840528,FC.Mariano Rivera,1,1
#F8766D,0.398797941406463,0.268015794669299,FC.Mariano Rivera,1,1
#F8766D,0.578652094055175,0.575084507463579,FC.Mariano Rivera,1,1
#F8766D,0.401525759697394,0.64104520027521,FC.Mariano Rivera,1,1
#F8766D,0.603384313226282,0.669314068623052,FC.Mariano Rivera,1,1
#F8766D,0.347696812089691,0.543525083011756,FC.Mariano Rivera,1,1
#F8766D,0.39497899579916,0.552349756199707,FC.Mariano Rivera,1,1
#F8766D,0.649939078724836,0.448996380388286,FC.Mariano Rivera,1,1
#F8766D,0.646847551328448,0.56252056597565,FC.Mariano Rivera,1,1
#F8766D,0.512275182309189,0.497906009752012,FC.Mariano Rivera,1,1
#F8766D,0.460446634781502,0.590490292859493,FC.Mariano Rivera,1,1
#F8766D,0.596655694775319,0.480256663376111,FC.Mariano Rivera,1,1
#F8766D,0.261497754096274,0.564165844027641,FC.Mariano Rivera,1,1
