colour	y	x	PANEL	fill
#F8766D	0.275064935064935	0.313939393939394	1	#F8766D
#F8766D	0.383116883116883	0.62530303030303	1	#F8766D
#F8766D	0.442207792207792	0.634393939393939	1	#F8766D
#00BFC4	0.157922077922078	0.453484848484848	2	#00BFC4
#00BFC4	0.274675324675325	0.408939393939394	2	#00BFC4
#F8766D	0.457792207792208	0.683333333333333	2	#F8766D
#00BFC4	0.297532467532468	0.556515151515152	2	#00BFC4
#00BFC4	0.264415584415584	0.344090909090909	2	#00BFC4
#00BFC4	0.498831168831169	0.137727272727273	2	#00BFC4
#F8766D	0.452597402597403	0.596212121212121	2	#F8766D
#00BFC4	0.152987012987013	0.319242424242424	2	#00BFC4
#F8766D	0.424415584415584	0.544848484848485	2	#F8766D
#00BFC4	0.408311688311688	0.357424242424242	2	#00BFC4
#00BFC4	0.312857142857143	0.317727272727273	2	#00BFC4
#F8766D	0.408051948051948	0.568787878787879	2	#F8766D
#00BFC4	0.178831168831169	0.495757575757576	2	#00BFC4
#F8766D	0.50948051948052	0.277878787878788	2	#F8766D
#F8766D	0.495454545454545	0.507575757575758	2	#F8766D
#F8766D	0.457402597402597	0.528787878787879	2	#F8766D
#F8766D	0.420909090909091	0.368484848484848	2	#F8766D
#F8766D	0.284285714285714	0.674242424242424	2	#F8766D
#F8766D	0.424415584415584	0.598030303030303	2	#F8766D
#00BFC4	0.327012987012987	0.36969696969697	2	#00BFC4
#F8766D	0.265064935064935	0.772424242424242	2	#F8766D
#F8766D	0.266623376623377	0.606060606060606	2	#F8766D
#F8766D	0.212207792207792	0.812878787878788	2	#F8766D
#F8766D	0.388051948051948	0.690757575757576	2	#F8766D
