colour	y	x	PANEL	fill
#F8766D	0.53948051948052	0.609090909090909	1	#F8766D
#F8766D	0.503116883116883	0.498787878787879	1	#F8766D
#F8766D	0.314675324675325	0.710757575757576	2	#F8766D
#00BFC4	0.377662337662338	0.561818181818182	2	#00BFC4
#F8766D	0.364805194805195	0.600606060606061	2	#F8766D
#F8766D	0.119350649350649	0.728181818181818	2	#F8766D
#F8766D	0.351948051948052	0.404090909090909	2	#F8766D
#00BFC4	0.486883116883117	0.33469696969697	2	#00BFC4
#00BFC4	0.391948051948052	0.398333333333333	2	#00BFC4
#00BFC4	0.649220779220779	0.581363636363636	3	#00BFC4
#00BFC4	0.334415584415584	0.610909090909091	3	#00BFC4
#00BFC4	0.517532467532468	0.454242424242424	4	#00BFC4
#00BFC4	0.541688311688312	0.508181818181818	4	#00BFC4
