colour	y	x	PANEL	fill
#F8766D	0.432987012987013	0.579090909090909	2	#F8766D
#F8766D	0.371688311688312	0.400757575757576	2	#F8766D
#00BFC4	0.397792207792208	0.356060606060606	2	#00BFC4
#F8766D	0.38038961038961	0.625909090909091	2	#F8766D
#F8766D	0.417012987012987	0.816060606060606	2	#F8766D
#00BFC4	0.215064935064935	0.248939393939394	2	#00BFC4
#F8766D	0.374935064935065	0.358939393939394	2	#F8766D
#F8766D	0.492597402597403	0.329545454545455	2	#F8766D
#F8766D	0.323376623376623	0.650151515151515	2	#F8766D
#F8766D	0.325714285714286	0.588484848484848	2	#F8766D
#00BFC4	0.34987012987013	0.345606060606061	2	#00BFC4
