colour	y	x	PANEL	fill
#F8766D	0.603976699488091	0.37011890279218	1	#F8766D
#00BFC4	0.5807158946257	0.29703558117763	1	#00BFC4
#F8766D	0.628186553176553	0.361660463759214	2	#F8766D
#00BFC4	0.620746043713179	0.36030385095314	2	#00BFC4
