colour	y	x	PANEL	fill
#F8766D	0.385805595546897	0.543447516539941	1	#F8766D
#00BFC4	0.340618851629018	0.37079870988232	1	#00BFC4
#F8766D	0.408669810459811	0.54719649979525	2	#F8766D
#00BFC4	0.420651408929762	0.491225571234175	2	#00BFC4
