x	y	label	showSelected	key
0.658841692558672	0.605629980241874	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.208099424237699	0.788338363332392	Afghanistan	Afghanistan	Afghanistan
0.692192680986156	0.432800660051675	Albania	Albania	Albania
0.726497933776334	0.251286449399657	Armenia	Armenia	Armenia
0.234932456438743	0.733297870030614	Angola	Angola	Angola
0.687163696393743	0.313817660724754	Argentina	Argentina	Argentina
0.735171060532777	0.150867403434874	Austria	Austria	Austria
0.759185383543019	0.186475454328332	Australia	Australia	Australia
0.730397838551315	0.225340339144972	Aruba	Aruba	Aruba
0.643292237893584	0.382102611980806	Azerbaijan	Azerbaijan	Azerbaijan
0.696956782161285	0.215135592852335	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.7236279200499	0.213072931367653	Barbados	Barbados	Barbados
0.302797716134893	0.694867229737065	Bangladesh	Bangladesh	Bangladesh
0.748992882464767	0.141748268449964	Belgium	Belgium	Belgium
0.307472509414667	0.698883991575656	Burkina Faso	Burkina Faso	Burkina Faso
0.734635213160655	0.195377467051697	Bulgaria	Bulgaria	Bulgaria
0.677952062029996	0.556451788001824	Bahrain	Bahrain	Bahrain
0.325970644760821	0.693998740690883	Burundi	Burundi	Burundi
0.298011573011124	0.705506220552793	Benin	Benin	Benin
0.703033519381315	0.535716612024231	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.379012313962628	0.624519616996331	Bolivia	Bolivia	Bolivia
0.57007648518175	0.44170267277504	Brazil	Brazil	Brazil
0.667733338633535	0.304372842347526	Bahamas, The	Bahamas, The	Bahamas, The
0.301414013807305	0.679777232559654	Bhutan	Bhutan	Bhutan
0.524243293252583	0.656436589443516	Botswana	Botswana	Botswana
0.731255954413906	0.188863799205332	Belarus	Belarus	Belarus
0.691269199344838	0.634832924419741	Belize	Belize	Belize
0.773151618241963	0.151301647957965	Canada	Canada	Canada
0.330925142768171	0.644386303927742	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.
0.341719617064467	0.599224873526283	Central African Republic	Central African Republic	Central African Republic
0.484233356134082	0.639935297566059	Congo, Rep.	Congo, Rep.	Congo, Rep.
0.790975193952997	0.126766832403326	Switzerland	Switzerland	Switzerland
0.374858166711087	0.812764617756258	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire
0.647572556299412	0.296665002062661	Chile	Chile	Chile
0.387172395362785	0.644386303927742	Cameroon	Cameroon	Cameroon
0.651147152315149	0.363972903141759	China	China	China
0.604597217021568	0.456032742037041	Colombia	Colombia	Colombia
0.71141364023428	0.384056712334716	Costa Rica	Costa Rica	Costa Rica
0.748692275889343	0.262034001346158	Cuba	Cuba	Cuba
