x	y	label	showSelected	key
0.806476384351236	0.179744664220422	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.353930096544114	0.712019888399157	Afghanistan	Afghanistan	Afghanistan
0.813511946337128	0.144787980111601	Albania	Albania	Albania
0.763475582822376	0.140445534880691	Armenia	Armenia	Armenia
0.383877884108223	0.629947673534967	Angola	Angola	Angola
0.792157098440446	0.201565451505743	Argentina	Argentina	Argentina
0.863679421442933	0.106357339818052	Austria	Austria	Austria
0.887203501112719	0.149456108734829	Australia	Australia	Australia
0.784109506985075	0.145439346896237	Aruba	Aruba	Aruba
0.70149324321166	0.170408406973967	Azerbaijan	Azerbaijan	Azerbaijan
0.791879293880856	0.0848622359250494	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.810223515620122	0.116236402718371	Barbados	Barbados	Barbados
0.670479461407265	0.235653646568383	Bangladesh	Bangladesh	Bangladesh
0.85820693764253	0.14435373558851	Belgium	Belgium	Belgium
0.444594711840095	0.608561130772738	Burkina Faso	Burkina Faso	Burkina Faso
0.758182094846277	0.0965868380485051	Bulgaria	Bulgaria	Bulgaria
0.786645471179526	0.237499185791519	Bahrain	Bahrain	Bahrain
0.371615720059348	0.499131510953818	Burundi	Burundi	Burundi
0.466074210756677	0.565570922986734	Benin	Benin	Benin
0.851915481440053	0.143485246542328	Bermuda	Bermuda	Bermuda
0.830909884419243	0.189840849382287	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.635760352029682	0.357242113033849	Bolivia	Bolivia	Bolivia
0.742110854052164	0.177790563866513	Brazil	Brazil	Brazil
0.774116903578979	0.154558481881147	Bahamas, The	Bahamas, The	Bahamas, The
0.638511795273774	0.26963328050025	Bhutan	Bhutan	Bhutan
0.413609052521898	0.281032199231387	Botswana	Botswana	Botswana
0.700378984704522	0.0846451136635039	Belarus	Belarus	Belarus
0.788969376626711	0.292431117962525	Belize	Belize	Belize
0.878652745174591	0.120470286818508	Canada	Canada	Canada
0.359777293471407	0.649054432550969	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.
0.31857823122711	0.505645178800182	Central African Republic	Central African Republic	Central African Republic
0.485568414161223	0.468734394337451	Congo, Rep.	Congo, Rep.	Congo, Rep.
0.893360045388174	0.107442951125779	Switzerland	Switzerland	Switzerland
0.431200427705012	0.480676118722453	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire
0.84721408580847	0.16378617799683	Chile	Chile	Chile
0.397495627998488	0.475139501053043	Cameroon	Cameroon	Cameroon
0.752110678096608	0.134366111557418	China	China	China
0.75380068750358	0.224254727837245	Colombia	Colombia	Colombia
0.851721284271857	0.177682002735741	Costa Rica	Costa Rica	Costa Rica
0.837993330638389	0.12372712074169	Cuba	Cuba	Cuba
0.751632975864865	0.268004863538659	Cape Verde	Cape Verde	Cape Verde
0.851872537643563	0.119276114380007	Cyprus	Cyprus	Cyprus
0.810588727907081	0.0922443928175956	Czech Republic	Czech Republic	Czech Republic
0.85744687044803	0.0987580606639599	Germany	Germany	Germany
0.493128042477723	0.410871311635582	Djibouti	Djibouti	Djibouti
0.840497372010671	0.148696180819419	Denmark	Denmark	Denmark
0.750636147739278	0.252046377315066	Dominican Republic	Dominican Republic	Dominican Republic
0.743927794680617	0.218392426775517	Algeria	Algeria	Algeria
0.791500020350799	0.245315587207156	Ecuador	Ecuador	Ecuador
0.758296104925452	0.116127841587598	Estonia	Estonia	Estonia
0.74209755287626	0.277775365308205	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.
0.541652252309017	0.488601081268862	Eritrea	Eritrea	Eritrea
0.87675257718834	0.0987580606639599	Spain	Spain	Spain
0.486998860621273	0.505970862192501	Ethiopia	Ethiopia	Ethiopia
0.855660712540953	0.148696180819419	Finland	Finland	Finland
0.6951440219024	0.263770979438522	Fiji	Fiji	Fiji
0.685555394210181	0.368423909503441	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.
0.875878499914664	0.163894739127603	France	France	France
0.562551819956196	0.336615498187029	Gabon	Gabon	Gabon
0.859271031714831	0.146524958203965	United Kingdom	United Kingdom	United Kingdom
0.792512429853874	0.207861997090562	Grenada	Grenada	Grenada
0.758615333147143	0.124052804134008	Georgia	Georgia	Georgia
0.578643202530963	0.436057493974857	Ghana	Ghana	Ghana
0.69467848074577	0.202976746205788	Greenland	Greenland	Greenland
0.510112504006029	0.526597477039321	Gambia, The	Gambia, The	Gambia, The
0.424346141745008	0.564268189417461	Guinea	Guinea	Guinea
0.397306751300655	0.551566537117051	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
0.862235293773382	0.0976724493562325	Greece	Greece	Greece
