size	colour	x	y	clickSelects	tooltip	key	fill
2	#00C094	0.716341535889823	0.518781075623684	United Arab Emirates	United Arab Emirates population 1215380	United Arab Emirates	#00C094
3.8	#A58AFF	0.253162668098835	0.800822893371257	Afghanistan	Afghanistan population 12241928	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.729425712609549	0.37710879996526	Albania	Albania population 2930351	Albania	#C49A00
2.80498447189992	#C49A00	0.722827189260494	0.214484226067699	Armenia	Armenia population 3239212	Armenia	#C49A00
3.39427400463467	#FB61D7	0.259091952283134	0.735469092646069	Angola	Angola population 8489864	Angola	#FB61D7
4.66983145535444	#53B400	0.721583719330291	0.296665002062661	Argentina	Argentina population 29435404	Argentina	#53B400
3.39427400463467	#C49A00	0.764532456256329	0.122641509433962	Austria	Austria population 7561910	Austria	#C49A00
3.9718012070186	#F8766D	0.798465656154798	0.162157761035239	Australia	Australia population 15369000	Australia	#F8766D
2	#53B400	0.762670291629802	0.208730486136744	Aruba	Aruba population 62204	Aruba	#53B400
3.13841995766062	#C49A00	0.640497850853002	0.281792127146796	Azerbaijan	Azerbaijan population 6464775	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.737589594345679	0.169539917927785	Bosnia and Herzegovina	Bosnia and Herzegovina population 4215148	Bosnia and Herzegovina	#C49A00
2	#53B400	0.762020054144907	0.158358121458193	Barbados	Barbados population 251979	Barbados	#53B400
6.62428372831945	#A58AFF	0.504940246747454	0.594122500379964	Bangladesh	Bangladesh population 89399666	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.778563296666805	0.122641509433962	Belgium	Belgium population 9855520	Belgium	#C49A00
3.39427400463467	#FB61D7	0.367874289294419	0.719619167553249	Burkina Faso	Burkina Faso population 7340907	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.739879676802707	0.170408406973967	Bulgaria	Bulgaria population 8939738	Bulgaria	#C49A00
2	#00C094	0.7329429235521	0.45082180775995	Bahrain	Bahrain population 396447	Bahrain	#00C094
3.13841995766062	#FB61D7	0.373093290685456	0.660453351282107	Burundi	Burundi population 4486938	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.347386678066662	0.714299672145385	Benin	Benin population 4045352	Benin	#FB61D7
2	#F8766D	0.744047505263751	0.377325922226806	Brunei Darussalam	Brunei Darussalam population 210925	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.472962699740434	0.524209132162321	Bolivia	Bolivia population 5762673	Bolivia	#53B400
7.63489130329947	#53B400	0.619746496308752	0.357242113033849	Brazil	Brazil population 130455659	Brazil	#53B400
2	#53B400	0.695275133493452	0.275169898169659	Bahamas, The	Bahamas, The population 225184	Bahamas, The	#53B400
2	#A58AFF	0.378330533689162	0.647968821243242	Bhutan	Bhutan population 445008	Bhutan	#A58AFF
2	#FB61D7	0.593108041309501	0.591625594372191	Botswana	Botswana population 1108461	Botswana	#FB61D7
3.60996894379985	#C49A00	0.725477543567717	0.182350131358968	Belarus	Belarus population 9843000	Belarus	#C49A00
2	#53B400	0.734583148557831	0.532568339231821	Belize	Belize population 155820	Belize	#53B400
4.41495341569977	#00B6EB	0.812333082118458	0.135668845126691	Canada	Canada population 25456000	Canada	#00B6EB
4.66983145535444	#FB61D7	0.347452423878986	0.685856655882928	Congo, Dem. Rep.	Congo, Dem. Rep. population 28490510	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.401237058763418	0.599767679180146	Central African Republic	Central African Republic population 2484402	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.513433617612398	0.599441995787828	Congo, Rep.	Congo, Rep. population 1962375	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.812253275063035	0.117213452895325	Switzerland	Switzerland population 6418773	Switzerland	#C49A00
3.39427400463467	#FB61D7	0.44861432719821	0.74068002692316	Cote d'Ivoire	Cote d'Ivoire population 9386245	Cote d'Ivoire	#FB61D7
3.60996894379985	#53B400	0.733959133391148	0.24108170310702	Chile	Chile population 11731654	Chile	#53B400
3.60996894379985	#FB61D7	0.442600295521726	0.645580476366242	Cameroon	Cameroon population 9770555	Cameroon	#FB61D7
17.7126700468125	#F8766D	0.683997256461455	0.235762207699155	China	China population 1023310000	China	#F8766D
4.66983145535444	#53B400	0.670647816290847	0.34736305013353	Colombia	Colombia population 28803276	Colombia	#53B400
2.80498447189992	#53B400	0.77995573976713	0.335095642356211	Costa Rica	Costa Rica population 2553714	Costa Rica	#53B400
3.60996894379985	#53B400	0.781854767652589	0.151410209088738	Cuba	Cuba population 9975082	Cuba	#53B400
2	#FB61D7	0.587078808289126	0.612795014872875	Cape Verde	Cape Verde population 317457	Cape Verde	#FB61D7
2	#C49A00	0.801101189151729	0.217958182252426	Cyprus	Cyprus population 694074	Cyprus	#C49A00
3.60996894379985	#C49A00	0.727494381868323	0.167151573050785	Czech Republic	Czech Republic population 10323856	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.774959058030485	0.0976724493562325	Germany	Germany population 78128282	Germany	#C49A00
2	#00C094	0.396169690777682	0.66892111948238	Djibouti	Djibouti population 393443	Djibouti	#00C094
3.13841995766062	#C49A00	0.787155856300633	0.102774822502551	Denmark	Denmark population 5114297	Denmark	#C49A00
3.13841995766062	#53B400	0.627944581068635	0.396432681242808	Dominican Republic	Dominican Republic population 6240380	Dominican Republic	#53B400
4.27683991532123	#00C094	0.593136923862892	0.64590615975856	Algeria	Algeria population 21453278	Algeria	#00C094
3.39427400463467	#53B400	0.637600474707567	0.455815619775496	Ecuador	Ecuador population 8528791	Ecuador	#53B400
2.80498447189992	#C49A00	0.708549707045402	0.187778187897605	Estonia	Estonia population 1508745	Estonia	#C49A00
5.41525987298185	#00C094	0.529344484228472	0.516609853008229	Egypt, Arab Rep.	Egypt, Arab Rep. population 48071851	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.315934717524637	0.656870833966607	Eritrea	Eritrea population 2656189	Eritrea	#FB61D7
5.01197609552267	#C49A00	0.810349306740812	0.147827691773238	Spain	Spain population 38122429	Spain	#C49A00
5.01197609552267	#FB61D7	0.31070469515928	0.707786004299021	Ethiopia	Ethiopia population 38259330	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.783735553925381	0.142182512973055	Finland	Finland population 4855787	Finland	#C49A00
2	#F8766D	0.622505160191192	0.360933191480122	Fiji	Fiji population 685422	Fiji	#F8766D
2	#F8766D	0.647439164506778	0.593145450203009	Micronesia, Fed. Sts.	Micronesia, Fed. Sts. population 80678	Micronesia, Fed. Sts.	#F8766D
5.68890227574546	#C49A00	0.793069179073846	0.155209848665784	France	France population 56149874	France	#C49A00
2	#FB61D7	0.522072161311494	0.517478342054411	Gabon	Gabon population 783527	Gabon	#FB61D7
5.68890227574546	#C49A00	0.786494597841417	0.145439346896237	United Kingdom	United Kingdom population 56332848	United Kingdom	#C49A00
2	#53B400	0.647903185529019	0.414128145558764	Grenada	Grenada population 95981	Grenada	#53B400
3.13841995766062	#C49A00	0.710397050361634	0.200479840198016	Georgia	Georgia population 4582900	Georgia	#C49A00
3.60996894379985	#FB61D7	0.468425858656461	0.638306880604468	Ghana	Ghana population 11895742	Ghana	#FB61D7
2	#FB61D7	0.407143160898283	0.635050046681286	Gambia, The	Gambia, The population 673230	Gambia, The	#FB61D7
3.13841995766062	#FB61D7	0.255627185977003	0.707677443168248	Guinea	Guinea population 4793275	Guinea	#FB61D7
2	#FB61D7	0.311607274952749	0.583157826171917	Equatorial Guinea	Equatorial Guinea population 272313	Equatorial Guinea	#FB61D7
3.60996894379985	#C49A00	0.800067877800805	0.163894739127603	Greece	Greece population 9846627	Greece	#C49A00
3.39427400463467	#53B400	0.541476296753491	0.610515231126647	Guatemala	Guatemala population 7543343	Guatemala	#53B400
2	#F8766D	0.722306923265859	0.288522917254706	Guam	Guam population 111405	Guam	#F8766D
2	#FB61D7	0.269929750409514	0.674349176021017	Guinea-Bissau	Guinea-Bissau population 868908	Guinea-Bissau	#FB61D7
2	#53B400	0.56518241251636	0.297859174501162	Guyana	Guyana population 765512	Guyana	#53B400
3.13841995766062	#F8766D	0.800479834220225	0.140228412619146	Hong Kong SAR, China	Hong Kong SAR, China population 5345100	Hong Kong SAR, China	#F8766D
2.80498447189992	#53B400	0.590538254124895	0.597270773172373	Honduras	Honduras population 3988404	Honduras	#53B400
3.13841995766062	#C49A00	0.722561545776016	0.157381071281238	Croatia	Croatia population 4659000	Croatia	#C49A00
3.13841995766062	#53B400	0.439770185323004	0.620828538550057	Haiti	Haiti population 6100718	Haiti	#53B400
3.60996894379985	#C49A00	0.702286753362719	0.141096901665328	Hungary	Hungary population 10689463	Hungary	#C49A00
8.13057909173351	#F8766D	0.54786694172485	0.39057038018108	Indonesia	Indonesia population 155698247	Indonesia	#F8766D
2.80498447189992	#C49A00	0.768487845936509	0.252806305230475	Ireland	Ireland population 3510600	Ireland	#C49A00
3.13841995766062	#00C094	0.787748708712342	0.290477017608615	Israel	Israel population 4105000	Israel	#00C094
15.4217733552612	#A58AFF	0.506679660522069	0.435189004928675	India	India population 747986284	India	#A58AFF
3.9718012070186	#00C094	0.49936287367421	0.641889397919969	Iraq	Iraq population 14822565	Iraq	#00C094
5.2199378875997	#00C094	0.408298843067521	0.656002344920425	Iran, Islamic Rep.	Iran, Islamic Rep. population 43852710	Iran, Islamic Rep.	#00C094
2	#C49A00	0.82494259687522	0.196463078359424	Iceland	Iceland population 236977	Iceland	#C49A00
