colour	y	x	showSelected	PANEL	fill
#F8766D	0.672472363636364	0.389262121212121	1	1	#F8766D
#F8766D	0.604982493506494	0.360631575757576	2	1	#F8766D
#F8766D	0.585057584415584	0.396502090909091	3	1	#F8766D
#F8766D	0.587041220779221	0.418206878787879	4	1	#F8766D
#F8766D	0.559000649350649	0.326142696969697	5	1	#F8766D
#F8766D	0.609094077922078	0.419352484848485	6	1	#F8766D
#F8766D	0.487889454545455	0.290523787878788	7	1	#F8766D
#F8766D	0.501160025974026	0.407856757575758	8	1	#F8766D
#F8766D	0.586055246753247	0.386315939393939	9	1	#F8766D
#F8766D	0.548938805194805	0.396095757575758	10	1	#F8766D
#F8766D	0.615531688311688	0.374028818181818	11	1	#F8766D
#F8766D	0.59655625974026	0.305570333333333	12	1	#F8766D
#F8766D	0.562349766233766	0.433600363636364	13	1	#F8766D
#F8766D	0.667232649350649	0.378404424242424	14	1	#F8766D
#00BFC4	0.684981714285714	0.243776060606061	15	1	#00BFC4
#F8766D	0.640498181818182	0.368209333333333	16	1	#F8766D
#F8766D	0.670802857142857	0.349748515151515	17	1	#F8766D
#00BFC4	0.635835220779221	0.247143909090909	18	1	#00BFC4
#F8766D	0.690350051948052	0.408481818181818	19	1	#F8766D
#F8766D	0.513996909090909	0.429261484848485	20	1	#F8766D
#F8766D	0.546339272727273	0.419521727272727	21	1	#F8766D
#F8766D	0.613333480519481	0.357664636363636	22	1	#F8766D
#F8766D	0.569217818181818	0.458951484848485	23	1	#F8766D
#F8766D	0.593904337662338	0.477582757575758	24	1	#F8766D
#F8766D	0.595947974025974	0.365960878787879	25	1	#F8766D
#00BFC4	0.578193506493506	0.307390818181818	26	1	#00BFC4
#F8766D	0.51790812987013	0.498513121212121	27	1	#F8766D
#00BFC4	0.551193974025974	0.242657121212121	28	1	#00BFC4
#F8766D	0.531469220779221	0.407899181818182	29	1	#F8766D
#F8766D	0.539576987012987	0.426214666666667	30	1	#F8766D
#F8766D	0.667201298701299	0.175017454545454	31	1	#F8766D
#F8766D	0.647097064935065	0.429271575757576	32	1	#F8766D
#F8766D	0.543834961038961	0.230556575757576	33	1	#F8766D
#F8766D	0.604515948051948	0.274432121212121	34	1	#F8766D
#F8766D	0.594932	0.310509090909091	35	1	#F8766D
#F8766D	0.566760623376623	0.404162787878788	36	1	#F8766D
#F8766D	0.755201246753247	0.335505545454545	37	1	#F8766D
#F8766D	0.620964571428571	0.402447363636364	38	1	#F8766D
#F8766D	0.594929272727273	0.395000515151515	39	1	#F8766D
#00BFC4	0.565370779220779	0.306174242424242	40	1	#00BFC4
#F8766D	0.620659688311688	0.250758636363636	41	1	#F8766D
#F8766D	0.626349350649351	0.459033	42	1	#F8766D
#F8766D	0.594208883116883	0.401968242424242	43	1	#F8766D
#00BFC4	0.602021896103896	0.278298545454545	44	1	#00BFC4
#00BFC4	0.51679161038961	0.319121878787879	45	1	#00BFC4
#F8766D	0.506430935064935	0.299877090909091	46	1	#F8766D
#00BFC4	0.57603838961039	0.380184818181818	47	1	#00BFC4
#F8766D	0.624028805194805	0.392056727272727	48	1	#F8766D
#00BFC4	0.652071844155844	0.435307727272727	49	1	#00BFC4
#F8766D	0.656906831168831	0.345639	50	1	#F8766D
#F8766D	0.656933350649351	0.332453787878788	51	1	#F8766D
#F8766D	0.579130883116883	0.380615484848485	52	1	#F8766D
#F8766D	0.600734883116883	0.167409909090909	53	1	#F8766D
#F8766D	0.568120363636364	0.445194636363636	54	1	#F8766D
#00BFC4	0.666039272727273	0.234766545454546	55	1	#00BFC4
#F8766D	0.571546701298701	0.446072757575758	56	1	#F8766D
#F8766D	0.61160574025974	0.362757424242424	57	1	#F8766D
#F8766D	0.631507792207792	0.382521909090909	58	1	#F8766D
#F8766D	0.626440467532468	0.363654424242424	59	1	#F8766D
#F8766D	0.713637844155844	0.449441151515152	60	1	#F8766D
#F8766D	0.656426207792208	0.44212503030303	61	1	#F8766D
#F8766D	0.636999662337662	0.303713424242424	62	1	#F8766D
#F8766D	0.621392623376623	0.389620090909091	63	1	#F8766D
#F8766D	0.598369506493507	0.446715787878788	64	1	#F8766D
#F8766D	0.539388935064935	0.329745696969697	65	1	#F8766D
#F8766D	0.635164207792208	0.429136272727273	66	1	#F8766D
#F8766D	0.661029246753247	0.23378796969697	67	1	#F8766D
#F8766D	0.548864649350649	0.432471909090909	68	1	#F8766D
#F8766D	0.705397636363636	0.355978606060606	69	1	#F8766D
#F8766D	0.709482909090909	0.288525212121212	70	1	#F8766D
#F8766D	0.518110623376623	0.426294151515151	71	1	#F8766D
#F8766D	0.646895896103896	0.437830484848485	72	1	#F8766D
#F8766D	0.750312545454546	0.354180848484848	73	1	#F8766D
#F8766D	0.635676987012987	0.425958818181818	74	1	#F8766D
#F8766D	0.777022649350649	0.315689545454545	75	1	#F8766D
#F8766D	0.743523948051948	0.297646272727273	76	1	#F8766D
#F8766D	0.60712574025974	0.224231696969697	77	1	#F8766D
#F8766D	0.601775922077922	0.339435575757576	78	1	#F8766D
#F8766D	0.604636285714286	0.257007363636364	79	1	#F8766D
#00BFC4	0.590932701298701	0.294244181818182	80	1	#00BFC4
#F8766D	0.669863272727273	0.366462363636364	81	1	#F8766D
#F8766D	0.492002207792208	0.373967727272727	82	1	#F8766D
#F8766D	0.606448987012987	0.497021	83	1	#F8766D
#F8766D	0.592873012987013	0.386310787878788	84	1	#F8766D
#F8766D	0.510309090909091	0.483745878787879	85	1	#F8766D
#F8766D	0.639898571428571	0.467281818181818	86	1	#F8766D
#F8766D	0.528188181818182	0.474451393939394	87	1	#F8766D
#F8766D	0.425814701298701	0.555134787878788	88	1	#F8766D
#00BFC4	0.560765792207792	0.406920757575758	89	1	#00BFC4
#F8766D	0.536190233766234	0.450646	90	1	#F8766D
#F8766D	0.578300363636364	0.48746903030303	91	1	#F8766D
#F8766D	0.53199187012987	0.261108121212121	92	1	#F8766D
#F8766D	0.61912187012987	0.315758	93	1	#F8766D
#F8766D	0.601146233766234	0.417747454545454	94	1	#F8766D
#F8766D	0.693725662337662	0.377825151515152	95	1	#F8766D
#F8766D	0.679826207792208	0.400204757575758	96	1	#F8766D
#F8766D	0.738472701298701	0.344190757575758	97	1	#F8766D
#F8766D	0.559092155844156	0.43018196969697	98	1	#F8766D
#F8766D	0.674535324675325	0.381103545454545	99	1	#F8766D
#F8766D	0.589984441558442	0.350733909090909	100	1	#F8766D
#F8766D	0.522709402597403	0.488847393939394	101	1	#F8766D
#F8766D	0.459088077922078	0.306890424242424	102	1	#F8766D
#F8766D	0.645092103896104	0.315090454545455	103	1	#F8766D
#F8766D	0.457360909090909	0.506314636363636	104	1	#F8766D
#F8766D	0.579610103896104	0.269966303030303	105	1	#F8766D
#00BFC4	0.655348025974026	0.308643606060606	106	1	#00BFC4
#00BFC4	0.563224285714286	0.313755696969697	107	1	#00BFC4
#F8766D	0.664169350649351	0.363458636363636	108	1	#F8766D
#F8766D	0.645443350649351	0.422792606060606	109	1	#F8766D
#00BFC4	0.614675090909091	0.236128121212121	110	1	#00BFC4
#F8766D	0.626509298701299	0.246091484848485	111	1	#F8766D
#F8766D	0.641051558441558	0.442475333333333	112	1	#F8766D
#F8766D	0.684094597402597	0.407887484848485	113	1	#F8766D
#00BFC4	0.598984623376623	0.450807181818182	114	1	#00BFC4
#F8766D	0.607299662337662	0.485032666666667	115	1	#F8766D
#F8766D	0.619594077922078	0.364854363636364	116	1	#F8766D
#F8766D	0.567234285714286	0.434430484848485	117	1	#F8766D
#F8766D	0.475872883116883	0.464524727272727	118	1	#F8766D
#F8766D	0.569427090909091	0.40059096969697	119	1	#F8766D
#F8766D	0.510761116883117	0.439004545454545	120	1	#F8766D
#F8766D	0.521925558441558	0.463782242424242	121	1	#F8766D
#F8766D	0.611451350649351	0.357854666666667	122	1	#F8766D
#00BFC4	0.746577480519481	0.354158090909091	123	1	#00BFC4
#F8766D	0.632976181818182	0.38670103030303	124	1	#F8766D
#F8766D	0.646678415584416	0.440619515151515	125	1	#F8766D
#F8766D	0.74044025974026	0.315577	126	1	#F8766D
#F8766D	0.725259818181818	0.373322212121212	127	1	#F8766D
#F8766D	0.669403350649351	0.398241151515151	128	1	#F8766D
#F8766D	0.624607714285714	0.364058787878788	129	1	#F8766D
#F8766D	0.630200285714286	0.354473939393939	130	1	#F8766D
#F8766D	0.660088987012987	0.353897242424242	131	1	#F8766D
#F8766D	0.613250545454545	0.437040424242424	132	1	#F8766D
#F8766D	0.594697974025974	0.405117363636364	133	1	#F8766D
#00BFC4	0.487447506493506	0.315775606060606	134	1	#00BFC4
#00BFC4	0.471715792207792	0.303673484848485	135	1	#00BFC4
#00BFC4	0.502188649350649	0.268889090909091	136	1	#00BFC4
#F8766D	0.50611574025974	0.493530636363636	137	1	#F8766D
