colour	y	x	clickSelects	PANEL	fill
#F8766D	0.299090909090909	0.418333333333333	300	1	#F8766D
#F8766D	0.355454545454546	0.728030303030303	301	1	#F8766D
#F8766D	0.315974025974026	0.629242424242424	302	1	#F8766D
#F8766D	0.247922077922078	0.702424242424243	310	1	#F8766D
#F8766D	0.41012987012987	0.64030303030303	311	1	#F8766D
#F8766D	0.296623376623377	0.637272727272727	314	1	#F8766D
#F8766D	0.322987012987013	0.73530303030303	315	1	#F8766D
#F8766D	0.311558441558442	0.425909090909091	316	1	#F8766D
#F8766D	0.423246753246753	0.566969696969697	317	1	#F8766D
#F8766D	0.422467532467533	0.653484848484848	318	1	#F8766D
#F8766D	0.363246753246753	0.586969696969697	319	1	#F8766D
#F8766D	0.353376623376623	0.53469696969697	320	1	#F8766D
#F8766D	0.362727272727273	0.419242424242424	321	1	#F8766D
