colour	y	x	clickSelects	PANEL	fill
#00BFC4	0.404935064935065	0.354848484848485	44	1	#00BFC4
#00BFC4	0.274935064935065	0.415757575757576	45	1	#00BFC4
#F8766D	0.24038961038961	0.433636363636364	46	1	#F8766D
#F8766D	0.443246753246753	0.538939393939394	48	1	#F8766D
#00BFC4	0.49	0.584090909090909	49	1	#00BFC4
#F8766D	0.297012987012987	0.571969696969697	29	2	#F8766D
#F8766D	0.328701298701299	0.575909090909091	30	2	#F8766D
#F8766D	0.498831168831169	0.217272727272727	31	2	#F8766D
#F8766D	0.467662337662338	0.582878787878788	32	2	#F8766D
#F8766D	0.284675324675325	0.336666666666667	33	2	#F8766D
#F8766D	0.394935064935065	0.380606060606061	34	2	#F8766D
#F8766D	0.397922077922078	0.555151515151515	39	2	#F8766D
#00BFC4	0.313636363636364	0.376060606060606	40	2	#00BFC4
#F8766D	0.414805194805195	0.338484848484848	41	2	#F8766D
