colour	y	x	clickSelects	PANEL	fill
#F8766D	0.416363636363636	0.533030303030303	338	1	#F8766D
#F8766D	0.423766233766234	0.710757575757576	339	1	#F8766D
#F8766D	0.667272727272727	0.635757575757576	340	1	#F8766D
#F8766D	0.603376623376623	0.602424242424242	341	1	#F8766D
#F8766D	0.437142857142857	0.570757575757576	342	1	#F8766D
#F8766D	0.367662337662338	0.588181818181818	325	2	#F8766D
#F8766D	0.417532467532468	0.465	326	2	#F8766D
#F8766D	0.359220779220779	0.22969696969697	327	2	#F8766D
#F8766D	0.318181818181818	0.338030303030303	328	2	#F8766D
#F8766D	0.445974025974026	0.648787878787879	343	2	#F8766D
#F8766D	0.392467532467533	0.584242424242424	344	2	#F8766D
#F8766D	0.298701298701299	0.63969696969697	345	2	#F8766D
#F8766D	0.480649350649351	0.271818181818182	346	2	#F8766D
#F8766D	0.427272727272727	0.623636363636364	347	2	#F8766D
#F8766D	0.466233766233766	0.39030303030303	348	2	#F8766D
#F8766D	0.365064935064935	0.366363636363636	349	2	#F8766D
