colour	y	x	clickSelects	PANEL	fill
#F8766D	0.275064935064935	0.313939393939394	791	1	#F8766D
#F8766D	0.383116883116883	0.62530303030303	792	1	#F8766D
#F8766D	0.442207792207792	0.634393939393939	793	1	#F8766D
#00BFC4	0.157922077922078	0.453484848484848	776	2	#00BFC4
#00BFC4	0.274675324675325	0.408939393939394	777	2	#00BFC4
#F8766D	0.457792207792208	0.683333333333333	778	2	#F8766D
#00BFC4	0.297532467532468	0.556515151515152	779	2	#00BFC4
#00BFC4	0.264415584415584	0.344090909090909	780	2	#00BFC4
#00BFC4	0.498831168831169	0.137727272727273	781	2	#00BFC4
#F8766D	0.452597402597403	0.596212121212121	782	2	#F8766D
#00BFC4	0.152987012987013	0.319242424242424	783	2	#00BFC4
#F8766D	0.424415584415584	0.544848484848485	784	2	#F8766D
#00BFC4	0.408311688311688	0.357424242424242	785	2	#00BFC4
#00BFC4	0.312857142857143	0.317727272727273	786	2	#00BFC4
#F8766D	0.408051948051948	0.568787878787879	787	2	#F8766D
#00BFC4	0.178831168831169	0.495757575757576	794	2	#00BFC4
#F8766D	0.50948051948052	0.277878787878788	795	2	#F8766D
#F8766D	0.495454545454545	0.507575757575758	796	2	#F8766D
#F8766D	0.457402597402597	0.528787878787879	797	2	#F8766D
#F8766D	0.420909090909091	0.368484848484848	798	2	#F8766D
#F8766D	0.284285714285714	0.674242424242424	799	2	#F8766D
#F8766D	0.424415584415584	0.598030303030303	800	2	#F8766D
#00BFC4	0.327012987012987	0.36969696969697	801	2	#00BFC4
#F8766D	0.265064935064935	0.772424242424242	802	2	#F8766D
#F8766D	0.266623376623377	0.606060606060606	803	2	#F8766D
#F8766D	0.212207792207792	0.812878787878788	804	2	#F8766D
#F8766D	0.388051948051948	0.690757575757576	805	2	#F8766D
