colour	y	x	clickSelects	PANEL	fill
#F8766D	0.350649350649351	0.47969696969697	881	1	#F8766D
#F8766D	0.349090909090909	0.356818181818182	882	1	#F8766D
#F8766D	0.308441558441558	0.32530303030303	883	1	#F8766D
#F8766D	0.275714285714286	0.723787878787879	884	1	#F8766D
#F8766D	0.188961038961039	0.510454545454545	890	1	#F8766D
#F8766D	0.344545454545455	0.449090909090909	891	1	#F8766D
#F8766D	0.294415584415584	0.383030303030303	892	1	#F8766D
#F8766D	0.181298701298701	0.387121212121212	893	1	#F8766D
#F8766D	0.424805194805195	0.429090909090909	894	1	#F8766D
#F8766D	0.224675324675325	0.663333333333333	900	1	#F8766D
#F8766D	0.399350649350649	0.605151515151515	901	1	#F8766D
#00BFC4	0.339090909090909	0.205606060606061	885	2	#00BFC4
#F8766D	0.336753246753247	0.384090909090909	886	2	#F8766D
