colour	y	x	PANEL	fill
#F8766D	0.305454545454545	0.55	1	#F8766D
#F8766D	0.404155844155844	0.522878787878788	1	#F8766D
#F8766D	0.272207792207792	0.664848484848485	1	#F8766D
#F8766D	0.445064935064935	0.623636363636364	1	#F8766D
#F8766D	0.52948051948052	0.341212121212121	1	#F8766D
#F8766D	0.392727272727273	0.526060606060606	1	#F8766D
#F8766D	0.39974025974026	0.636515151515151	1	#F8766D
#F8766D	0.364285714285714	0.636363636363636	1	#F8766D
#F8766D	0.445064935064935	0.522272727272727	1	#F8766D
#F8766D	0.536493506493507	0.526212121212121	1	#F8766D
#F8766D	0.441038961038961	0.484393939393939	1	#F8766D
#F8766D	0.401038961038961	0.544242424242424	1	#F8766D
#F8766D	0.603636363636364	0.554242424242424	1	#F8766D
#F8766D	0.545714285714286	0.540151515151515	1	#F8766D
#F8766D	0.531688311688312	0.323636363636364	1	#F8766D
#F8766D	0.464545454545455	0.581515151515152	1	#F8766D
#F8766D	0.383246753246753	0.57530303030303	2	#F8766D
#F8766D	0.452597402597403	0.703333333333333	2	#F8766D
#F8766D	0.54961038961039	0.514393939393939	2	#F8766D
#F8766D	0.435974025974026	0.612121212121212	2	#F8766D
#F8766D	0.518051948051948	0.549545454545455	2	#F8766D
#F8766D	0.497012987012987	0.472727272727273	2	#F8766D
#F8766D	0.395844155844156	0.575757575757576	2	#F8766D
