colour	y	x	PANEL	fill
#F8766D	0.377012987012987	0.574848484848485	2	#F8766D
#F8766D	0.259480519480519	0.598636363636364	2	#F8766D
#F8766D	0.314025974025974	0.537575757575758	2	#F8766D
#F8766D	0.387142857142857	0.575606060606061	2	#F8766D
#00BFC4	0.217272727272727	0.424393939393939	2	#00BFC4
#00BFC4	0.216753246753247	0.470757575757576	2	#00BFC4
#00BFC4	0.187142857142857	0.363636363636364	2	#00BFC4
#F8766D	0.353506493506494	0.52	2	#F8766D
#00BFC4	0.271428571428571	0.466818181818182	2	#00BFC4
#F8766D	0.418701298701299	0.252272727272727	2	#F8766D
#F8766D	0.30961038961039	0.435606060606061	2	#F8766D
