colour	y	x	PANEL	fill
#F8766D	0.39038961038961	0.524545454545455	1	#F8766D
#F8766D	0.514675324675325	0.553030303030303	1	#F8766D
#F8766D	0.380909090909091	0.659090909090909	1	#F8766D
#F8766D	0.317272727272727	0.276666666666667	2	#F8766D
#F8766D	0.486233766233766	0.554393939393939	2	#F8766D
#F8766D	0.283376623376623	0.628181818181818	2	#F8766D
#F8766D	0.380649350649351	0.552575757575758	2	#F8766D
#F8766D	0.270779220779221	0.543787878787879	2	#F8766D
#F8766D	0.216233766233766	0.342727272727273	2	#F8766D
#F8766D	0.584805194805195	0.640757575757576	2	#F8766D
#F8766D	0.531948051948052	0.341363636363636	2	#F8766D
