colour	y	x	clickSelects	PANEL	fill
#F8766D	0.360649350649351	0.703030303030303	460	1	#F8766D
#F8766D	0.367922077922078	0.683030303030303	461	1	#F8766D
#F8766D	0.378311688311688	0.555454545454545	466	1	#F8766D
#00BFC4	0.35948051948052	0.363484848484849	440	2	#00BFC4
#00BFC4	0.360909090909091	0.411515151515152	441	2	#00BFC4
#F8766D	0.394545454545455	0.51530303030303	462	2	#F8766D
#F8766D	0.396493506493507	0.607878787878788	463	2	#F8766D
#F8766D	0.228051948051948	0.403181818181818	464	2	#F8766D
#F8766D	0.315454545454546	0.63530303030303	465	2	#F8766D
#F8766D	0.375584415584416	0.718030303030303	467	2	#F8766D
#F8766D	0.346363636363636	0.562727272727273	468	2	#F8766D
#F8766D	0.217532467532468	0.608030303030303	469	2	#F8766D
#F8766D	0.250519480519481	0.690454545454545	470	2	#F8766D
#F8766D	0.425584415584416	0.569242424242424	471	2	#F8766D
#F8766D	0.230909090909091	0.691363636363636	472	2	#F8766D
#F8766D	0.307662337662338	0.611969696969697	476	2	#F8766D
#F8766D	0.427662337662338	0.681515151515151	477	2	#F8766D
#F8766D	0.240649350649351	0.609393939393939	478	2	#F8766D
#F8766D	0.239350649350649	0.727272727272727	479	2	#F8766D
#F8766D	0.267792207792208	0.606060606060606	480	2	#F8766D
#F8766D	0.308961038961039	0.328181818181818	481	2	#F8766D
