colour	y	x	showSelected	PANEL	fill
#F8766D	0.654932571428571	0.409042424242424	1	1	#F8766D
#F8766D	0.581799064935065	0.378566303030303	2	1	#F8766D
#F8766D	0.56134774025974	0.418364121212121	3	1	#F8766D
#F8766D	0.562825142857143	0.442682666666667	4	1	#F8766D
#F8766D	0.53238961038961	0.342259878787879	5	1	#F8766D
#F8766D	0.585080727272727	0.440795393939394	6	1	#F8766D
#F8766D	0.454810805194805	0.30477696969697	7	1	#F8766D
#F8766D	0.469711792207792	0.428093090909091	8	1	#F8766D
#F8766D	0.561463064935065	0.405438303030303	9	1	#F8766D
#F8766D	0.520816	0.415389090909091	10	1	#F8766D
#F8766D	0.592443636363637	0.390868606060606	11	1	#F8766D
#F8766D	0.570172051948052	0.322731636363636	12	1	#F8766D
#F8766D	0.536281142857143	0.45719296969697	13	1	#F8766D
#F8766D	0.64872851948052	0.396592242424242	14	1	#F8766D
#00BFC4	0.664663480519481	0.246104242424242	15	1	#00BFC4
#F8766D	0.618901818181818	0.388276121212121	16	1	#F8766D
#F8766D	0.649803636363636	0.364989818181818	17	1	#F8766D
#00BFC4	0.610976207792208	0.249961696969697	18	1	#00BFC4
#F8766D	0.671312415584416	0.427872727272727	19	1	#F8766D
#F8766D	0.486887896103896	0.452995636363636	20	1	#F8766D
#F8766D	0.521329038961039	0.444772363636364	21	1	#F8766D
#F8766D	0.590994701298701	0.377754909090909	22	1	#F8766D
#F8766D	0.542719584415585	0.486034424242424	23	1	#F8766D
#F8766D	0.57175812987013	0.504987393939394	24	1	#F8766D
#F8766D	0.572171636363636	0.383811393939394	25	1	#F8766D
#00BFC4	0.550436363636364	0.315939636363636	26	1	#00BFC4
#F8766D	0.489637194805195	0.524954909090909	27	1	#F8766D
#00BFC4	0.523583168831169	0.243449696969697	28	1	#00BFC4
#F8766D	0.503687272727273	0.428632484848485	29	1	#F8766D
#F8766D	0.513457038961039	0.445665939393939	30	1	#F8766D
#F8766D	0.649241558441558	0.180074666666667	31	1	#F8766D
#F8766D	0.627277090909091	0.448671757575758	32	1	#F8766D
#F8766D	0.515266077922078	0.242178424242424	33	1	#F8766D
#F8766D	0.581124571428571	0.287328484848485	34	1	#F8766D
#F8766D	0.570759688311688	0.328545454545455	35	1	#F8766D
#F8766D	0.539588987012987	0.425757818181818	36	1	#F8766D
#F8766D	0.742729142857143	0.353082181818182	37	1	#F8766D
#F8766D	0.597919584415584	0.424328242424242	38	1	#F8766D
#F8766D	0.571328	0.415184484848485	39	1	#F8766D
#00BFC4	0.537314285714286	0.316248484848485	40	1	#00BFC4
#F8766D	0.598220051948052	0.261704242424242	41	1	#F8766D
#F8766D	0.604602597402597	0.48421503030303	42	1	#F8766D
#F8766D	0.570137350649351	0.423464484848485	43	1	#F8766D
#00BFC4	0.579385766233766	0.288767515151515	44	1	#00BFC4
#00BFC4	0.488439688311688	0.332327515151515	45	1	#00BFC4
#F8766D	0.476431792207792	0.316091393939394	46	1	#F8766D
