colour	y	x	clickSelects	PANEL	fill
#F8766D	0.432987012987013	0.579090909090909	857	2	#F8766D
#F8766D	0.371688311688312	0.400757575757576	858	2	#F8766D
#00BFC4	0.397792207792208	0.356060606060606	859	2	#00BFC4
#F8766D	0.38038961038961	0.625909090909091	860	2	#F8766D
#F8766D	0.417012987012987	0.816060606060606	861	2	#F8766D
#00BFC4	0.215064935064935	0.248939393939394	862	2	#00BFC4
#F8766D	0.374935064935065	0.358939393939394	863	2	#F8766D
#F8766D	0.492597402597403	0.329545454545455	864	2	#F8766D
#F8766D	0.323376623376623	0.650151515151515	870	2	#F8766D
#F8766D	0.325714285714286	0.588484848484848	871	2	#F8766D
#00BFC4	0.34987012987013	0.345606060606061	872	2	#00BFC4
