colour	y	x	showSelected	PANEL	fill
#F8766D	0.527078922077922	0.536210984848485	1	1	#F8766D
#F8766D	0.41288061038961	0.496031348484849	2	1	#F8766D
#F8766D	0.390870214285714	0.557348795454546	3	1	#F8766D
#F8766D	0.385980149350649	0.610324265151515	4	1	#F8766D
#F8766D	0.343241720779221	0.446325765151515	5	1	#F8766D
#F8766D	0.409091285714286	0.582526121212121	6	1	#F8766D
#F8766D	0.220254	0.40079821969697	7	1	#F8766D
#F8766D	0.248002785714286	0.558023462121212	8	1	#F8766D
#F8766D	0.383743525974026	0.529151621212121	9	1	#F8766D
#F8766D	0.323157246753247	0.539702575757576	10	1	#F8766D
#F8766D	0.426632012987013	0.499486659090909	11	1	#F8766D
#F8766D	0.372331974025974	0.439156583333333	12	1	#F8766D
#F8766D	0.352584896103896	0.617151272727273	13	1	#F8766D
#F8766D	0.509986188311688	0.522533287878788	14	1	#F8766D
#00BFC4	0.502554831168831	0.247365833333333	15	1	#00BFC4
#F8766D	0.457227402597403	0.527644787878788	16	1	#F8766D
#F8766D	0.485210974025974	0.465802946969697	17	1	#F8766D
#00BFC4	0.415123272727273	0.248436068181818	18	1	#00BFC4
#F8766D	0.523049694805195	0.564254545454545	19	1	#F8766D
#F8766D	0.298980577922078	0.609112734848485	20	1	#F8766D
#F8766D	0.348154012987013	0.614628886363636	21	1	#F8766D
#F8766D	0.422062149350649	0.517460886363636	22	1	#F8766D
#F8766D	0.344226974025974	0.673328871212121	23	1	#F8766D
#F8766D	0.416255928571429	0.689190598484849	24	1	#F8766D
#F8766D	0.402629435064935	0.504462128787879	25	1	#F8766D
#00BFC4	0.338928896103896	0.356670704545455	26	1	#00BFC4
#F8766D	0.294103941558442	0.701218462121212	27	1	#F8766D
#00BFC4	0.320571116883117	0.220511098484848	28	1	#00BFC4
#F8766D	0.308118733766234	0.564747704545455	29	1	#F8766D
#F8766D	0.33738925974026	0.57003693939394	30	1	#F8766D
#F8766D	0.514965909090909	0.213620181818182	31	1	#F8766D
#F8766D	0.480969435064935	0.572884984848485	32	1	#F8766D
#F8766D	0.304276584415585	0.328692143939394	33	1	#F8766D
#F8766D	0.408167506493507	0.374345757575758	34	1	#F8766D
#F8766D	0.396978558441559	0.449031818181818	35	1	#F8766D
#F8766D	0.338919974025974	0.574593242424242	36	1	#F8766D
#F8766D	0.638473194805195	0.475932477272727	37	1	#F8766D
#F8766D	0.424848727272727	0.572172022727273	38	1	#F8766D
#F8766D	0.406697097402598	0.548414492424242	39	1	#F8766D
#00BFC4	0.329970616883117	0.372645833333333	40	1	#00BFC4
#F8766D	0.430504688311688	0.332606931818182	41	1	#F8766D
#F8766D	0.445078246753247	0.655150159090909	42	1	#F8766D
#F8766D	0.393035311688312	0.568821424242424	43	1	#F8766D
#00BFC4	0.41513524025974	0.351515363636364	44	1	#00BFC4
#00BFC4	0.290017227272727	0.410751196969697	45	1	#00BFC4
#F8766D	0.257722071428572	0.425567545454545	46	1	#F8766D
#00BFC4	0.341742480519481	0.464880386363636	47	1	#00BFC4
#F8766D	0.450185720779221	0.533884909090909	48	1	#F8766D
#00BFC4	0.498946584415584	0.577324204545455	49	1	#00BFC4
#F8766D	0.464003616883117	0.511045022727273	50	1	#F8766D
#F8766D	0.470824844155844	0.489081628787879	51	1	#F8766D
#F8766D	0.355366045454546	0.553975598484848	52	1	#F8766D
#F8766D	0.377268681818182	0.221743204545455	53	1	#F8766D
#F8766D	0.354320298701299	0.616287477272727	54	1	#F8766D
#00BFC4	0.482810181818182	0.263264727272727	55	1	#00BFC4
#F8766D	0.357114103896104	0.64091128030303	56	1	#F8766D
#F8766D	0.411254344155844	0.533542083333333	57	1	#F8766D
#F8766D	0.438129545454545	0.564478386363636	58	1	#F8766D
#F8766D	0.427084818181818	0.523311696969697	59	1	#F8766D
#F8766D	0.561495279220779	0.653768651515152	60	1	#F8766D
#F8766D	0.468440266233766	0.637903893939394	61	1	#F8766D
#F8766D	0.439230798701299	0.428815356060606	62	1	#F8766D
#F8766D	0.419561194805195	0.582151568181818	63	1	#F8766D
#F8766D	0.37503061038961	0.65037021969697	64	1	#F8766D
#F8766D	0.290714844155844	0.446908424242424	65	1	#F8766D
#F8766D	0.430281545454546	0.619620704545455	66	1	#F8766D
#F8766D	0.486683857142857	0.327848992424242	67	1	#F8766D
#F8766D	0.303072214285714	0.610411340909091	68	1	#F8766D
#F8766D	0.554112993506493	0.506379287878788	69	1	#F8766D
#F8766D	0.544645376623377	0.381789757575758	70	1	#F8766D
#F8766D	0.252567863636364	0.607436537878788	71	1	#F8766D
#F8766D	0.451454467532468	0.647179803030303	72	1	#F8766D
#F8766D	0.632017772727273	0.488609484848485	73	1	#F8766D
#F8766D	0.429198675324675	0.624508704545454	74	1	#F8766D
#F8766D	0.639644857142857	0.447331022727273	75	1	#F8766D
#F8766D	0.601237064935065	0.41342275	76	1	#F8766D
#F8766D	0.395902266233766	0.331644651515151	77	1	#F8766D
#F8766D	0.382139590909091	0.499327166666667	78	1	#F8766D
#F8766D	0.386509305194805	0.379234295454545	79	1	#F8766D
#00BFC4	0.362232474025974	0.3928785	80	1	#00BFC4
#F8766D	0.488893532467533	0.515551227272727	81	1	#F8766D
#F8766D	0.229717954545454	0.504225113636364	82	1	#F8766D
#F8766D	0.414282818181818	0.720196795454546	83	1	#F8766D
#F8766D	0.399915448051948	0.54926806060606	84	1	#F8766D
#F8766D	0.235244155844156	0.699973833333333	85	1	#F8766D
#F8766D	0.43781788961039	0.678940909090909	86	1	#F8766D
#F8766D	0.257940292207792	0.689131393939394	87	1	#F8766D
#F8766D	0.101192688311688	0.822849787878788	88	1	#F8766D
#00BFC4	0.316738876623377	0.575865643939394	89	1	#00BFC4
#F8766D	0.272150883116883	0.665455318181818	90	1	#F8766D
#F8766D	0.32713374025974	0.699885166666667	91	1	#F8766D
#F8766D	0.272372357142857	0.368127666666667	92	1	#F8766D
#F8766D	0.408397974025974	0.458281409090909	93	1	#F8766D
#F8766D	0.380623831168831	0.613453590909091	94	1	#F8766D
#F8766D	0.543550532467533	0.537253560606061	95	1	#F8766D
#F8766D	0.524781824675325	0.571761916666667	96	1	#F8766D
#F8766D	0.589555915584416	0.482873143939394	97	1	#F8766D
#F8766D	0.332065402597403	0.627954128787879	98	1	#F8766D
#F8766D	0.513888246753247	0.558437977272727	99	1	#F8766D
#F8766D	0.371381746753247	0.503847659090909	100	1	#F8766D
#F8766D	0.282373168831169	0.71020603030303	101	1	#F8766D
#F8766D	0.168505837662338	0.452087696969697	102	1	#F8766D
#F8766D	0.471523987012987	0.444217159090909	103	1	#F8766D
#F8766D	0.163663344155844	0.744571113636364	104	1	#F8766D
#F8766D	0.36422675974026	0.417699484848485	105	1	#F8766D
#00BFC4	0.450872798701299	0.383414174242424	106	1	#00BFC4
#00BFC4	0.309409188311688	0.387892287878788	107	1	#00BFC4
#F8766D	0.486349220779221	0.496636477272727	108	1	#F8766D
#F8766D	0.458133383116883	0.596556696969697	109	1	#F8766D
#00BFC4	0.401966227272727	0.293152212121212	110	1	#00BFC4
#F8766D	0.413999428571429	0.360000689393939	111	1	#F8766D
#F8766D	0.459845227272727	0.637565560606061	112	1	#F8766D
#F8766D	0.50480738961039	0.572509416666667	113	1	#F8766D
#00BFC4	0.391335142857143	0.626423431818182	114	1	#00BFC4
#F8766D	0.385477227272727	0.694937439393939	115	1	#F8766D
#F8766D	0.414911090909091	0.518459590909091	116	1	#F8766D
#F8766D	0.335005064935065	0.640791166666667	117	1	#F8766D
#F8766D	0.197678792207792	0.693872909090909	118	1	#F8766D
#F8766D	0.32533588961039	0.587120287878788	119	1	#F8766D
#F8766D	0.240258227272727	0.647373863636364	120	1	#F8766D
#F8766D	0.272174194805195	0.682510196969697	121	1	#F8766D
#F8766D	0.411267876623377	0.531470121212121	122	1	#F8766D
#00BFC4	0.591737253246753	0.461503886363636	123	1	#00BFC4
#F8766D	0.445890824675325	0.570472166666667	124	1	#F8766D
#F8766D	0.475980461038961	0.631355424242424	125	1	#F8766D
#F8766D	0.593776298701299	0.480592795454545	126	1	#F8766D
#F8766D	0.574260175324675	0.558607098484848	127	1	#F8766D
#F8766D	0.478882993506494	0.593080015151515	128	1	#F8766D
#F8766D	0.415811902597403	0.551792878787879	129	1	#F8766D
#F8766D	0.427794668831169	0.532526212121212	130	1	#F8766D
#F8766D	0.480746844155844	0.495455310606061	131	1	#F8766D
#F8766D	0.412955155844156	0.631550196969697	132	1	#F8766D
#F8766D	0.377002	0.56960225	133	1	#F8766D
#00BFC4	0.180073253246753	0.427321628787879	134	1	#00BFC4
