colour	y	x	clickSelects	PANEL	fill
#00BFC4	0.38948051948052	0.654393939393939	1377	3	#00BFC4
#00BFC4	0.303506493506494	0.560454545454545	1378	3	#00BFC4
#00BFC4	0.378701298701299	0.486818181818182	1379	3	#00BFC4
#00BFC4	0.428441558441558	0.705454545454545	1391	3	#00BFC4
#00BFC4	0.36974025974026	0.645909090909091	1392	3	#00BFC4
#00BFC4	0.457272727272727	0.469393939393939	1393	3	#00BFC4
#00BFC4	0.508441558441558	0.614848484848485	1394	3	#00BFC4
#00BFC4	0.315844155844156	0.51	1395	3	#00BFC4
#00BFC4	0.49961038961039	0.713939393939394	1396	3	#00BFC4
#00BFC4	0.313896103896104	0.387424242424242	1397	3	#00BFC4
#00BFC4	0.326883116883117	0.656515151515152	1398	3	#00BFC4
#00BFC4	0.331168831168831	0.363636363636364	1399	3	#00BFC4
#00BFC4	0.502597402597403	0.614242424242424	1400	3	#00BFC4
#00BFC4	0.306623376623377	0.168939393939394	1401	3	#00BFC4
#00BFC4	0.412597402597403	0.396363636363636	1402	3	#00BFC4
#00BFC4	0.498831168831169	0.407121212121212	1403	3	#00BFC4
#00BFC4	0.350909090909091	0.331212121212121	1404	3	#00BFC4
#00BFC4	0.597922077922078	0.500606060606061	1405	3	#00BFC4
#00BFC4	0.41025974025974	0.538030303030303	1406	3	#00BFC4
#00BFC4	0.361948051948052	0.570909090909091	1419	3	#00BFC4
#00BFC4	0.409090909090909	0.485757575757576	1420	3	#00BFC4
#00BFC4	0.35948051948052	0.535909090909091	1421	3	#00BFC4
#00BFC4	0.337662337662338	0.409848484848485	1422	3	#00BFC4
#00BFC4	0.532467532467532	0.394545454545455	1423	3	#00BFC4
#00BFC4	0.298311688311688	0.453181818181818	1431	3	#00BFC4
#00BFC4	0.466103896103896	0.558636363636364	1432	3	#00BFC4
#00BFC4	0.546103896103896	0.519545454545455	1433	3	#00BFC4
#00BFC4	0.396233766233766	0.693636363636364	1434	3	#00BFC4
#00BFC4	0.439220779220779	0.499393939393939	1435	3	#00BFC4
#00BFC4	0.433246753246753	0.305454545454545	1436	3	#00BFC4
#00BFC4	0.370909090909091	0.421515151515152	1437	3	#00BFC4
#00BFC4	0.418571428571429	0.560757575757576	1438	3	#00BFC4
#00BFC4	0.342467532467532	0.367424242424242	1453	3	#00BFC4
#00BFC4	0.385194805194805	0.367272727272727	1454	3	#00BFC4
#00BFC4	0.358051948051948	0.409848484848485	1460	3	#00BFC4
#00BFC4	0.411818181818182	0.578484848484848	1470	3	#00BFC4
#00BFC4	0.361168831168831	0.558484848484848	1477	3	#00BFC4
#00BFC4	0.358181818181818	0.687272727272727	1486	3	#00BFC4
#00BFC4	0.412727272727273	0.553484848484848	1487	3	#00BFC4
#00BFC4	0.478181818181818	0.304545454545455	1492	3	#00BFC4
#00BFC4	0.397272727272727	0.464848484848485	1493	3	#00BFC4
#00BFC4	0.374155844155844	0.412272727272727	1494	3	#00BFC4
#00BFC4	0.525454545454546	0.62	1495	3	#00BFC4
#00BFC4	0.512077922077922	0.453181818181818	1499	3	#00BFC4
#00BFC4	0.511818181818182	0.557272727272727	1500	3	#00BFC4
#00BFC4	0.435064935064935	0.543636363636364	1380	4	#00BFC4
#F8766D	0.211428571428571	0.669848484848485	1381	4	#F8766D
#00BFC4	0.372597402597403	0.598787878787879	1382	4	#00BFC4
#00BFC4	0.360909090909091	0.64530303030303	1383	4	#00BFC4
#00BFC4	0.481688311688312	0.679393939393939	1409	4	#00BFC4
#F8766D	0.351168831168831	0.563636363636364	1410	4	#F8766D
#00BFC4	0.338311688311688	0.677121212121212	1411	4	#00BFC4
#F8766D	0.329350649350649	0.560454545454545	1412	4	#F8766D
#F8766D	0.27948051948052	0.641060606060606	1413	4	#F8766D
#00BFC4	0.334805194805195	0.733939393939394	1414	4	#00BFC4
#F8766D	0.238831168831169	0.573333333333333	1415	4	#F8766D
#00BFC4	0.47	0.586666666666667	1424	4	#00BFC4
#00BFC4	0.528051948051948	0.459393939393939	1425	4	#00BFC4
#F8766D	0.288051948051948	0.570757575757576	1426	4	#F8766D
#00BFC4	0.458961038961039	0.502272727272727	1427	4	#00BFC4
#00BFC4	0.386753246753247	0.618787878787879	1428	4	#00BFC4
#00BFC4	0.402207792207792	0.548333333333333	1448	4	#00BFC4
#F8766D	0.362077922077922	0.486212121212121	1449	4	#F8766D
#00BFC4	0.541688311688312	0.653636363636364	1450	4	#00BFC4
#00BFC4	0.378831168831169	0.675454545454546	1463	4	#00BFC4
#00BFC4	0.417272727272727	0.605909090909091	1464	4	#00BFC4
#00BFC4	0.437532467532468	0.465909090909091	1465	4	#00BFC4
#00BFC4	0.588701298701299	0.584393939393939	1466	4	#00BFC4
#00BFC4	0.458441558441559	0.481363636363636	1467	4	#00BFC4
#F8766D	0.368961038961039	0.573787878787879	1468	4	#F8766D
#00BFC4	0.532597402597403	0.446666666666667	1469	4	#00BFC4
#F8766D	0.351948051948052	0.556060606060606	1472	4	#F8766D
#00BFC4	0.388831168831169	0.731666666666667	1473	4	#00BFC4
#F8766D	0.301818181818182	0.91	1474	4	#F8766D
#F8766D	0.281428571428571	0.593181818181818	1475	4	#F8766D
#F8766D	0.51948051948052	0.257424242424242	1476	4	#F8766D
#00BFC4	0.436103896103896	0.617878787878788	1478	4	#00BFC4
#F8766D	0.336493506493507	0.473333333333333	1479	4	#F8766D
