y	x	group	xmin	xmax	ymin	ymax
0.887323943661972	0.142262669695154	13	0.0454545454545455	0.142262669695154	0.855633802816901	0.919014084507042
0.816901408450704	0.161609800217726	12	0.0454545454545455	0.161609800217726	0.785211267605634	0.848591549295775
0.676056338028169	0.104949735337981	10	0.0454545454545455	0.104949735337981	0.644366197183099	0.707746478873239
0.535211267605634	0.0926574994889004	8	0.0454545454545455	0.0926574994889004	0.503521126760563	0.566901408450704
0.323943661971831	0.054911656299935	5	0.0454545454545455	0.054911656299935	0.292253521126761	0.355633802816901
0.253521126760563	0.0497307207526907	4	0.0454545454545455	0.0497307207526907	0.221830985915493	0.285211267605634
0.183098591549296	0.0503901252500075	3	0.0454545454545455	0.0503901252500075	0.151408450704225	0.214788732394366
0.0422535211267606	0.0456999012063278	1	0.0454545454545455	0.0456999012063278	0.0105633802816901	0.073943661971831
0.957746478873239	0.553107121500465	14	0.0454545454545455	0.553107121500465	0.926056338028169	0.98943661971831
0.746478873239437	0.168918432903558	11	0.0454545454545455	0.168918432903558	0.714788732394366	0.778169014084507
0.605633802816901	0.11037061309373	9	0.0454545454545455	0.11037061309373	0.573943661971831	0.637323943661972
0.464788732394366	0.104002365264373	7	0.0454545454545455	0.104002365264373	0.433098591549296	0.496478873239437
0.112676056338028	0.0496994619060223	2	0.0454545454545455	0.0496994619060223	0.0809859154929577	0.144366197183099
0.394366197183099	0.0940339365248779	6	0.0454545454545455	0.0940339365248779	0.362676056338028	0.426056338028169
