colour	y	x	showSelected	PANEL	fill
#F8766D	0.822347181818182	0.178092803030303	1	1	#F8766D
#F8766D	0.803263675324675	0.174519712121212	2	1	#F8766D
#F8766D	0.793479720779221	0.159226431818182	3	1	#F8766D
#F8766D	0.793157448051948	0.182386265151515	4	1	#F8766D
#F8766D	0.798349512987013	0.155188856060606	5	1	#F8766D
#F8766D	0.811936896103896	0.200027212121212	6	1	#F8766D
#F8766D	0.786802363636364	0.149226401515152	7	1	#F8766D
#F8766D	0.78852688961039	0.191397825757576	8	1	#F8766D
#F8766D	0.800009655844156	0.184089439393939	9	1	#F8766D
#F8766D	0.807419896103896	0.19080803030303	10	1	#F8766D
#F8766D	0.818971233766234	0.195129022727273	11	1	#F8766D
#F8766D	0.808341532467532	0.137455310606061	12	1	#F8766D
#F8766D	0.800773675324675	0.202241454545455	13	1	#F8766D
#F8766D	0.815788422077922	0.206554742424242	14	1	#F8766D
#00BFC4	0.823916077922078	0.184971287878788	15	1	#00BFC4
#F8766D	0.814506363636364	0.179638242424242	16	1	#F8766D
#F8766D	0.821698766233766	0.19403621969697	17	1	#F8766D
#00BFC4	0.811972311688312	0.168411886363636	18	1	#00BFC4
#F8766D	0.829515824675325	0.230490909090909	19	1	#F8766D
#F8766D	0.769664681818182	0.184623098484848	20	1	#F8766D
#F8766D	0.782670272727273	0.168576340909091	21	1	#F8766D
#F8766D	0.789112071428571	0.169304340909091	22	1	#F8766D
#F8766D	0.782419909090909	0.202459234848485	23	1	#F8766D
#F8766D	0.797826474025974	0.204876598484848	24	1	#F8766D
#F8766D	0.808455564935065	0.189979765151515	25	1	#F8766D
#00BFC4	0.792645779220779	0.180879977272727	26	1	#00BFC4
#F8766D	0.785594175324675	0.231752825757576	27	1	#F8766D
#00BFC4	0.782796155844156	0.164757462121212	28	1	#00BFC4
#F8766D	0.786060811688312	0.19354025	29	1	#F8766D
#F8766D	0.79826125974026	0.216868212121212	30	1	#F8766D
#F8766D	0.812339935064935	0.123585272727273	31	1	#F8766D
#F8766D	0.811915564935065	0.220893348484848	32	1	#F8766D
#F8766D	0.781162506493507	0.135703234848485	33	1	#F8766D
#F8766D	0.798325220779221	0.146923939393939	34	1	#F8766D
#F8766D	0.807473	0.129177272727273	35	1	#F8766D
#F8766D	0.792484441558442	0.198388878787879	36	1	#F8766D
#F8766D	0.828725246753247	0.17225775	37	1	#F8766D
#F8766D	0.805278025974026	0.186613659090909	38	1	#F8766D
#F8766D	0.814945045454546	0.188107401515151	39	1	#F8766D
#00BFC4	0.798099188311688	0.177891287878788	40	1	#00BFC4
#F8766D	0.802135961038961	0.135226022727273	41	1	#F8766D
#F8766D	0.809683441558442	0.212584159090909	42	1	#F8766D
#F8766D	0.79584351948052	0.190206151515151	43	1	#F8766D
#00BFC4	0.797307032467532	0.155245545454545	44	1	#00BFC4
#00BFC4	0.779475564935065	0.162101378787879	45	1	#00BFC4
#F8766D	0.762680980519481	0.139740636363636	46	1	#F8766D
#00BFC4	0.804486480519481	0.203301659090909	47	1	#00BFC4
#F8766D	0.808151487012987	0.185662363636364	48	1	#F8766D
#00BFC4	0.809727571428571	0.199572386363636	49	1	#00BFC4
#F8766D	0.830031512987013	0.171612477272727	50	1	#F8766D
#F8766D	0.823986714285714	0.178322537878788	51	1	#F8766D
#F8766D	0.810218564935065	0.165923416666667	52	1	#F8766D
#F8766D	0.803785928571429	0.120477931818182	53	1	#F8766D
#F8766D	0.802905545454545	0.216907295454545	54	1	#F8766D
#00BFC4	0.819822545454545	0.156931636363636	55	1	#00BFC4
#F8766D	0.801002519480519	0.195526371212121	56	1	#F8766D
#F8766D	0.80766624025974	0.157993901515151	57	1	#F8766D
#F8766D	0.814610064935065	0.161934568181818	58	1	#F8766D
#F8766D	0.822074012987013	0.175505878787879	59	1	#F8766D
#F8766D	0.843266344155844	0.185134833333333	60	1	#F8766D
#F8766D	0.824021616883117	0.191550803030303	61	1	#F8766D
#F8766D	0.813961344155844	0.146227901515152	62	1	#F8766D
#F8766D	0.799373350649351	0.169920477272727	63	1	#F8766D
#F8766D	0.813382506493507	0.186232583333333	64	1	#F8766D
#F8766D	0.807485025974026	0.164847333333333	65	1	#F8766D
#F8766D	0.817838844155844	0.197720886363636	66	1	#F8766D
#F8766D	0.820214974025974	0.141294265151515	67	1	#F8766D
#F8766D	0.798763694805195	0.196603886363636	68	1	#F8766D
#F8766D	0.831429409090909	0.176997833333333	69	1	#F8766D
#F8766D	0.837419818181818	0.156763575757576	70	1	#F8766D
#F8766D	0.802385577922078	0.182814901515151	71	1	#F8766D
#F8766D	0.812769168831169	0.188761257575758	72	1	#F8766D
#F8766D	0.829883590909091	0.168890212121212	73	1	#F8766D
#F8766D	0.813231714285714	0.179036522727273	74	1	#F8766D
#F8766D	0.837454103896104	0.160342840909091	75	1	#F8766D
#F8766D	0.835373584415584	0.166412022727273	76	1	#F8766D
#F8766D	0.803778058441558	0.137575196969697	77	1	#F8766D
#F8766D	0.806730603896104	0.170534803030303	78	1	#F8766D
#F8766D	0.802293876623377	0.131610477272727	79	1	#F8766D
#00BFC4	0.790982655844156	0.130371954545454	80	1	#00BFC4
#F8766D	0.822663090909091	0.170899227272727	81	1	#F8766D
#F8766D	0.789908344155844	0.19409875	82	1	#F8766D
#F8766D	0.815914714285714	0.206527522727273	83	1	#F8766D
#F8766D	0.800623967532468	0.177276787878788	84	1	#F8766D
#F8766D	0.770709090909091	0.189239651515152	85	1	#F8766D
#F8766D	0.78827788961039	0.193868181818182	86	1	#F8766D
#F8766D	0.767337954545455	0.179489212121212	87	1	#F8766D
#F8766D	0.756311337662338	0.205465060606061	88	1	#F8766D
#00BFC4	0.778316383116883	0.156566553030303	89	1	#00BFC4
#F8766D	0.777443142857143	0.1725815	90	1	#F8766D
#F8766D	0.777182363636364	0.183316803030303	91	1	#F8766D
#F8766D	0.774926279220779	0.130226575757576	92	1	#F8766D
#F8766D	0.787245142857143	0.134747227272727	93	1	#F8766D
#F8766D	0.78042487012987	0.172085954545454	94	1	#F8766D
#F8766D	0.800281025974026	0.166251742424242	95	1	#F8766D
#F8766D	0.807194344155844	0.165276643939394	96	1	#F8766D
#F8766D	0.822358564935065	0.182652234848485	97	1	#F8766D
#F8766D	0.79685251948052	0.169938674242424	98	1	#F8766D
#F8766D	0.825363051948052	0.175658159090909	99	1	#F8766D
#F8766D	0.798734941558442	0.166952568181818	100	1	#F8766D
#F8766D	0.782460857142857	0.203480939393939	101	1	#F8766D
#F8766D	0.771506305194805	0.12711896969697	102	1	#F8766D
#F8766D	0.81506964935065	0.150263522727273	103	1	#F8766D
#F8766D	0.775240227272727	0.203241840909091	104	1	#F8766D
#F8766D	0.79871824025974	0.121718393939394	105	1	#F8766D
#00BFC4	0.800324798701299	0.157911810606061	106	1	#00BFC4
#00BFC4	0.780791785714286	0.166883924242424	107	1	#00BFC4
#F8766D	0.800306623376623	0.184655568181818	108	1	#F8766D
#F8766D	0.796677850649351	0.180874515151515	109	1	#F8766D
#00BFC4	0.793034227272727	0.130338393939394	110	1	#00BFC4
#F8766D	0.783858753246753	0.118341962121212	111	1	#F8766D
#F8766D	0.790103149350649	0.18977246969697	112	1	#F8766D
#F8766D	0.813361051948052	0.206895053030303	113	1	#F8766D
#00BFC4	0.78340225974026	0.186599977272727	114	1	#00BFC4
#F8766D	0.790199980519481	0.190696348484848	115	1	#F8766D
#F8766D	0.788980077922078	0.176805409090909	116	1	#F8766D
#F8766D	0.800162467532468	0.185536257575758	117	1	#F8766D
#F8766D	0.778384974025974	0.187514363636364	118	1	#F8766D
#F8766D	0.788344045454546	0.182186833333333	119	1	#F8766D
#F8766D	0.788058071428572	0.184801136363636	120	1	#F8766D
#F8766D	0.790842558441558	0.181812378787879	121	1	#F8766D
#F8766D	0.790762577922078	0.145857757575758	122	1	#F8766D
#00BFC4	0.814475798701299	0.192287704545455	123	1	#00BFC4
#F8766D	0.806154045454545	0.166385257575758	124	1	#F8766D
#F8766D	0.803374279220779	0.179110333333333	125	1	#F8766D
#F8766D	0.835560714285714	0.123047886363636	126	1	#F8766D
#F8766D	0.827888590909091	0.136105098484848	127	1	#F8766D
#F8766D	0.817081487012987	0.147791651515151	128	1	#F8766D
#F8766D	0.799383487012987	0.132960151515152	129	1	#F8766D
#F8766D	0.794233058441559	0.149529848484848	130	1	#F8766D
#F8766D	0.817924714285714	0.175354765151515	131	1	#F8766D
#F8766D	0.801991727272727	0.174772378787879	132	1	#F8766D
#F8766D	0.822556701298701	0.182358431818182	133	1	#F8766D
#00BFC4	0.787430188311688	0.133809810606061	134	1	#00BFC4
#00BFC4	0.783831155844156	0.135041098484848	135	1	#00BFC4
#00BFC4	0.78897924025974	0.12117	136	1	#00BFC4
#F8766D	0.789598285714286	0.178738568181818	137	1	#F8766D
#F8766D	0.812529487012987	0.186799166666667	138	1	#F8766D
#F8766D	0.778535168831169	0.175825340909091	139	1	#F8766D
#F8766D	0.805937538961039	0.14066953030303	140	1	#F8766D
#F8766D	0.784362967532467	0.137144462121212	141	1	#F8766D
#F8766D	0.790137207792208	0.0826768560606061	142	1	#F8766D
#F8766D	0.775962337662338	0.179334946969697	143	1	#F8766D
#F8766D	0.776018707792208	0.185121893939394	144	1	#F8766D
#F8766D	0.786549396103896	0.14066228030303	145	1	#F8766D
#F8766D	0.788925987012987	0.139785446969697	146	1	#F8766D
#F8766D	0.798526616883117	0.185850931818182	147	1	#F8766D
#F8766D	0.773552655844156	0.128885212121212	148	1	#F8766D
#F8766D	0.795083610389611	0.132514393939394	149	1	#F8766D
#F8766D	0.815867032467533	0.165414492424242	150	1	#F8766D
#F8766D	0.794071038961039	0.197602492424242	151	1	#F8766D
#F8766D	0.792823935064935	0.187036590909091	152	1	#F8766D
#F8766D	0.806560058441558	0.202580068181818	153	1	#F8766D
#F8766D	0.809373272727273	0.193460909090909	154	1	#F8766D
#F8766D	0.818301181818182	0.201607136363636	155	1	#F8766D
#F8766D	0.815509103896104	0.111837712121212	156	1	#F8766D
#F8766D	0.789862	0.194319712121212	157	1	#F8766D
#F8766D	0.799893435064935	0.144914795454545	158	1	#F8766D
#F8766D	0.826870454545454	0.191525462121212	159	1	#F8766D
#F8766D	0.799167266233766	0.206427295454545	160	1	#F8766D
#F8766D	0.817157149350649	0.199383386363636	161	1	#F8766D
#F8766D	0.823006649350649	0.13527446969697	162	1	#F8766D
#F8766D	0.806647396103896	0.0968879848484848	163	1	#F8766D
#F8766D	0.803098928571429	0.160627257575758	164	1	#F8766D
#F8766D	0.80997162987013	0.162904939393939	165	1	#F8766D
#F8766D	0.816980123376623	0.114434659090909	166	1	#F8766D
#F8766D	0.812132727272727	0.162265765151515	167	1	#F8766D
#F8766D	0.813032987012987	0.0970525757575757	168	1	#F8766D
#F8766D	0.811683448051948	0.181302393939394	169	1	#F8766D
#F8766D	0.830439694805195	0.181772795454545	170	1	#F8766D
#F8766D	0.805829038961039	0.197784295454545	171	1	#F8766D
#F8766D	0.794562805194805	0.197520886363636	172	1	#F8766D
#F8766D	0.820910850649351	0.118800090909091	173	1	#F8766D
#F8766D	0.778202227272727	0.106548825757576	174	1	#F8766D
#F8766D	0.823776922077922	0.195144803030303	175	1	#F8766D
#F8766D	0.813730753246753	0.196367840909091	176	1	#F8766D
#F8766D	0.786059961038961	0.202873242424242	177	1	#F8766D
#F8766D	0.807407876623377	0.208087196969697	178	1	#F8766D
