colour	y	x	showSelected	PANEL	fill
#F8766D	0.751651324675325	0.28949696969697	1	1	#F8766D
#F8766D	0.709683532467532	0.271505212121212	2	1	#F8766D
#F8766D	0.693536935064935	0.285272848484848	3	1	#F8766D
#F8766D	0.696158233766234	0.301088848484848	4	1	#F8766D
#F8766D	0.682101298701299	0.245128606060606	5	1	#F8766D
#F8766D	0.716913038961039	0.313585212121212	6	1	#F8766D
#F8766D	0.641254649350649	0.221335151515151	7	1	#F8766D
#F8766D	0.647757818181818	0.305686909090909	8	1	#F8766D
#F8766D	0.698019012987013	0.290345939393939	9	1	#F8766D
#F8766D	0.680407896103896	0.298956363636364	10	1	#F8766D
#F8766D	0.721286233766234	0.289312606060606	11	1	#F8766D
#F8766D	0.71226638961039	0.222764727272727	12	1	#F8766D
#F8766D	0.683923532467532	0.319702787878788	13	1	#F8766D
#F8766D	0.748389922077922	0.292216242424242	14	1	#F8766D
#00BFC4	0.768086649350649	0.223598787878788	15	1	#00BFC4
#F8766D	0.735373506493506	0.273373575757576	16	1	#F8766D
#F8766D	0.758508051948052	0.274615636363636	17	1	#F8766D
#00BFC4	0.739041454545455	0.22084496969697	18	1	#00BFC4
#F8766D	0.770450181818182	0.317890909090909	19	1	#F8766D
#F8766D	0.642342753246753	0.311726181818182	20	1	#F8766D
#F8766D	0.66486212987013	0.296793090909091	21	1	#F8766D
#F8766D	0.710424	0.262825090909091	22	1	#F8766D
#F8766D	0.685552623376623	0.330463151515152	23	1	#F8766D
#F8766D	0.697526545454546	0.344296848484849	24	1	#F8766D
#F8766D	0.705601350649351	0.279552848484848	25	1	#F8766D
#00BFC4	0.697849350649351	0.255516727272727	26	1	#00BFC4
#F8766D	0.65201838961039	0.369006909090909	27	1	#F8766D
#00BFC4	0.674760727272727	0.221407878787879	28	1	#00BFC4
#F8766D	0.661156883116883	0.305062666666667	29	1	#F8766D
#F8766D	0.666307116883117	0.327689212121212	30	1	#F8766D
#F8766D	0.746207792207792	0.150145939393939	31	1	#F8766D
#F8766D	0.735441350649351	0.331108848484849	32	1	#F8766D
#F8766D	0.671115220779221	0.179199151515151	33	1	#F8766D
#F8766D	0.708603220779221	0.211913939393939	34	1	#F8766D
#F8766D	0.705540571428572	0.222327272727273	35	1	#F8766D
#F8766D	0.687816727272727	0.301398545454545	36	1	#F8766D
#F8766D	0.803292675324675	0.252916	37	1	#F8766D
#F8766D	0.721864311688312	0.296500242424242	38	1	#F8766D
#F8766D	0.706029402597403	0.295332484848485	39	1	#F8766D
#00BFC4	0.690283116883117	0.250212121212121	40	1	#00BFC4
#F8766D	0.719406961038961	0.195880606060606	41	1	#F8766D
#F8766D	0.723901298701299	0.337585575757576	42	1	#F8766D
#F8766D	0.701866805194805	0.297952484848485	43	1	#F8766D
#00BFC4	0.704669818181818	0.222691878787879	44	1	#00BFC4
#00BFC4	0.649852779220779	0.248531878787879	45	1	#00BFC4
#F8766D	0.641832623376623	0.221318303030303	46	1	#F8766D
#00BFC4	0.699310337662338	0.304438909090909	47	1	#00BFC4
#F8766D	0.720328415584416	0.294913696969697	48	1	#F8766D
#00BFC4	0.735398857142857	0.328423636363636	49	1	#00BFC4
#F8766D	0.753452155844156	0.254396727272727	50	1	#F8766D
#F8766D	0.750086857142857	0.249578787878788	51	1	#F8766D
#F8766D	0.701130493506494	0.274305333333333	52	1	#F8766D
#F8766D	0.713402285714286	0.140822181818182	53	1	#F8766D
#F8766D	0.689312831168831	0.334850545454545	54	1	#F8766D
#00BFC4	0.754217974025974	0.203222303030303	55	1	#00BFC4
#F8766D	0.691105662337662	0.323530787878788	56	1	#F8766D
#F8766D	0.717252883116883	0.260255151515151	57	1	#F8766D
#F8766D	0.731449350649351	0.272511151515151	58	1	#F8766D
#F8766D	0.731743584415585	0.268913212121212	59	1	#F8766D
#F8766D	0.787496415584416	0.320416	60	1	#F8766D
#F8766D	0.750141402597403	0.319382303030303	61	1	#F8766D
#F8766D	0.735804987012987	0.226151151515152	62	1	#F8766D
#F8766D	0.721362493506494	0.277748727272727	63	1	#F8766D
#F8766D	0.714966649350649	0.319092	64	1	#F8766D
#F8766D	0.678700883116883	0.251349333333333	65	1	#F8766D
#F8766D	0.737307844155844	0.313807636363636	66	1	#F8766D
#F8766D	0.749184831168831	0.184040848484849	67	1	#F8766D
#F8766D	0.681572051948052	0.318226303030303	68	1	#F8766D
#F8766D	0.777892051948052	0.266154666666667	69	1	#F8766D
#F8766D	0.785368103896104	0.225954909090909	70	1	#F8766D
#F8766D	0.666208935064935	0.308879151515151	71	1	#F8766D
#F8766D	0.741560311688312	0.312821090909091	72	1	#F8766D
#F8766D	0.800722805194805	0.265523878787879	73	1	#F8766D
#F8766D	0.736452571428571	0.303859272727273	74	1	#F8766D
#F8766D	0.824990961038961	0.237502424242424	75	1	#F8766D
#F8766D	0.80288187012987	0.230664606060606	76	1	#F8766D
#F8766D	0.715183272727273	0.17369503030303	77	1	#F8766D
#F8766D	0.714292675324675	0.251011636363636	78	1	#F8766D
