colour	y	x	showSelected	PANEL	fill
#F8766D	0.568974506493507	0.497341287878788	1	1	#F8766D
#F8766D	0.468220350649351	0.459724075757576	2	1	#F8766D
#F8766D	0.446345798701299	0.515160007575758	3	1	#F8766D
#F8766D	0.443983006493507	0.557163962121212	4	1	#F8766D
#F8766D	0.404427435064935	0.414433946969697	5	1	#F8766D
#F8766D	0.466916220779221	0.538482484848485	6	1	#F8766D
#F8766D	0.29603374025974	0.370630037878788	7	1	#F8766D
#F8766D	0.319413954545455	0.518341340909091	8	1	#F8766D
#F8766D	0.441725603896104	0.491193439393939	9	1	#F8766D
#F8766D	0.386718805194805	0.501654090909091	10	1	#F8766D
#F8766D	0.480556688311688	0.466220901515152	11	1	#F8766D
#F8766D	0.438069116883117	0.40243325	12	1	#F8766D
#F8766D	0.411737623376623	0.566713696969697	13	1	#F8766D
#F8766D	0.556085149350649	0.482356924242424	14	1	#F8766D
#00BFC4	0.557980285714286	0.249538560606061	15	1	#00BFC4
#F8766D	0.510905324675325	0.483112666666667	16	1	#F8766D
#F8766D	0.541042142857143	0.434461431818182	17	1	#F8766D
#00BFC4	0.481712363636364	0.252568492424242	18	1	#00BFC4
#F8766D	0.573195409090909	0.520381818181818	19	1	#F8766D
#F8766D	0.358957980519481	0.560736068181818	20	1	#F8766D
#F8766D	0.40339712987013	0.561307977272727	21	1	#F8766D
#F8766D	0.478422409090909	0.472790886363636	22	1	#F8766D
#F8766D	0.410148532467533	0.613621901515152	23	1	#F8766D
#F8766D	0.466235409090909	0.631391507575758	24	1	#F8766D
#F8766D	0.45756475974026	0.466485462121212	25	1	#F8766D
#00BFC4	0.409747077922078	0.346877068181818	26	1	#00BFC4
#F8766D	0.356441344155844	0.646172704545455	27	1	#F8766D
#00BFC4	0.387382545454545	0.232755037878788	28	1	#00BFC4
#F8766D	0.371060292207792	0.522617098484848	29	1	#F8766D
#F8766D	0.392724844155844	0.532149666666667	30	1	#F8766D
#F8766D	0.559519155844156	0.203174121212121	31	1	#F8766D
#F8766D	0.529213850649351	0.535014075757576	32	1	#F8766D
#F8766D	0.373865675324675	0.300046992424242	33	1	#F8766D
#F8766D	0.465245948051948	0.346982121212121	34	1	#F8766D
#F8766D	0.453525571428572	0.411359090909091	35	1	#F8766D
