colour	y	x	showSelected	clickSelects	PANEL	fill
#F8766D	0.275064935064935	0.313939393939394	2011_09_05	791	1	#F8766D
#F8766D	0.383116883116883	0.62530303030303	2011_09_05	792	1	#F8766D
#F8766D	0.442207792207792	0.634393939393939	2011_09_05	793	1	#F8766D
#F8766D	0.404155844155844	0.409848484848485	2011_09_11	813	1	#F8766D
#F8766D	0.424025974025974	0.634848484848485	2011_09_11	814	1	#F8766D
#F8766D	0.52	0.498636363636364	2011_09_11	815	1	#F8766D
#F8766D	0.653766233766234	0.452121212121212	2011_09_11	816	1	#F8766D
#F8766D	0.463636363636364	0.56469696969697	2011_09_11	817	1	#F8766D
#F8766D	0.186363636363636	0.518787878787879	2011_09_13	829	1	#F8766D
#F8766D	0.423766233766234	0.401969696969697	2011_09_13	830	1	#F8766D
#F8766D	0.321818181818182	0.44469696969697	2011_09_13	831	1	#F8766D
#F8766D	0.380779220779221	0.399242424242424	2011_09_11	832	1	#F8766D
#F8766D	0.471948051948052	0.188030303030303	2011_09_11	833	1	#F8766D
#F8766D	0.271818181818182	0.382575757575758	2011_09_11	834	1	#F8766D
#F8766D	0.336363636363636	0.708333333333333	2011_09_17	835	1	#F8766D
#F8766D	0.294155844155844	0.753484848484849	2011_09_17	836	1	#F8766D
#F8766D	0.33025974025974	0.551515151515152	2011_09_17	837	1	#F8766D
#F8766D	0.357272727272727	0.575757575757576	2011_09_17	838	1	#F8766D
#F8766D	0.299220779220779	0.468636363636364	2011_09_13	839	1	#F8766D
#F8766D	0.36987012987013	0.657272727272727	2011_09_13	840	1	#F8766D
#F8766D	0.346753246753247	0.684393939393939	2011_09_13	841	1	#F8766D
#F8766D	0.348441558441558	0.456212121212121	2011_09_13	842	1	#F8766D
#F8766D	0.526103896103896	0.460606060606061	2011_09_13	843	1	#F8766D
#F8766D	0.255974025974026	0.436818181818182	2011_09_17	844	1	#F8766D
#F8766D	0.394675324675325	0.647424242424242	2011_09_17	845	1	#F8766D
#F8766D	0.479350649350649	0.681666666666667	2011_09_17	846	1	#F8766D
#F8766D	0.421688311688312	0.272878787878788	2011_09_17	847	1	#F8766D
#F8766D	0.421948051948052	0.621666666666667	2011_09_17	848	1	#F8766D
#F8766D	0.455324675324675	0.306515151515151	2011_09_17	849	1	#F8766D
#F8766D	0.336753246753247	0.667575757575758	2011_09_13	850	1	#F8766D
#F8766D	0.361818181818182	0.726666666666667	2011_09_13	851	1	#F8766D
#F8766D	0.430649350649351	0.41969696969697	2011_09_19	878	1	#F8766D
#F8766D	0.384805194805195	0.638939393939394	2011_09_19	879	1	#F8766D
#F8766D	0.290519480519481	0.389848484848485	2011_09_19	880	1	#F8766D
#F8766D	0.350649350649351	0.47969696969697	2011_09_25	881	1	#F8766D
#F8766D	0.349090909090909	0.356818181818182	2011_09_25	882	1	#F8766D
#F8766D	0.308441558441558	0.32530303030303	2011_09_25	883	1	#F8766D
#F8766D	0.275714285714286	0.723787878787879	2011_09_25	884	1	#F8766D
#F8766D	0.375714285714286	0.547272727272727	2011_09_30	887	1	#F8766D
#F8766D	0.515584415584416	0.644545454545455	2011_09_30	888	1	#F8766D
#F8766D	0.502077922077922	0.561212121212121	2011_09_30	889	1	#F8766D
#F8766D	0.188961038961039	0.510454545454545	2011_09_25	890	1	#F8766D
#F8766D	0.344545454545455	0.449090909090909	2011_09_25	891	1	#F8766D
#F8766D	0.294415584415584	0.383030303030303	2011_09_25	892	1	#F8766D
#F8766D	0.181298701298701	0.387121212121212	2011_09_25	893	1	#F8766D
#F8766D	0.424805194805195	0.429090909090909	2011_09_25	894	1	#F8766D
#F8766D	0.38	0.518333333333333	2011_10_06	895	1	#F8766D
#F8766D	0.379350649350649	0.401818181818182	2011_10_06	896	1	#F8766D
#F8766D	0.516493506493507	0.586060606060606	2011_10_06	897	1	#F8766D
#F8766D	0.403766233766234	0.646515151515151	2011_10_06	899	1	#F8766D
#F8766D	0.224675324675325	0.663333333333333	2011_09_25	900	1	#F8766D
#F8766D	0.399350649350649	0.605151515151515	2011_09_25	901	1	#F8766D
#F8766D	0.391558441558442	0.595606060606061	2011_03_31	6	2	#F8766D
#F8766D	0.191688311688312	0.411969696969697	2011_03_31	7	2	#F8766D
#F8766D	0.23012987012987	0.567727272727273	2011_03_31	8	2	#F8766D
#F8766D	0.363636363636364	0.541969696969697	2011_03_31	9	2	#F8766D
#F8766D	0.30025974025974	0.552878787878788	2011_03_31	10	2	#F8766D
#F8766D	0.411168831168831	0.508636363636364	2011_03_31	11	2	#F8766D
#F8766D	0.350779220779221	0.450909090909091	2011_03_31	12	2	#F8766D
#F8766D	0.338051948051948	0.629393939393939	2011_04_07	13	2	#F8766D
#F8766D	0.494285714285714	0.535909090909091	2011_04_07	14	2	#F8766D
#00BFC4	0.484155844155844	0.246212121212121	2011_04_07	15	2	#00BFC4
#F8766D	0.436883116883117	0.544242424242424	2011_04_07	16	2	#F8766D
#F8766D	0.45974025974026	0.479393939393939	2011_04_02	17	2	#F8766D
#00BFC4	0.384935064935065	0.245757575757576	2011_04_02	18	2	#00BFC4
#F8766D	0.501818181818182	0.582424242424242	2011_04_02	19	2	#F8766D
#F8766D	0.390649350649351	0.512575757575758	2011_04_05	25	2	#F8766D
#00BFC4	0.321298701298701	0.358636363636364	2011_04_05	26	2	#00BFC4
#F8766D	0.273766233766234	0.719090909090909	2011_04_05	27	2	#F8766D
#00BFC4	0.307922077922078	0.217727272727273	2011_04_05	28	2	#00BFC4
#F8766D	0.297012987012987	0.571969696969697	2011_04_04	29	2	#F8766D
#F8766D	0.328701298701299	0.575909090909091	2011_04_04	30	2	#F8766D
#F8766D	0.498831168831169	0.217272727272727	2011_04_04	31	2	#F8766D
#F8766D	0.467662337662338	0.582878787878788	2011_04_04	32	2	#F8766D
#F8766D	0.284675324675325	0.336666666666667	2011_04_04	33	2	#F8766D
#F8766D	0.394935064935065	0.380606060606061	2011_04_04	34	2	#F8766D
#F8766D	0.397922077922078	0.555151515151515	2011_04_04	39	2	#F8766D
#00BFC4	0.313636363636364	0.376060606060606	2011_04_04	40	2	#00BFC4
#F8766D	0.414805194805195	0.338484848484848	2011_04_04	41	2	#F8766D
#00BFC4	0.322467532467533	0.46969696969697	2011_04_07	47	2	#00BFC4
#F8766D	0.441168831168831	0.52969696969697	2011_04_16	50	2	#F8766D
#F8766D	0.438831168831169	0.51530303030303	2011_04_16	51	2	#F8766D
#F8766D	0.321688311688312	0.578484848484848	2011_04_16	52	2	#F8766D
#F8766D	0.362077922077922	0.225454545454545	2011_04_14	53	2	#F8766D
#F8766D	0.342337662337662	0.62530303030303	2011_04_14	54	2	#F8766D
#00BFC4	0.470779220779221	0.264090909090909	2011_04_14	55	2	#00BFC4
#F8766D	0.335584415584416	0.659242424242424	2011_04_14	56	2	#F8766D
#F8766D	0.354025974025974	0.667878787878788	2011_04_13	64	2	#F8766D
#F8766D	0.266623376623377	0.457121212121212	2011_04_13	65	2	#F8766D
#F8766D	0.403766233766234	0.642121212121212	2011_04_13	66	2	#F8766D
#F8766D	0.461948051948052	0.341060606060606	2011_04_13	67	2	#F8766D
#F8766D	0.274415584415584	0.629242424242424	2011_04_13	68	2	#F8766D
#F8766D	0.534545454545455	0.523939393939394	2011_04_13	69	2	#F8766D
#F8766D	0.532857142857143	0.387272727272727	2011_04_13	70	2	#F8766D
#F8766D	0.370649350649351	0.345	2011_04_16	77	2	#F8766D
#F8766D	0.358441558441559	0.516060606060606	2011_04_16	78	2	#F8766D
#F8766D	0.350649350649351	0.398636363636364	2011_04_16	79	2	#F8766D
#00BFC4	0.340649350649351	0.400151515151515	2011_04_16	80	2	#00BFC4
#F8766D	0.457142857142857	0.538181818181818	2011_04_16	81	2	#F8766D
#F8766D	0.217142857142857	0.51	2011_04_14	82	2	#F8766D
#F8766D	0.221688311688312	0.709393939393939	2011_04_19	85	2	#F8766D
#F8766D	0.42987012987013	0.686060606060606	2011_04_19	86	2	#F8766D
#F8766D	0.244415584415584	0.698484848484848	2011_04_19	87	2	#F8766D
#F8766D	0.0793506493506494	0.839393939393939	2011_04_19	88	2	#F8766D
#F8766D	0.311948051948052	0.644090909090909	2011_04_17	98	2	#F8766D
#F8766D	0.50038961038961	0.572575757575758	2011_04_17	99	2	#F8766D
#F8766D	0.348571428571429	0.518636363636364	2011_04_17	100	2	#F8766D
#F8766D	0.268701298701299	0.722121212121212	2011_04_17	101	2	#F8766D
#F8766D	0.145324675324675	0.463181818181818	2011_04_17	102	2	#F8766D
#F8766D	0.460649350649351	0.451666666666667	2011_04_17	103	2	#F8766D
#F8766D	0.142597402597403	0.760606060606061	2011_04_17	104	2	#F8766D
#F8766D	0.344415584415584	0.431212121212121	2011_04_17	105	2	#F8766D
#00BFC4	0.435064935064935	0.387272727272727	2011_04_19	106	2	#00BFC4
#00BFC4	0.300519480519481	0.38969696969697	2011_04_19	107	2	#00BFC4
#F8766D	0.478181818181818	0.501818181818182	2011_04_19	108	2	#F8766D
#F8766D	0.446363636363636	0.605757575757576	2011_04_19	109	2	#F8766D
#00BFC4	0.38961038961039	0.295454545454545	2011_04_19	110	2	#00BFC4
#F8766D	0.392597402597403	0.37030303030303	2011_04_19	111	2	#F8766D
#F8766D	0.491038961038961	0.583333333333333	2011_04_19	113	2	#F8766D
#00BFC4	0.375714285714286	0.637272727272727	2011_04_19	114	2	#00BFC4
#F8766D	0.372207792207792	0.705606060606061	2011_04_19	115	2	#F8766D
#F8766D	0.399090909090909	0.528939393939394	2011_04_19	116	2	#F8766D
#F8766D	0.31961038961039	0.653787878787879	2011_04_17	117	2	#F8766D
#F8766D	0.17038961038961	0.715606060606061	2011_04_17	118	2	#F8766D
#F8766D	0.301818181818182	0.603636363636364	2011_04_17	119	2	#F8766D
#F8766D	0.219350649350649	0.662575757575757	2011_04_17	120	2	#F8766D
#F8766D	0.257142857142857	0.694848484848485	2011_04_17	121	2	#F8766D
#F8766D	0.38948051948052	0.548636363636364	2011_04_17	122	2	#F8766D
#00BFC4	0.57038961038961	0.472272727272727	2011_04_19	123	2	#00BFC4
#F8766D	0.366233766233766	0.576969696969697	2011_04_24	133	2	#F8766D
#00BFC4	0.16	0.433333333333333	2011_04_24	134	2	#00BFC4
#00BFC4	0.140519480519481	0.373333333333333	2011_04_24	135	2	#00BFC4
#00BFC4	0.207142857142857	0.337727272727273	2011_04_24	136	2	#00BFC4
#F8766D	0.227792207792208	0.747121212121212	2011_04_24	137	2	#F8766D
#F8766D	0.438441558441558	0.74030303030303	2011_04_24	138	2	#F8766D
#F8766D	0.272727272727273	0.680454545454545	2011_04_24	139	2	#F8766D
#F8766D	0.395194805194805	0.565606060606061	2011_04_24	140	2	#F8766D
#F8766D	0.312857142857143	0.527272727272727	2011_04_24	141	2	#F8766D
#F8766D	0.292337662337662	0.304848484848485	2011_04_24	142	2	#F8766D
#F8766D	0.476493506493507	0.538787878787879	2011_04_30	159	2	#F8766D
#F8766D	0.275584415584416	0.565757575757576	2011_04_30	160	2	#F8766D
#F8766D	0.454805194805195	0.573181818181818	2011_04_30	161	2	#F8766D
#F8766D	0.409350649350649	0.484393939393939	2011_04_27	169	2	#F8766D
#F8766D	0.46961038961039	0.522272727272727	2011_04_27	170	2	#F8766D
#F8766D	0.396623376623377	0.622878787878788	2011_04_27	171	2	#F8766D
#F8766D	0.298701298701299	0.678030303030303	2011_04_27	172	2	#F8766D
#F8766D	0.488181818181818	0.258939393939394	2011_04_27	173	2	#F8766D
#F8766D	0.247142857142857	0.235757575757576	2011_04_27	174	2	#F8766D
#F8766D	0.466623376623377	0.559242424242424	2011_04_27	175	2	#F8766D
#F8766D	0.482727272727273	0.550757575757576	2011_04_30	176	2	#F8766D
#F8766D	0.230909090909091	0.700151515151515	2011_04_30	177	2	#F8766D
#F8766D	0.433376623376623	0.545757575757576	2011_04_30	178	2	#F8766D
#F8766D	0.233116883116883	0.563333333333333	2011_04_30	179	2	#F8766D
#F8766D	0.37948051948052	0.466515151515151	2011_04_30	180	2	#F8766D
#00BFC4	0.292727272727273	0.452878787878788	2011_04_24	181	2	#00BFC4
#F8766D	0.352337662337662	0.636969696969697	2011_04_24	182	2	#F8766D
#00BFC4	0.412727272727273	0.367575757575758	2011_04_24	183	2	#00BFC4
#F8766D	0.18012987012987	0.756363636363636	2011_04_24	184	2	#F8766D
#00BFC4	0.34025974025974	0.289393939393939	2011_04_24	185	2	#00BFC4
#F8766D	0.368181818181818	0.293333333333333	2011_04_24	186	2	#F8766D
#F8766D	0.338441558441558	0.653030303030303	2011_04_24	187	2	#F8766D
#F8766D	0.308051948051948	0.616363636363636	2011_04_24	188	2	#F8766D
#F8766D	0.325844155844156	0.56	2011_04_30	189	2	#F8766D
#F8766D	0.386103896103896	0.654545454545455	2011_04_30	190	2	#F8766D
#F8766D	0.311428571428571	0.661666666666667	2011_04_30	191	2	#F8766D
#00BFC4	0.504415584415584	0.572878787878788	2011_04_30	192	2	#00BFC4
#F8766D	0.223246753246753	0.819393939393939	2011_04_30	193	2	#F8766D
#F8766D	0.533506493506493	0.622272727272727	2011_04_30	194	2	#F8766D
#F8766D	0.195974025974026	0.636969696969697	2011_04_30	195	2	#F8766D
#F8766D	0.53038961038961	0.613030303030303	2011_04_30	196	2	#F8766D
#F8766D	0.397142857142857	0.56030303030303	2011_05_01	199	2	#F8766D
#00BFC4	0.378181818181818	0.368030303030303	2011_05_01	200	2	#00BFC4
#F8766D	0.378701298701299	0.412424242424242	2011_05_06	201	2	#F8766D
#F8766D	0.537142857142857	0.363333333333333	2011_05_06	202	2	#F8766D
#F8766D	0.462987012987013	0.588787878787879	2011_05_06	203	2	#F8766D
#F8766D	0.360779220779221	0.305454545454545	2011_05_06	204	2	#F8766D
#00BFC4	0.413896103896104	0.368484848484848	2011_05_01	205	2	#00BFC4
#00BFC4	0.33	0.221363636363636	2011_05_01	206	2	#00BFC4
#F8766D	0.323896103896104	0.612121212121212	2011_05_01	207	2	#F8766D
#00BFC4	0.304025974025974	0.315909090909091	2011_05_01	208	2	#00BFC4
#F8766D	0.402857142857143	0.491363636363636	2011_05_01	209	2	#F8766D
#F8766D	0.404805194805195	0.458181818181818	2011_05_01	210	2	#F8766D
#F8766D	0.382987012987013	0.552424242424242	2011_05_01	211	2	#F8766D
#00BFC4	0.296363636363636	0.298787878787879	2011_05_06	212	2	#00BFC4
#F8766D	0.497142857142857	0.532727272727273	2011_05_06	213	2	#F8766D
#F8766D	0.323116883116883	0.73	2011_05_06	214	2	#F8766D
#F8766D	0.412077922077922	0.511818181818182	2011_05_06	215	2	#F8766D
#00BFC4	0.394805194805195	0.380151515151515	2011_05_06	216	2	#00BFC4
#F8766D	0.463766233766234	0.62030303030303	2011_05_06	221	2	#F8766D
#F8766D	0.427792207792208	0.351969696969697	2011_05_06	222	2	#F8766D
#F8766D	0.410519480519481	0.516060606060606	2011_05_06	223	2	#F8766D
#F8766D	0.705064935064935	0.556515151515152	2011_05_06	224	2	#F8766D
#00BFC4	0.336103896103896	0.355151515151515	2011_05_06	225	2	#00BFC4
#F8766D	0.393636363636364	0.306818181818182	2011_05_02	226	2	#F8766D
#F8766D	0.400649350649351	0.484242424242424	2011_05_02	227	2	#F8766D
#00BFC4	0.343376623376623	0.434393939393939	2011_05_02	228	2	#00BFC4
#F8766D	0.307532467532468	0.582121212121212	2011_05_02	229	2	#F8766D
#F8766D	0.395974025974026	0.665909090909091	2011_05_02	230	2	#F8766D
#F8766D	0.225584415584416	0.636060606060606	2011_05_10	236	2	#F8766D
#F8766D	0.349220779220779	0.622424242424242	2011_05_10	237	2	#F8766D
#00BFC4	0.213376623376623	0.462424242424242	2011_05_10	238	2	#00BFC4
#00BFC4	0.265584415584416	0.460606060606061	2011_05_10	239	2	#00BFC4
#F8766D	0.127792207792208	0.837727272727273	2011_05_10	240	2	#F8766D
#F8766D	0.262467532467532	0.298636363636364	2011_05_10	241	2	#F8766D
#F8766D	0.316493506493507	0.643787878787879	2011_05_10	242	2	#F8766D
#00BFC4	0.371688311688312	0.351818181818182	2011_05_15	243	2	#00BFC4
#F8766D	0.305064935064935	0.660151515151515	2011_05_15	244	2	#F8766D
#00BFC4	0.323506493506494	0.459242424242424	2011_05_15	245	2	#00BFC4
#F8766D	0.284415584415584	0.621060606060606	2011_05_15	246	2	#F8766D
#F8766D	0.464935064935065	0.570151515151515	2011_05_11	252	2	#F8766D
#00BFC4	0.194935064935065	0.345151515151515	2011_05_11	253	2	#00BFC4
#F8766D	0.36	0.646818181818182	2011_05_11	254	2	#F8766D
#F8766D	0.359350649350649	0.542575757575758	2011_05_11	255	2	#F8766D
#F8766D	0.346753246753247	0.343787878787879	2011_05_11	256	2	#F8766D
#F8766D	0.405324675324675	0.375151515151515	2011_05_10	279	2	#F8766D
#00BFC4	0.143636363636364	0.414545454545455	2011_05_10	280	2	#00BFC4
#F8766D	0.391168831168831	0.552575757575758	2011_05_10	281	2	#F8766D
#F8766D	0.475584415584416	0.498333333333333	2011_05_18	282	2	#F8766D
#F8766D	0.37987012987013	0.611818181818182	2011_05_18	283	2	#F8766D
#F8766D	0.452727272727273	0.332575757575758	2011_05_18	284	2	#F8766D
#00BFC4	0.38012987012987	0.328939393939394	2011_05_18	291	2	#00BFC4
#00BFC4	0.452597402597403	0.308181818181818	2011_05_25	297	2	#00BFC4
#F8766D	0.296883116883117	0.483333333333333	2011_05_25	298	2	#F8766D
#F8766D	0.374545454545455	0.611363636363636	2011_05_25	299	2	#F8766D
#F8766D	0.334285714285714	0.671515151515152	2011_05_25	303	2	#F8766D
#F8766D	0.402467532467533	0.569393939393939	2011_05_25	304	2	#F8766D
#00BFC4	0.495064935064935	0.466212121212121	2011_05_25	305	2	#00BFC4
#00BFC4	0.271558441558442	0.441969696969697	2011_05_25	306	2	#00BFC4
#F8766D	0.295324675324675	0.507424242424242	2011_05_25	307	2	#F8766D
#F8766D	0.424545454545455	0.477424242424242	2011_05_25	308	2	#F8766D
#F8766D	0.590909090909091	0.529848484848485	2011_05_25	309	2	#F8766D
#F8766D	0.367662337662338	0.588181818181818	2011_06_01	325	2	#F8766D
#F8766D	0.417532467532468	0.465	2011_06_01	326	2	#F8766D
#F8766D	0.359220779220779	0.22969696969697	2011_06_01	327	2	#F8766D
#F8766D	0.318181818181818	0.338030303030303	2011_06_01	328	2	#F8766D
#F8766D	0.445974025974026	0.648787878787879	2011_06_01	343	2	#F8766D
#F8766D	0.392467532467533	0.584242424242424	2011_06_01	344	2	#F8766D
#F8766D	0.298701298701299	0.63969696969697	2011_06_01	345	2	#F8766D
#F8766D	0.480649350649351	0.271818181818182	2011_06_01	346	2	#F8766D
#F8766D	0.427272727272727	0.623636363636364	2011_06_01	347	2	#F8766D
#F8766D	0.466233766233766	0.39030303030303	2011_06_01	348	2	#F8766D
#F8766D	0.365064935064935	0.366363636363636	2011_06_01	349	2	#F8766D
#F8766D	0.338311688311688	0.49969696969697	2011_06_05	350	2	#F8766D
#00BFC4	0.328571428571429	0.325606060606061	2011_06_05	351	2	#00BFC4
#F8766D	0.308701298701299	0.558030303030303	2011_06_10	352	2	#F8766D
#F8766D	0.354805194805195	0.563484848484848	2011_06_10	353	2	#F8766D
#F8766D	0.413896103896104	0.599393939393939	2011_06_10	354	2	#F8766D
#00BFC4	0.378181818181818	0.515757575757576	2011_06_10	355	2	#00BFC4
#F8766D	0.420779220779221	0.518636363636364	2011_06_16	358	2	#F8766D
#F8766D	0.531948051948052	0.556666666666667	2011_06_16	359	2	#F8766D
#F8766D	0.415714285714286	0.407424242424242	2011_06_18	360	2	#F8766D
#F8766D	0.358571428571429	0.503484848484849	2011_06_18	361	2	#F8766D
#F8766D	0.477142857142857	0.452878787878788	2011_06_18	362	2	#F8766D
#F8766D	0.331688311688312	0.680606060606061	2011_06_18	363	2	#F8766D
#00BFC4	0.234935064935065	0.380909090909091	2011_06_18	364	2	#00BFC4
#00BFC4	0.352987012987013	0.443030303030303	2011_06_18	365	2	#00BFC4
#F8766D	0.382987012987013	0.467575757575758	2011_06_18	366	2	#F8766D
#00BFC4	0.375194805194805	0.486060606060606	2011_06_18	375	2	#00BFC4
#00BFC4	0.315714285714286	0.348333333333333	2011_06_18	376	2	#00BFC4
#F8766D	0.374935064935065	0.509545454545455	2011_06_18	377	2	#F8766D
#F8766D	0.407662337662338	0.572424242424242	2011_06_18	378	2	#F8766D
#F8766D	0.326103896103896	0.679848484848485	2011_06_18	379	2	#F8766D
#F8766D	0.348831168831169	0.523181818181818	2011_06_20	380	2	#F8766D
#F8766D	0.315454545454546	0.639090909090909	2011_06_20	381	2	#F8766D
#F8766D	0.520779220779221	0.483484848484848	2011_06_20	382	2	#F8766D
#F8766D	0.387272727272727	0.539848484848485	2011_06_20	383	2	#F8766D
#F8766D	0.291948051948052	0.364242424242424	2011_06_16	386	2	#F8766D
#00BFC4	0.32	0.221666666666667	2011_06_16	387	2	#00BFC4
#F8766D	0.27	0.676818181818182	2011_06_16	388	2	#F8766D
#F8766D	0.358571428571429	0.31	2011_06_16	389	2	#F8766D
#F8766D	0.485324675324675	0.663787878787879	2011_06_16	393	2	#F8766D
#00BFC4	0.408571428571429	0.186969696969697	2011_06_16	394	2	#00BFC4
#F8766D	0.477142857142857	0.53030303030303	2011_06_16	395	2	#F8766D
#F8766D	0.406883116883117	0.648636363636364	2011_06_16	396	2	#F8766D
#F8766D	0.279220779220779	0.454848484848485	2011_06_16	397	2	#F8766D
#00BFC4	0.31987012987013	0.442727272727273	2011_06_16	400	2	#00BFC4
#00BFC4	0.449220779220779	0.33969696969697	2011_06_16	401	2	#00BFC4
#F8766D	0.263506493506494	0.500606060606061	2011_06_20	402	2	#F8766D
#F8766D	0.327402597402597	0.350454545454545	2011_06_20	403	2	#F8766D
#F8766D	0.427272727272727	0.513484848484848	2011_06_20	404	2	#F8766D
#F8766D	0.391298701298701	0.881969696969697	2011_06_20	405	2	#F8766D
#F8766D	0.392337662337662	0.293636363636364	2011_06_20	406	2	#F8766D
#F8766D	0.442337662337662	0.695909090909091	2011_06_20	407	2	#F8766D
#F8766D	0.438571428571429	0.603333333333333	2011_06_20	408	2	#F8766D
#F8766D	0.548961038961039	0.488939393939394	2011_06_26	413	2	#F8766D
#F8766D	0.373116883116883	0.552121212121212	2011_06_26	414	2	#F8766D
#F8766D	0.358311688311688	0.55469696969697	2011_06_26	415	2	#F8766D
#F8766D	0.566363636363636	0.408636363636364	2011_06_26	416	2	#F8766D
#F8766D	0.333636363636364	0.671060606060606	2011_06_26	417	2	#F8766D
#F8766D	0.276493506493507	0.517575757575758	2011_06_26	422	2	#F8766D
#F8766D	0.312077922077922	0.587575757575758	2011_06_26	423	2	#F8766D
#F8766D	0.246753246753247	0.685606060606061	2011_06_26	424	2	#F8766D
#00BFC4	0.208831168831169	0.258787878787879	2011_06_26	425	2	#00BFC4
#F8766D	0.260519480519481	0.660454545454546	2011_06_26	426	2	#F8766D
#00BFC4	0.283636363636364	0.383030303030303	2011_06_22	427	2	#00BFC4
#F8766D	0.424285714285714	0.469848484848485	2011_06_22	428	2	#F8766D
#F8766D	0.644415584415584	0.499848484848485	2011_06_22	429	2	#F8766D
#F8766D	0.340649350649351	0.763484848484848	2011_06_22	430	2	#F8766D
#F8766D	0.314675324675325	0.757424242424242	2011_06_22	431	2	#F8766D
#F8766D	0.525324675324675	0.601666666666667	2011_06_22	432	2	#F8766D
#F8766D	0.304025974025974	0.397121212121212	2011_06_22	433	2	#F8766D
#F8766D	0.394935064935065	0.323787878787879	2011_06_22	434	2	#F8766D
#F8766D	0.343766233766234	0.738636363636364	2011_06_22	435	2	#F8766D
#F8766D	0.455454545454546	0.536969696969697	2011_06_22	436	2	#F8766D
#00BFC4	0.317922077922078	0.415606060606061	2011_06_22	437	2	#00BFC4
#F8766D	0.377012987012987	0.574848484848485	2011_07_01	438	2	#F8766D
#F8766D	0.259480519480519	0.598636363636364	2011_07_01	439	2	#F8766D
#00BFC4	0.35948051948052	0.363484848484849	2011_07_03	440	2	#00BFC4
#00BFC4	0.360909090909091	0.411515151515152	2011_07_03	441	2	#00BFC4
#F8766D	0.336623376623377	0.348636363636364	2011_06_29	445	2	#F8766D
#00BFC4	0.457272727272727	0.486363636363636	2011_06_29	446	2	#00BFC4
#F8766D	0.487402597402597	0.456818181818182	2011_06_29	447	2	#F8766D
#F8766D	0.283116883116883	0.321969696969697	2011_06_29	448	2	#F8766D
#F8766D	0.256363636363636	0.72969696969697	2011_06_29	449	2	#F8766D
#F8766D	0.326883116883117	0.588636363636364	2011_06_29	450	2	#F8766D
#F8766D	0.314025974025974	0.537575757575758	2011_07_01	451	2	#F8766D
#F8766D	0.387142857142857	0.575606060606061	2011_07_01	452	2	#F8766D
#00BFC4	0.217272727272727	0.424393939393939	2011_07_01	453	2	#00BFC4
#00BFC4	0.216753246753247	0.470757575757576	2011_07_01	454	2	#00BFC4
#00BFC4	0.187142857142857	0.363636363636364	2011_07_01	455	2	#00BFC4
#F8766D	0.353506493506494	0.52	2011_07_01	456	2	#F8766D
#00BFC4	0.271428571428571	0.466818181818182	2011_07_01	457	2	#00BFC4
#F8766D	0.418701298701299	0.252272727272727	2011_07_01	458	2	#F8766D
#F8766D	0.30961038961039	0.435606060606061	2011_07_01	459	2	#F8766D
#F8766D	0.394545454545455	0.51530303030303	2011_07_03	462	2	#F8766D
#F8766D	0.396493506493507	0.607878787878788	2011_07_03	463	2	#F8766D
#F8766D	0.228051948051948	0.403181818181818	2011_07_03	464	2	#F8766D
#F8766D	0.315454545454546	0.63530303030303	2011_07_03	465	2	#F8766D
#F8766D	0.375584415584416	0.718030303030303	2011_07_03	467	2	#F8766D
#F8766D	0.346363636363636	0.562727272727273	2011_07_03	468	2	#F8766D
#F8766D	0.217532467532468	0.608030303030303	2011_07_03	469	2	#F8766D
#F8766D	0.250519480519481	0.690454545454545	2011_07_03	470	2	#F8766D
#F8766D	0.425584415584416	0.569242424242424	2011_07_03	471	2	#F8766D
#F8766D	0.230909090909091	0.691363636363636	2011_07_03	472	2	#F8766D
#F8766D	0.285714285714286	0.555909090909091	2011_06_29	473	2	#F8766D
#F8766D	0.33974025974026	0.528787878787879	2011_06_29	474	2	#F8766D
#F8766D	0.336623376623377	0.37	2011_06_29	475	2	#F8766D
#F8766D	0.307662337662338	0.611969696969697	2011_07_03	476	2	#F8766D
#F8766D	0.427662337662338	0.681515151515151	2011_07_03	477	2	#F8766D
#F8766D	0.240649350649351	0.609393939393939	2011_07_03	478	2	#F8766D
#F8766D	0.239350649350649	0.727272727272727	2011_07_03	479	2	#F8766D
#F8766D	0.267792207792208	0.606060606060606	2011_07_03	480	2	#F8766D
#F8766D	0.308961038961039	0.328181818181818	2011_07_03	481	2	#F8766D
#F8766D	0.337792207792208	0.618030303030303	2011_07_09	482	2	#F8766D
#F8766D	0.182077922077922	0.676515151515152	2011_07_09	483	2	#F8766D
#F8766D	0.278051948051948	0.697575757575758	2011_07_09	484	2	#F8766D
#F8766D	0.345324675324675	0.545454545454545	2011_07_09	485	2	#F8766D
#F8766D	0.438181818181818	0.628030303030303	2011_07_09	486	2	#F8766D
#00BFC4	0.432207792207792	0.317575757575758	2011_07_09	487	2	#00BFC4
#00BFC4	0.351818181818182	0.207878787878788	2011_07_09	488	2	#00BFC4
#F8766D	0.342337662337662	0.316212121212121	2011_07_09	489	2	#F8766D
#F8766D	0.43974025974026	0.503181818181818	2011_07_09	490	2	#F8766D
#00BFC4	0.321948051948052	0.213333333333333	2011_07_09	491	2	#00BFC4
#00BFC4	0.382337662337662	0.356818181818182	2011_07_09	492	2	#00BFC4
#00BFC4	0.309350649350649	0.410454545454545	2011_07_20	496	2	#00BFC4
#F8766D	0.505714285714286	0.468333333333333	2011_07_18	504	2	#F8766D
