colour	y	x	showSelected	PANEL	fill
#F8766D	0.816630285714286	0.188292424242424	1	1	#F8766D
#F8766D	0.795691064935065	0.18329096969697	2	1	#F8766D
#F8766D	0.785233168831169	0.170845121212121	3	1	#F8766D
#F8766D	0.785336285714286	0.192739	4	1	#F8766D
#F8766D	0.788611038961039	0.163400878787879	5	1	#F8766D
#F8766D	0.804319012987013	0.210230060606061	6	1	#F8766D
#F8766D	0.774573090909091	0.155608636363636	7	1	#F8766D
#F8766D	0.776616649350649	0.201870090909091	8	1	#F8766D
#F8766D	0.791654207792208	0.19377896969697	9	1	#F8766D
#F8766D	0.796635428571429	0.200695757575758	10	1	#F8766D
#F8766D	0.810897922077922	0.203734272727273	11	1	#F8766D
#F8766D	0.800958337662338	0.144960636363636	12	1	#F8766D
#F8766D	0.790881714285714	0.21258096969697	13	1	#F8766D
#F8766D	0.810608233766234	0.213946242424242	14	1	#F8766D
#00BFC4	0.820381194805195	0.189194242424242	15	1	#00BFC4
#F8766D	0.808404675324675	0.187701454545455	16	1	#F8766D
#F8766D	0.817395064935065	0.201272151515151	17	1	#F8766D
#00BFC4	0.807099636363636	0.17419603030303	18	1	#00BFC4
#F8766D	0.825403558441558	0.237906060606061	19	1	#F8766D
#F8766D	0.758689896103896	0.196083303030303	20	1	#F8766D
#F8766D	0.772504467532467	0.179938696969697	21	1	#F8766D
#F8766D	0.783175558441558	0.177338575757576	22	1	#F8766D
#F8766D	0.774960155844156	0.213518757575758	23	1	#F8766D
#F8766D	0.789300701298701	0.217239727272727	24	1	#F8766D
#F8766D	0.799874207792208	0.197885727272727	25	1	#F8766D
#00BFC4	0.785622077922078	0.18842596969697	26	1	#00BFC4
#F8766D	0.774054623376623	0.244005242424242	27	1	#F8766D
#00BFC4	0.774182025974026	0.17134803030303	28	1	#00BFC4
#F8766D	0.775474415584416	0.203609484848485	29	1	#F8766D
#F8766D	0.786587896103896	0.227048606060606	30	1	#F8766D
#F8766D	0.807227272727273	0.125965333333333	31	1	#F8766D
#F8766D	0.805859662337662	0.231009757575758	32	1	#F8766D
#F8766D	0.772455220779221	0.139094757575758	33	1	#F8766D
#F8766D	0.791241142857143	0.152668484848485	34	1	#F8766D
#F8766D	0.799060831168831	0.137478787878788	35	1	#F8766D
#F8766D	0.784202701298701	0.207319151515152	36	1	#F8766D
#F8766D	0.827602285714286	0.179149181818182	37	1	#F8766D
#F8766D	0.798888727272727	0.196315242424242	38	1	#F8766D
#F8766D	0.805619142857143	0.197750818181818	39	1	#F8766D
#00BFC4	0.789578571428571	0.184931818181818	40	1	#00BFC4
#F8766D	0.795736051948052	0.140752575757576	41	1	#F8766D
#F8766D	0.802816883116883	0.22357603030303	42	1	#F8766D
#F8766D	0.788358493506493	0.199712484848485	43	1	#F8766D
#00BFC4	0.789763194805195	0.161648848484848	44	1	#00BFC4
#00BFC4	0.768416545454545	0.170338848484848	45	1	#00BFC4
#F8766D	0.752910935064935	0.146947393939394	46	1	#F8766D
#00BFC4	0.796242025974026	0.213267242424242	47	1	#00BFC4
#F8766D	0.800951402597403	0.195697939393939	48	1	#F8766D
#00BFC4	0.803720675324675	0.211774393939394	49	1	#00BFC4
#F8766D	0.824352025974026	0.178377181818182	50	1	#F8766D
#F8766D	0.818505298701299	0.183938636363636	51	1	#F8766D
#F8766D	0.801388545454546	0.175405787878788	52	1	#F8766D
#F8766D	0.797021636363636	0.12194203030303	53	1	#F8766D
#F8766D	0.793432571428571	0.227480696969697	54	1	#F8766D
#00BFC4	0.815217454545455	0.161641696969697	55	1	#00BFC4
#F8766D	0.79194774025974	0.206869121212121	56	1	#F8766D
#F8766D	0.800563662337662	0.166836212121212	57	1	#F8766D
#F8766D	0.808209090909091	0.171535242424242	58	1	#F8766D
#F8766D	0.814966181818182	0.183529575757576	59	1	#F8766D
#F8766D	0.839299142857143	0.197145393939394	60	1	#F8766D
#F8766D	0.818569584415584	0.202860787878788	61	1	#F8766D
#F8766D	0.808177844155844	0.153260090909091	62	1	#F8766D
#F8766D	0.793664831168831	0.179063727272727	63	1	#F8766D
#F8766D	0.805727428571429	0.197984878787879	64	1	#F8766D
#F8766D	0.796836207792208	0.172722666666667	65	1	#F8766D
#F8766D	0.811895636363636	0.207807787878788	66	1	#F8766D
#F8766D	0.814880675324675	0.144661909090909	67	1	#F8766D
#F8766D	0.789356077922078	0.207485242424242	68	1	#F8766D
#F8766D	0.827696857142857	0.184685272727273	69	1	#F8766D
#F8766D	0.834048103896104	0.163069454545455	70	1	#F8766D
#F8766D	0.791163090909091	0.194141424242424	71	1	#F8766D
#F8766D	0.807720831168831	0.199457151515151	72	1	#F8766D
#F8766D	0.828370727272727	0.177636606060606	73	1	#F8766D
#F8766D	0.807726857142857	0.189973363636364	74	1	#F8766D
#F8766D	0.838065766233766	0.166974393939394	75	1	#F8766D
#F8766D	0.833839792207792	0.171845060606061	76	1	#F8766D
#F8766D	0.797034311688312	0.140015939393939	77	1	#F8766D
#F8766D	0.799683454545455	0.177124060606061	78	1	#F8766D
#F8766D	0.795731350649351	0.136372212121212	79	1	#F8766D
#00BFC4	0.78463451948052	0.138857515151515	80	1	#00BFC4
#F8766D	0.818047168831169	0.179863575757576	81	1	#F8766D
#F8766D	0.777555454545454	0.20259803030303	82	1	#F8766D
#F8766D	0.807516	0.219779787878788	83	1	#F8766D
#F8766D	0.792381584415584	0.186725333333333	84	1	#F8766D
#F8766D	0.761607792207792	0.203046484848485	85	1	#F8766D
#F8766D	0.784771298701299	0.206281818181818	86	1	#F8766D
#F8766D	0.759632337662338	0.193387151515151	87	1	#F8766D
#F8766D	0.743853142857143	0.221451151515151	88	1	#F8766D
#00BFC4	0.771239558441559	0.168854090909091	89	1	#00BFC4
#F8766D	0.769351792207792	0.18522296969697	90	1	#F8766D
#F8766D	0.771752831168831	0.197979333333333	91	1	#F8766D
#F8766D	0.766546675324675	0.135957818181818	92	1	#F8766D
#F8766D	0.782596155844156	0.142876787878788	93	1	#F8766D
#F8766D	0.775312467532468	0.183034727272727	94	1	#F8766D
#F8766D	0.797950077922078	0.176019090909091	95	1	#F8766D
#F8766D	0.803502051948052	0.176324757575758	96	1	#F8766D
#F8766D	0.821660233766234	0.189481666666667	97	1	#F8766D
#F8766D	0.787649038961039	0.181891060606061	98	1	#F8766D
#F8766D	0.820140519480519	0.184308393939394	99	1	#F8766D
#F8766D	0.791368337662338	0.174895121212121	100	1	#F8766D
#F8766D	0.772121350649351	0.216420727272727	101	1	#F8766D
#F8766D	0.75912651948052	0.135057696969697	102	1	#F8766D
#F8766D	0.808907168831169	0.157690454545455	103	1	#F8766D
#F8766D	0.762571298701299	0.216867363636364	104	1	#F8766D
#F8766D	0.790465168831169	0.127228121212121	105	1	#F8766D
#00BFC4	0.797158935064935	0.166307848484848	106	1	#00BFC4
#00BFC4	0.774076233766234	0.175017515151515	107	1	#00BFC4
#F8766D	0.796808311688312	0.192967727272727	108	1	#F8766D
#F8766D	0.792412701298701	0.192358666666667	109	1	#F8766D
#00BFC4	0.787700545454545	0.136062666666667	110	1	#00BFC4
#F8766D	0.780073974025974	0.12358603030303	111	1	#F8766D
#F8766D	0.785773636363636	0.201265636363636	112	1	#F8766D
#F8766D	0.810426025974026	0.215686272727273	113	1	#F8766D
#00BFC4	0.777432415584416	0.199666575757576	114	1	#00BFC4
#F8766D	0.784867454545454	0.204724787878788	115	1	#F8766D
#F8766D	0.784013818181818	0.185045878787879	116	1	#F8766D
#F8766D	0.79150961038961	0.196329878787879	117	1	#F8766D
#F8766D	0.766280155844156	0.199539272727273	118	1	#F8766D
#F8766D	0.78116838961039	0.191456424242424	119	1	#F8766D
#F8766D	0.777536181818182	0.195913636363636	120	1	#F8766D
#F8766D	0.780172831168831	0.194598	121	1	#F8766D
#F8766D	0.784894467532467	0.15513103030303	122	1	#F8766D
#00BFC4	0.815181116883117	0.200302333333333	123	1	#00BFC4
#F8766D	0.800255142857143	0.175898606060606	124	1	#F8766D
#F8766D	0.798089324675325	0.191417090909091	125	1	#F8766D
#F8766D	0.833946753246753	0.131197606060606	126	1	#F8766D
#F8766D	0.825879038961039	0.146814333333333	127	1	#F8766D
#F8766D	0.813198675324675	0.159127212121212	128	1	#F8766D
#F8766D	0.794170311688312	0.143125454545455	129	1	#F8766D
#F8766D	0.789578987012987	0.158116363636364	130	1	#F8766D
#F8766D	0.812875480519481	0.183337242424242	131	1	#F8766D
#F8766D	0.795429246753247	0.186995575757576	132	1	#F8766D
#F8766D	0.813741090909091	0.192767060606061	133	1	#F8766D
#00BFC4	0.77659348051948	0.143157424242424	134	1	#00BFC4
#00BFC4	0.772267480519481	0.145037121212121	135	1	#00BFC4
#00BFC4	0.778309168831169	0.129622424242424	136	1	#00BFC4
#F8766D	0.778678857142857	0.192866393939394	137	1	#F8766D
#F8766D	0.807001064935065	0.199781515151515	138	1	#F8766D
#F8766D	0.768912103896104	0.186665	139	1	#F8766D
#F8766D	0.797926779220779	0.151390242424242	140	1	#F8766D
#F8766D	0.775007714285714	0.145920272727273	141	1	#F8766D
#F8766D	0.782307272727273	0.0866740909090909	142	1	#F8766D
#F8766D	0.764462337662338	0.191433727272727	143	1	#F8766D
#F8766D	0.765241064935065	0.198017878787879	144	1	#F8766D
#F8766D	0.779493688311689	0.146694575757576	145	1	#F8766D
#F8766D	0.781239012987013	0.146002393939394	146	1	#F8766D
#F8766D	0.790111662337662	0.197809787878788	147	1	#F8766D
#F8766D	0.763075558441558	0.131977212121212	148	1	#F8766D
#F8766D	0.788344831168831	0.139372727272727	149	1	#F8766D
#F8766D	0.811161636363636	0.174533727272727	150	1	#F8766D
#F8766D	0.786634805194805	0.209088757575758	151	1	#F8766D
#F8766D	0.785407428571428	0.195861515151515	152	1	#F8766D
#F8766D	0.797648025974026	0.212653606060606	153	1	#F8766D
#F8766D	0.802100883116883	0.205649696969697	154	1	#F8766D
#F8766D	0.811659272727273	0.211989151515152	155	1	#F8766D
#F8766D	0.809600051948052	0.114708424242424	156	1	#F8766D
#F8766D	0.781310337662338	0.205981878787879	157	1	#F8766D
#F8766D	0.792781532467533	0.148816757575758	158	1	#F8766D
#F8766D	0.821687012987013	0.199635181818182	159	1	#F8766D
#F8766D	0.788900233766234	0.215897060606061	160	1	#F8766D
#F8766D	0.811119506493507	0.209091121212121	161	1	#F8766D
#F8766D	0.820907116883117	0.141791818181818	162	1	#F8766D
#F8766D	0.796953220779221	0.101436787878788	163	1	#F8766D
#F8766D	0.796567142857143	0.17210903030303	164	1	#F8766D
#F8766D	0.803369636363636	0.17584703030303	165	1	#F8766D
#F8766D	0.811985428571429	0.123641666666667	166	1	#F8766D
#F8766D	0.805946493506493	0.173129727272727	167	1	#F8766D
#F8766D	0.808404675324675	0.102361818181818	168	1	#F8766D
#F8766D	0.804333792207792	0.189573212121212	169	1	#F8766D
#F8766D	0.824561376623377	0.189103303030303	170	1	#F8766D
#F8766D	0.798464207792208	0.207631121212121	171	1	#F8766D
#F8766D	0.784892779220779	0.209204757575758	172	1	#F8766D
#F8766D	0.816749896103896	0.121594303030303	173	1	#F8766D
#F8766D	0.768492025974026	0.108628636363636	174	1	#F8766D
#F8766D	0.817247948051948	0.203409515151515	175	1	#F8766D
#F8766D	0.809286649350649	0.203768333333333	176	1	#F8766D
#F8766D	0.775499584415585	0.215926303030303	177	1	#F8766D
#F8766D	0.801958779220779	0.215224545454545	178	1	#F8766D
#F8766D	0.768531168831169	0.206559606060606	179	1	#F8766D
#F8766D	0.789341454545455	0.184266909090909	180	1	#F8766D
#00BFC4	0.798071194805195	0.154558090909091	181	1	#00BFC4
#F8766D	0.805490649350649	0.165016363636364	182	1	#F8766D
#00BFC4	0.814589402597403	0.120977515151515	183	1	#00BFC4
#F8766D	0.794125844155844	0.215042333333333	184	1	#F8766D
#00BFC4	0.794172051948052	0.140662848484848	185	1	#00BFC4
#F8766D	0.796551090909091	0.0939750606060606	186	1	#F8766D
#F8766D	0.801780831168831	0.181895666666667	187	1	#F8766D
#F8766D	0.804980753246753	0.176985363636364	188	1	#F8766D
#F8766D	0.789753298701299	0.206857848484848	189	1	#F8766D
#F8766D	0.799587844155844	0.210637696969697	190	1	#F8766D
#F8766D	0.784900285714286	0.225521	191	1	#F8766D
#00BFC4	0.813903896103896	0.226129242424242	192	1	#00BFC4
