x	y	label	showSelected	key
0.775619556422505	0.302527303124389	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.315294360913271	0.826443320233623	Afghanistan	Afghanistan	Afghanistan
0.753197574184744	0.229031417591246	Albania	Albania	Albania
0.70315589019963	0.163677616866057	Armenia	Armenia	Armenia
0.289815768452826	0.712888377445339	Angola	Angola	Angola
0.76262772786691	0.24824673773802	Argentina	Argentina	Argentina
0.827093587035656	0.107442951125779	Austria	Austria	Austria
0.844145694544272	0.148261936296328	Australia	Australia	Australia
0.774206971541526	0.172688190720195	Aruba	Aruba	Aruba
0.640278191433792	0.176922074820331	Azerbaijan	Azerbaijan	Azerbaijan
0.713825333442428	0.118081941941507	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.796849753299291	0.134257550426645	Barbados	Barbados	Barbados
0.603944319301492	0.342912043771848	Bangladesh	Bangladesh	Bangladesh
0.830266867572695	0.121555898126235	Belgium	Belgium	Belgium
0.393553919527809	0.658390689797425	Burkina Faso	Burkina Faso	Burkina Faso
0.732260003177841	0.0879019475866861	Bulgaria	Bulgaria	Bulgaria
0.769389285629185	0.278318170962069	Bahrain	Bahrain	Bahrain
0.324979897172789	0.629947673534967	Burundi	Burundi	Burundi
0.427288741888516	0.635267168942832	Benin	Benin	Benin
0.799674543027651	0.257040189330612	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.585638860989144	0.439857133551903	Bolivia	Bolivia	Bolivia
0.698514539876413	0.221866382960245	Brazil	Brazil	Brazil
0.723701646567767	0.21850098790629	Bahamas, The	Bahamas, The	Bahamas, The
0.525528186844887	0.438988644505721	Bhutan	Bhutan	Bhutan
0.523163237769199	0.372983476995896	Botswana	Botswana	Botswana
0.69665465545147	0.0955012267407777	Belarus	Belarus	Belarus
0.768468464223048	0.388399157565625	Belize	Belize	Belize
0.846520904527087	0.12611546561869	Canada	Canada	Canada
0.338041271876682	0.724287296176477	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.
0.336225851382617	0.55829732722496	Central African Republic	Central African Republic	Central African Republic
0.475543507899359	0.502605467138546	Congo, Rep.	Congo, Rep.	Congo, Rep.
0.856892021396044	0.116127841587598	Switzerland	Switzerland	Switzerland
0.418292206540811	0.547006969624596	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire
0.801477422413007	0.205256529952016	Chile	Chile	Chile
0.431579701235068	0.525728987993139	Cameroon	Cameroon	Cameroon
0.727612192283471	0.151735892481056	China	China	China
0.714501793245534	0.259754217599931	Colombia	Colombia	Colombia
0.827685679380172	0.244881342684065	Costa Rica	Costa Rica	Costa Rica
0.803309944418946	0.127961004841826	Cuba	Cuba	Cuba
0.680933045566826	0.429652387259266	Cape Verde	Cape Verde	Cape Verde
0.833670448469668	0.174208046551013	Cyprus	Cyprus	Cyprus
0.776157683996212	0.0819310853941855	Czech Republic	Czech Republic	Czech Republic
0.822255759342661	0.0944156154330504	Germany	Germany	Germany
0.451297744428393	0.53289402262414	Djibouti	Djibouti	Djibouti
0.805401269304615	0.142942440888464	Denmark	Denmark	Denmark
0.716091093749235	0.286460255770024	Dominican Republic	Dominican Republic	Dominican Republic
0.698560143908083	0.302201619732071	Algeria	Algeria	Algeria
0.744914361899079	0.297099246585752	Ecuador	Ecuador	Ecuador
0.712236032938728	0.0982152550100962	Estonia	Estonia	Estonia
0.66118193945054	0.341934993594893	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.
0.456932122541225	0.58326638730269	Eritrea	Eritrea	Eritrea
0.844806953003488	0.0781314458171396	Spain	Spain	Spain
0.40314938782478	0.679885793690427	Ethiopia	Ethiopia	Ethiopia
0.822571187228379	0.14435373558851	Finland	Finland	Finland
0.669045214611243	0.305458453655253	Fiji	Fiji	Fiji
