size	colour	x	y	clickSelects	tooltip	key	fill
2.80498447189992	#00C094	0.775619556422505	0.302527303124389	United Arab Emirates	United Arab Emirates population 2470810	United Arab Emirates	#00C094
4.12978872191586	#A58AFF	0.315294360913271	0.826443320233623	Afghanistan	Afghanistan population 18415307	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.753197574184744	0.229031417591246	Albania	Albania population 3341043	Albania	#C49A00
2.80498447189992	#C49A00	0.70315589019963	0.163677616866057	Armenia	Armenia population 3173425	Armenia	#C49A00
3.8	#FB61D7	0.289815768452826	0.712888377445339	Angola	Angola population 12451945	Angola	#FB61D7
4.90241278938748	#53B400	0.76262772786691	0.24824673773802	Argentina	Argentina population 35264070	Argentina	#53B400
3.39427400463467	#C49A00	0.827093587035656	0.107442951125779	Austria	Austria population 7959017	Austria	#C49A00
4.12978872191586	#F8766D	0.844145694544272	0.148261936296328	Australia	Australia population 18311000	Australia	#F8766D
2	#53B400	0.774206971541526	0.172688190720195	Aruba	Aruba population 83195	Aruba	#53B400
3.39427400463467	#C49A00	0.640278191433792	0.176922074820331	Azerbaijan	Azerbaijan population 7763000	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.713825333442428	0.118081941941507	Bosnia and Herzegovina	Bosnia and Herzegovina population 3485575	Bosnia and Herzegovina	#C49A00
2	#53B400	0.796849753299291	0.134257550426645	Barbados	Barbados population 263884	Barbados	#53B400
7.45967031971712	#A58AFF	0.603944319301492	0.342912043771848	Bangladesh	Bangladesh population 122400896	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.830266867572695	0.121555898126235	Belgium	Belgium population 10156637	Belgium	#C49A00
3.60996894379985	#FB61D7	0.393553919527809	0.658390689797425	Burkina Faso	Burkina Faso population 10372562	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.732260003177841	0.0879019475866861	Bulgaria	Bulgaria population 8362826	Bulgaria	#C49A00
2	#00C094	0.769389285629185	0.278318170962069	Bahrain	Bahrain population 579697	Bahrain	#00C094
3.13841995766062	#FB61D7	0.324979897172789	0.629947673534967	Burundi	Burundi population 6294482	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.427288741888516	0.635267168942832	Benin	Benin population 6176318	Benin	#FB61D7
2	#F8766D	0.799674543027651	0.257040189330612	Brunei Darussalam	Brunei Darussalam population 302511	Brunei Darussalam	#F8766D
