size	colour	x	y	clickSelects	tooltip	key	fill
2.80498447189992	#00C094	0.755912534203499	0.408482966758582	United Arab Emirates	United Arab Emirates population 1908002	United Arab Emirates	#00C094
3.8	#A58AFF	0.291909753573674	0.820038213518032	Afghanistan	Afghanistan population 12612043	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.742141256739944	0.285266083331524	Albania	Albania population 3459763	Albania	#C49A00
2.80498447189992	#C49A00	0.683003468604646	0.222734872006427	Armenia	Armenia population 3511912	Armenia	#C49A00
3.60996894379985	#FB61D7	0.269673227731371	0.728846863668932	Angola	Angola population 10652727	Angola	#FB61D7
4.78854800926934	#53B400	0.745046233557324	0.274192847992705	Argentina	Argentina population 33075194	Argentina	#53B400
3.39427400463467	#C49A00	0.805032636715282	0.116127841587598	Austria	Austria population 7754891	Austria	#C49A00
3.9718012070186	#F8766D	0.831642589194741	0.154015676227284	Australia	Australia population 17284000	Australia	#F8766D
2	#53B400	0.77177133621675	0.194400416874742	Aruba	Aruba population 64623	Aruba	#53B400
3.39427400463467	#C49A00	0.631399086467638	0.264856590746249	Azerbaijan	Azerbaijan population 7271000	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.661962528459292	0.131869205549645	Bosnia and Herzegovina	Bosnia and Herzegovina population 4373715	Bosnia and Herzegovina	#C49A00
2	#53B400	0.789304186225887	0.142073951842282	Barbados	Barbados population 260175	Barbados	#53B400
7.15441558277949	#A58AFF	0.562304418084386	0.426178431074538	Bangladesh	Bangladesh population 109934590	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.814761496804887	0.12372712074169	Belgium	Belgium population 10004486	Belgium	#C49A00
3.39427400463467	#FB61D7	0.383706108922265	0.690850467898473	Burkina Faso	Burkina Faso population 9050090	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.742600717359019	0.132412011203509	Bulgaria	Bulgaria population 8632367	Bulgaria	#C49A00
2	#00C094	0.758941021939986	0.340523698894848	Bahrain	Bahrain population 509645	Bahrain	#00C094
3.13841995766062	#FB61D7	0.33842852611228	0.658065006405107	Burundi	Burundi population 5749774	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.392988049501504	0.678148815598063	Benin	Benin population 5182525	Benin	#FB61D7
2	#F8766D	0.779407731319895	0.326193629632846	Brunei Darussalam	Brunei Darussalam population 264332	Brunei Darussalam	#F8766D
3.39427400463467	#53B400	0.551595451347473	0.481544607768634	Bolivia	Bolivia population 6956736	Bolivia	#53B400
8.07749948580829	#53B400	0.667393588597593	0.24824673773802	Brazil	Brazil population 152153539	Brazil	#53B400
2	#53B400	0.709819779327411	0.238910480491565	Bahamas, The	Bahamas, The population 261102	Bahamas, The	#53B400
2	#A58AFF	0.458988104302349	0.55829732722496	Bhutan	Bhutan population 534905	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.619305657335943	0.446370801398267	Botswana	Botswana population 1424513	Botswana	#FB61D7
3.60996894379985	#C49A00	0.724169087892384	0.148696180819419	Belarus	Belarus population 10194000	Belarus	#C49A00
2	#53B400	0.759353738426599	0.434863321536357	Belize	Belize population 191368	Belize	#53B400
4.54558441227157	#00B6EB	0.835971171867422	0.137840067742146	Canada	Canada population 28171681.963727	Canada	#00B6EB
4.90241278938748	#FB61D7	0.357161902255131	0.725372907484204	Congo, Dem. Rep.	Congo, Dem. Rep. population 36253025	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.381954154038942	0.575775669279371	Central African Republic	Central African Republic population 2979588	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.498281678090034	0.527900210608594	Congo, Rep.	Congo, Rep. population 2447020	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.835366918447793	0.124812732049417	Switzerland	Switzerland population 6799978	Switzerland	#C49A00
3.8	#FB61D7	0.44372899530556	0.61735458236533	Cote d'Ivoire	Cote d'Ivoire population 12530078	Cote d'Ivoire	#FB61D7
3.8	#53B400	0.779301701946264	0.235219402045292	Chile	Chile population 13456476	Chile	#53B400
3.8	#FB61D7	0.455388046035598	0.586414660095099	Cameroon	Cameroon population 12430339	Cameroon	#FB61D7
18.6536482489573	#F8766D	0.713043604332885	0.194183294613197	China	China population 1150780000	China	#F8766D
