x	y	label	showSelected	key
0.8152156369536	0.152930064919556	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.368298406788951	0.66533860216688	Afghanistan	Afghanistan	Afghanistan
0.821439067142171	0.125898343357144	Albania	Albania	Albania
0.772750302763266	0.141531146188419	Armenia	Armenia	Armenia
0.404273527205445	0.575992791540917	Angola	Angola	Angola
0.800743577536717	0.196463078359424	Argentina	Argentina	Argentina
0.87774066454119	0.106357339818052	Austria	Austria	Austria
0.895830263770299	0.163134811212194	Australia	Australia	Australia
0.791229436429558	0.140662657142237	Aruba	Aruba	Aruba
0.719335820602557	0.159552293896693	Azerbaijan	Azerbaijan	Azerbaijan
0.797842021021712	0.0800855461710489	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.81588601621915	0.119276114380007	Barbados	Barbados	Barbados
0.687178517704036	0.209056169529062	Bangladesh	Bangladesh	Bangladesh
0.869113901883611	0.155209848665784	Belgium	Belgium	Belgium
0.468703663216051	0.596402284126191	Burkina Faso	Burkina Faso	Burkina Faso
0.764452649200905	0.113956618972143	Bulgaria	Bulgaria	Bulgaria
0.792424262059312	0.235002279783746	Bahrain	Bahrain	Bahrain
0.390691886506919	0.452341663590768	Burundi	Burundi	Burundi
0.481244011858112	0.543858696832186	Benin	Benin	Benin
0.858570249761501	0.144266886683892	Bermuda	Bermuda	Bermuda
0.837667641845545	0.180396031005059	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.65062574621972	0.330536074863756	Bolivia	Bolivia	Bolivia
0.756096090430971	0.15900948824283	Brazil	Brazil	Brazil
0.791415272858613	0.15824956032742	Bahamas, The	Bahamas, The	Bahamas, The
0.658310785623314	0.231745445860564	Bhutan	Bhutan	Bhutan
0.448154866579135	0.263445296046204	Botswana	Botswana	Botswana
0.725385195403585	0.107442951125779	Belarus	Belarus	Belarus
0.802067614589536	0.268656230323295	Belize	Belize	Belize
0.889126471114806	0.135755694031309	Canada	Canada	Canada
