x	y	label	showSelected	key
0.690971633038191	0.552217903901687	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.233103354735179	0.791920880647893	Afghanistan	Afghanistan	Afghanistan
0.708572509061236	0.398278220465944	Albania	Albania	Albania
0.728177302242582	0.21611264302929	Armenia	Armenia	Armenia
0.25097709488105	0.734600603599887	Angola	Angola	Angola
0.705493096822719	0.318920033871073	Argentina	Argentina	Argentina
0.753918117885131	0.126983954664872	Austria	Austria	Austria
0.780664882459599	0.160312221812102	Australia	Australia	Australia
0.748706717166038	0.214701348329244	Aruba	Aruba	Aruba
0.636132784954987	0.32315391797121	Azerbaijan	Azerbaijan	Azerbaijan
0.718783631785751	0.186041209805241	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.74449252460613	0.176596391428013	Barbados	Barbados	Barbados
0.469703151576819	0.65860781205897	Bangladesh	Bangladesh	Bangladesh
0.768040166358948	0.136645895303645	Belgium	Belgium	Belgium
0.34167895346956	0.718967800768613	Burkina Faso	Burkina Faso	Burkina Faso
0.738663569291507	0.186692576589878	Bulgaria	Bulgaria	Bulgaria
0.709756693750268	0.5	Bahrain	Bahrain	Bahrain
0.351603910895346	0.6811885272597	Burundi	Burundi	Burundi
0.326695368830777	0.715168161191567	Benin	Benin	Benin
0.724397108050735	0.434103393620948	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.425113809611453	0.564919556202097	Bolivia	Bolivia	Bolivia
0.595114618702981	0.405877499620036	Brazil	Brazil	Brazil
0.67859849917892	0.277883926438978	Bahamas, The	Bahamas, The	Bahamas, The
0.340015546414396	0.669898169659335	Bhutan	Bhutan	Bhutan
0.561507487630952	0.636244219119786	Botswana	Botswana	Botswana
0.724537720481718	0.175836463512604	Belarus	Belarus	Belarus
0.715251979566506	0.603784441018738	Belize	Belize	Belize
0.794102870458366	0.143702368803873	Canada	Canada	Canada
0.339412053061963	0.662733135028334	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.
0.381016231120929	0.599659118049374	Central African Republic	Central African Republic	Central African Republic
0.500221749603995	0.629730551273422	Congo, Rep.	Congo, Rep.	Congo, Rep.
0.803447896614748	0.116670647241462	Switzerland	Switzerland	Switzerland
0.419284094229635	0.789315413509347	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire
