x	y	label	showSelected	key
0.465249917884241	0.701598019844975	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.123568931234934	0.789206852378574	Afghanistan	Afghanistan	Afghanistan
0.627319805834754	0.583809192956554	Albania	Albania	Albania
0.666883203476486	0.434754760405584	Armenia	Armenia	Armenia
0.154031664323316	0.755010096185162	Angola	Angola	Angola
0.646436635877231	0.288631478385479	Argentina	Argentina	Argentina
0.707519815996854	0.257040189330612	Austria	Austria	Austria
0.732963065332755	0.326953557548255	Australia	Australia	Australia
0.661648620707963	0.438662961113403	Aruba	Aruba	Aruba
0.588089697657812	0.56025142757887	Azerbaijan	Azerbaijan	Azerbaijan
0.58613024443039	0.37113793777276	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.649888861074653	0.41673361269731	Barbados	Barbados	Barbados
0.387983007025719	0.690416223375383	Bangladesh	Bangladesh	Bangladesh
0.721698869510259	0.234676596391428	Belgium	Belgium	Belgium
0.202185341397292	0.641997959050741	Burkina Faso	Burkina Faso	Burkina Faso
0.710362467304285	0.196463078359424	Bulgaria	Bulgaria	Bulgaria
0.478667764102353	0.731452330807478	Bahrain	Bahrain	Bahrain
0.279925774117987	0.691610395813883	Burundi	Burundi	Burundi
0.19130459947442	0.647426015589378	Benin	Benin	Benin
0.615487839817967	0.653288316651106	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.301827870394711	0.675000542805654	Bolivia	Bolivia	Bolivia
0.490973632014912	0.620177171765421	Brazil	Brazil	Brazil
0.624057217402362	0.436383177367175	Bahamas, The	Bahamas, The	Bahamas, The
0.213102566545497	0.677388887682654	Bhutan	Bhutan	Bhutan
0.42605819310062	0.675109103936427	Botswana	Botswana	Botswana
0.699768650747338	0.224688972360336	Belarus	Belarus	Belarus
0.592045847405187	0.654591050220379	Belize	Belize	Belize
0.73957945026088	0.35289966780294	Canada	Canada	Canada
0.273453801956816	0.607909763988102	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.
0.209060149171548	0.592819766810691	Central African Republic	Central African Republic	Central African Republic
0.404157616958285	0.601070412749419	Congo, Rep.	Congo, Rep.	Congo, Rep.
0.736915414744156	0.220780771652517	Switzerland	Switzerland	Switzerland
0.262593961881795	0.767603187354799	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire
0.528646362510325	0.546355602839959	Chile	Chile	Chile
0.28832527668441	0.590105738541372	Cameroon	Cameroon	Cameroon
0.324135082486102	0.56144560001737	China	China	China
0.527170692052202	0.688896367544564	Colombia	Colombia	Colombia
0.605141425132831	0.737206070738433	Costa Rica	Costa Rica	Costa Rica
0.638824182890713	0.442788284082767	Cuba	Cuba	Cuba
0.393000970643811	0.708111687691339	Cape Verde	Cape Verde	Cape Verde
0.722173531473224	0.324673773802028	Cyprus	Cyprus	Cyprus
0.71495707349504	0.183435742666696	Czech Republic	Czech Republic	Czech Republic
0.718435901044268	0.218175304513972	Germany	Germany	Germany
0.242763428743682	0.800605771109712	Djibouti	Djibouti	Djibouti
0.754423562569473	0.229465662114337	Denmark	Denmark	Denmark
0.457013829764634	0.757072757669844	Dominican Republic	Dominican Republic	Dominican Republic
0.376561097260365	0.752730312438934	Algeria	Algeria	Algeria
0.474431529593805	0.681514210652018	Ecuador	Ecuador	Ecuador
0.703718339923559	0.166065961743057	Estonia	Estonia	Estonia
0.356318607702833	0.668052630436199	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.
0.250026630854327	0.69584427991402	Eritrea	Eritrea	Eritrea
0.710784304597232	0.256823067069067	Spain	Spain	Spain
0.246118365340206	0.700729530798793	Ethiopia	Ethiopia	Ethiopia
0.696118808079348	0.239561847276201	Finland	Finland	Finland
0.512781479959517	0.613880626180602	Fiji	Fiji	Fiji
0.537278825671863	0.702900753414248	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.
0.723181000539535	0.267027813361704	France	France	France
0.256603872321936	0.4100028225894	Gabon	Gabon	Gabon
0.732719843830514	0.263662418307749	United Kingdom	United Kingdom	United Kingdom
0.614052072887556	0.65263694986647	Grenada	Grenada	Grenada
0.62836945863036	0.273541481208068	Georgia	Georgia	Georgia
0.35388943294921	0.694432985213974	Ghana	Ghana	Ghana
0.157519992712475	0.569044879171461	Gambia, The	Gambia, The	Gambia, The
0.134508198331781	0.657739323012788	Guinea	Guinea	Guinea
0.209264987280465	0.55352063747096	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
0.70842961642867	0.195811711574788	Greece	Greece	Greece
0.357125038996198	0.657847884143561	Guatemala	Guatemala	Guatemala
0.597042909175428	0.602915951972556	Guam	Guam	Guam
0.173710564056126	0.568827756909916	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
0.461013683375693	0.636244219119786	Guyana	Guyana	Guyana
0.689142911368222	0.515632802831274	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China
0.369068354856979	0.761306641769981	Honduras	Honduras	Honduras
0.668527988885386	0.200045595674925	Croatia	Croatia	Croatia
0.3010552620915	0.637438391558286	Haiti	Haiti	Haiti
0.685025627375614	0.147610569511692	Hungary	Hungary	Hungary
0.352999774298047	0.566113728640597	Indonesia	Indonesia	Indonesia
0.719649348320288	0.378954339188397	Ireland	Ireland	Ireland
0.751189476656873	0.371246498903533	Israel	Israel	Israel
0.309388258778406	0.587500271402827	India	India	India
0.421870222858922	0.660453351282107	Iraq	Iraq	Iraq
0.345651064628019	0.705940465075884	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.
0.776271694075387	0.385685129296307	Iceland	Iceland	Iceland
0.705030595934865	0.220672210521745	Italy	Italy	Italy
0.73121263058382	0.227403000629655	Channel Islands	Channel Islands	Channel Islands
0.644731045092773	0.564159628286688	Jamaica	Jamaica	Jamaica
0.488539896858122	0.811353323056213	Jordan	Jordan	Jordan
0.696384831597423	0.171494018281694	Japan	Japan	Japan
0.370069743385733	0.826334759102851	Kenya	Kenya	Kenya
0.51550784098619	0.530179994354821	Kyrgyz Republic	Kyrgyz Republic	Kyrgyz Republic
0.304307589616768	0.638306880604468	Cambodia	Cambodia	Cambodia
0.316808414764716	0.702032264368066	Comoros	Comoros	Comoros
0.503532982336837	0.34063226002562	Korea, Dem. Rep.	Korea, Dem. Rep.	Korea, Dem. Rep.
0.476503472766013	0.581746531471872	Korea, Rep.	Korea, Rep.	Korea, Rep.
0.604222503894679	0.747085133638752	Kuwait	Kuwait	Kuwait
0.548933315998735	0.43497188266713	Kazakhstan	Kazakhstan	Kazakhstan
0.31926077156777	0.600961851618646	Lao PDR	Lao PDR	Lao PDR
0.592863299672871	0.57175890744078	Lebanon	Lebanon	Lebanon
0.542947406808446	0.700186725144929	St. Lucia	St. Lucia	St. Lucia
0.53986913467072	0.52855157739323	Sri Lanka	Sri Lanka	Sri Lanka
0.225667997404979	0.65383112230497	Liberia	Liberia	Liberia
0.36602238557502	0.585111926525827	Lesotho	Lesotho	Lesotho
0.704183121012996	0.219260915821699	Lithuania	Lithuania	Lithuania
0.700728615613993	0.210467464229107	Luxembourg	Luxembourg	Luxembourg
0.709404782639213	0.160637905204421	Latvia	Latvia	Latvia
0.370325886030281	0.730149597238205	Libya	Libya	Libya
0.369249250849271	0.730475280630523	Morocco	Morocco	Morocco
0.601959783856652	0.298293419024253	Moldova	Moldova	Moldova
0.615637573055284	0.232288251514428	Montenegro	Montenegro	Montenegro
0.261412437427943	0.745782400069479	Madagascar	Madagascar	Madagascar
0.592974269483268	0.372874915865124	Macedonia, FYR	Macedonia, FYR	Macedonia, FYR
0.105719513239288	0.685748094752155	Mali	Mali	Mali
0.312464250714548	0.614531992965239	Myanmar	Myanmar	Myanmar
0.414570157489343	0.750884773215798	Mongolia	Mongolia	Mongolia
0.656842335803539	0.444525262175131	Macao SAR, China	Macao SAR, China	Macao SAR, China
0.297018925255106	0.690850467898473	Mauritania	Mauritania	Mauritania
0.690306574243003	0.304698525739844	Malta	Malta	Malta
0.572505659935372	0.618114510280739	Mauritius	Mauritius	Mauritius
0.227665834025723	0.726024274268841	Maldives	Maldives	Maldives
0.222995981182712	0.71093427709143	Malawi	Malawi	Malawi
0.533752873956575	0.688353561890701	Mexico	Mexico	Mexico
0.56878285081671	0.627776450919513	Malaysia	Malaysia	Malaysia
0.18714475171892	0.669898169659335	Mozambique	Mozambique	Mozambique
0.377063501675929	0.624628178127103	Namibia	Namibia	Namibia
0.55372401952567	0.605738541372647	New Caledonia	New Caledonia	New Caledonia
0.218882497526076	0.725047224091886	Niger	Niger	Niger
0.239083943455105	0.642215081312287	Nigeria	Nigeria	Nigeria
