size	colour	x	y	clickSelects	tooltip	key	fill
2	#00C094	0.620502855157739	0.649138294720084	United Arab Emirates	United Arab Emirates population 452848	United Arab Emirates	#00C094
3.8	#A58AFF	0.788446924463165	0.201144049340826	Afghanistan	Afghanistan population 12273589	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.442571161821221	0.688241851709142	Albania	Albania population 2367499	Albania	#C49A00
2.80498447189992	#C49A00	0.262251123607703	0.726442828904733	Armenia	Armenia population 2766495	Armenia	#C49A00
3.13841995766062	#FB61D7	0.734057797946023	0.229267295604535	Angola	Angola population 6475333	Angola	#FB61D7
4.54558441227157	#53B400	0.307629676270708	0.682648137191216	Argentina	Argentina population 25646533	Argentina	#53B400
3.39427400463467	#C49A00	0.16498035043533	0.7332746928825	Austria	Austria population 7599038	Austria	#C49A00
3.8	#F8766D	0.213507175890744	0.753120047330904	Australia	Australia population 13723000	Australia	#F8766D
2	#53B400	0.230334151160518	0.725528468069748	Aruba	Aruba population 60525	Aruba	#53B400
3.13841995766062	#C49A00	0.396649803504353	0.644167075234454	Azerbaijan	Azerbaijan population 5596160	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.223929044444927	0.689304425647055	Bosnia and Herzegovina	Bosnia and Herzegovina population 3882935	Bosnia and Herzegovina	#C49A00
2	#53B400	0.226100267060382	0.717836208027808	Barbados	Barbados population 244453	Barbados	#53B400
6.1046315303569	#A58AFF	0.699861041752611	0.263111567641249	Bangladesh	Bangladesh population 70883201	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.151953014742602	0.749220902623118	Belgium	Belgium population 9772419	Belgium	#C49A00
3.13841995766062	#FB61D7	0.692261762598519	0.298880329814437	Burkina Faso	Burkina Faso population 6040044	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.201891134898061	0.737101631206809	Bulgaria	Bulgaria population 8678745	Bulgaria	#C49A00
2	#00C094	0.573821568925462	0.668442481326005	Bahrain	Bahrain population 252139	Bahrain	#00C094
2.80498447189992	#FB61D7	0.693998740690883	0.320767224747271	Burundi	Burundi population 3623852	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.701923703237293	0.28912980780979	Benin	Benin population 3184547	Benin	#FB61D7
2	#F8766D	0.556343226871051	0.697369498647898	Brunei Darussalam	Brunei Darussalam population 154387	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.638306880604468	0.369256851521215	Bolivia	Bolivia population 4653409	Bolivia	#53B400
7.02712641575682	#53B400	0.451038930021495	0.563936282350977	Brazil	Brazil population 105693434	Brazil	#53B400
2	#53B400	0.314794710901709	0.665986704220574	Bahamas, The	Bahamas, The population 185097	Bahamas, The	#53B400
2	#A58AFF	0.679560110298109	0.292453201617742	Bhutan	Bhutan population 336802	Bhutan	#A58AFF
2	#FB61D7	0.660236229020561	0.514096016172406	Botswana	Botswana population 793164	Botswana	#FB61D7
3.39427400463467	#C49A00	0.193206244436242	0.732048324464173	Belarus	Belarus population 9317584	Belarus	#C49A00
2	#53B400	0.635809974596695	0.684713239758675	Belize	Belize population 131306	Belize	#53B400
4.27683991532123	#00B6EB	0.152712942658011	0.768724226833998	Canada	Canada population 22774087.2759336	Canada	#00B6EB
4.27683991532123	#FB61D7	0.640803786612241	0.328236785101223	Congo, Dem. Rep.	Congo, Dem. Rep. population 22282713	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.599333434657055	0.329985319682172	Central African Republic	Central African Republic population 1975917	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.639501053042968	0.479885011714345	Congo, Rep.	Congo, Rep. population 1508000	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.1412054627961	0.785077072523674	Switzerland	Switzerland population 6341405	Switzerland	#C49A00
3.13841995766062	#FB61D7	0.814610156979395	0.362526456513914	Cote d'Ivoire	Cote d'Ivoire population 6307936	Cote d'Ivoire	#FB61D7
3.60996894379985	#53B400	0.314794710901709	0.63636726568449	Chile	Chile population 10266278	Chile	#53B400
3.39427400463467	#FB61D7	0.641889397919969	0.378832178037532	Cameroon	Cameroon population 7529704	Cameroon	#FB61D7
16.7336349893704	#F8766D	0.404900449443081	0.646156551116058	China	China population 900350000	China	#F8766D
4.41495341569977	#53B400	0.472425472783724	0.597825018318569	Colombia	Colombia population 23452703	Colombia	#53B400
2.80498447189992	#53B400	0.398929587250581	0.70233349749518	Costa Rica	Costa Rica population 2002358	Costa Rica	#53B400
3.39427400463467	#53B400	0.292756801354843	0.742148857411889	Cuba	Cuba population 9315458	Cuba	#53B400
2	#FB61D7	0.693455935037019	0.497573675498356	Cape Verde	Cape Verde population 308699	Cape Verde	#FB61D7
2	#C49A00	0.213072931367653	0.772619571205813	Cyprus	Cyprus population 642335	Cyprus	#C49A00
3.60996894379985	#C49A00	0.220346527129427	0.719627686405245	Czech Republic	Czech Republic population 9988459	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.117213452895325	0.736058819015954	Germany	Germany population 78967433	Germany	#C49A00
2	#00C094	0.720596217730204	0.328770352271763	Djibouti	Djibouti population 205197	Djibouti	#00C094
3.13841995766062	#C49A00	0.159226610504375	0.777617013009652	Denmark	Denmark population 5045297	Denmark	#C49A00
3.13841995766062	#53B400	0.53767071237814	0.571289932457768	Dominican Republic	Dominican Republic population 5038976	Dominican Republic	#53B400
3.9718012070186	#00C094	0.752730312438934	0.492496806672692	Algeria	Algeria population 16374671	Algeria	#00C094
3.39427400463467	#53B400	0.587066026879736	0.555739717725485	Ecuador	Ecuador population 6741417	Ecuador	#53B400
2.80498447189992	#C49A00	0.181264520051241	0.716398160895812	Estonia	Estonia population 1418169	Estonia	#C49A00
5.11769145362398	#00C094	0.564810995071325	0.446868072818845	Egypt, Arab Rep.	Egypt, Arab Rep. population 39533995	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.659476301105152	0.318708202717369	Eritrea	Eritrea population 1997553	Eritrea	#FB61D7
4.90241278938748	#C49A00	0.264422346223158	0.764551457936191	Spain	Spain population 35154338	Spain	#C49A00
4.78854800926934	#FB61D7	0.689330612067655	0.313419275144439	Ethiopia	Ethiopia population 31856458	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.12969798293419	0.735961530415058	Finland	Finland population 4690574	Finland	#C49A00
2	#F8766D	0.399038148381353	0.581515116425383	Fiji	Fiji population 565386	Fiji	#F8766D
2	#F8766D	0.688245000759928	0.615855712340106	Micronesia, Fed. Sts.	Micronesia, Fed. Sts. population 62477	Micronesia, Fed. Sts.	#F8766D
5.6	#C49A00	0.18994941051306	0.758866155321328	France	France population 53666947	France	#C49A00
2	#FB61D7	0.493486332153636	0.4049431464038	Gabon	Gabon population 635318	Gabon	#FB61D7
5.68890227574546	#C49A00	0.161723516512148	0.757612044450401	United Kingdom	United Kingdom population 56229974	United Kingdom	#C49A00
2	#53B400	0.439531450159585	0.632870576556192	Grenada	Grenada population 93151	Grenada	#53B400
3.13841995766062	#C49A00	0.228705734198927	0.693210030925994	Georgia	Georgia population 4279500	Georgia	#C49A00
3.60996894379985	#FB61D7	0.697472696875611	0.418304367615924	Ghana	Ghana population 9604475	Ghana	#FB61D7
2	#FB61D7	0.633095946327377	0.284710397107367	Gambia, The	Gambia, The population 505512	Gambia, The	#FB61D7
3.13841995766062	#FB61D7	0.699318236098747	0.184947777493216	Guinea	Guinea population 4331801	Guinea	#FB61D7
2	#FB61D7	0.56937056256378	0.265591286863306	Equatorial Guinea	Equatorial Guinea population 249567	Equatorial Guinea	#FB61D7
3.39427400463467	#C49A00	0.212747247975335	0.761229584262627	Greece	Greece population 8962022	Greece	#C49A00
3.13841995766062	#53B400	0.62647371735024	0.479454053615065	Guatemala	Guatemala population 6035549	Guatemala	#53B400
2	#F8766D	0.378520094665306	0.678116616577606	Guam	Guam population 91381	Guam	#F8766D
2	#FB61D7	0.712454132922248	0.222117723539467	Guinea-Bissau	Guinea-Bissau population 761613	Guinea-Bissau	#FB61D7
2	#53B400	0.452124541329222	0.527057062006625	Guyana	Guyana population 743984	Guyana	#53B400
3.13841995766062	#F8766D	0.275387020431205	0.758980165400502	Hong Kong SAR, China	Hong Kong SAR, China population 4334200	Hong Kong SAR, China	#F8766D
