size	colour	x	y	clickSelects	tooltip	key	fill
2	#00C094	0.54201315760905	0.697774234428969	United Arab Emirates	United Arab Emirates population 1014825	United Arab Emirates	#00C094
3.8	#A58AFF	0.793766419871029	0.23843636620539	Afghanistan	Afghanistan population 13180431	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.391547430358035	0.713199798141355	Albania	Albania population 2734776	Albania	#C49A00
2.80498447189992	#C49A00	0.212204442321471	0.728875423960731	Armenia	Armenia population 3096298	Armenia	#C49A00
3.39427400463467	#FB61D7	0.734926286992205	0.25335838540142	Angola	Angola population 7637141	Angola	#FB61D7
4.54558441227157	#53B400	0.314251905247845	0.710014356529204	Argentina	Argentina population 28120135	Argentina	#53B400
3.39427400463467	#C49A00	0.129155177280327	0.756042505693759	Austria	Austria population 7549433	Austria	#C49A00
3.8	#F8766D	0.158575243719739	0.785802936694422	Australia	Australia population 14692000	Australia	#F8766D
2	#53B400	0.21296437023688	0.752871505358303	Aruba	Aruba population 60096	Aruba	#53B400
3.13841995766062	#C49A00	0.310018021147708	0.635406160717044	Azerbaijan	Azerbaijan population 6163990	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.180396031005059	0.722541403995363	Bosnia and Herzegovina	Bosnia and Herzegovina population 4099903	Bosnia and Herzegovina	#C49A00
2	#53B400	0.170842651497058	0.749041906798814	Barbados	Barbados population 248784	Barbados	#53B400
6.48196385527594	#A58AFF	0.645254792973924	0.488232829711544	Bangladesh	Bangladesh population 82498440	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.134800356080509	0.768249184837435	Belgium	Belgium population 9859242	Belgium	#C49A00
3.39427400463467	#FB61D7	0.720704778860977	0.349492444229025	Burkina Faso	Burkina Faso population 6822840	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.175836463512604	0.736314961660501	Bulgaria	Bulgaria population 8861535	Bulgaria	#C49A00
2	#00C094	0.487081225438044	0.716322914243558	Bahrain	Bahrain population 359902	Bahrain	#00C094
3.13841995766062	#FB61D7	0.675326226197972	0.357714851139129	Burundi	Burundi population 4126538	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.715928089106976	0.332594630360891	Benin	Benin population 3718024	Benin	#FB61D7
2	#F8766D	0.414236706689537	0.729453835095745	Brunei Darussalam	Brunei Darussalam population 193049	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.552652148424778	0.437246002170069	Bolivia	Bolivia population 5368901	Bolivia	#53B400
7.4	#53B400	0.395455631065853	0.601365031276956	Brazil	Brazil population 121740438	Brazil	#53B400
2	#53B400	0.277775365308205	0.682400355285811	Bahamas, The	Bahamas, The population 210660	Bahamas, The	#53B400
2	#A58AFF	0.664687235382244	0.349922642261111	Bhutan	Bhutan population 412745	Bhutan	#A58AFF
2	#FB61D7	0.628210695442604	0.569620064831451	Botswana	Botswana population 997534	Botswana	#FB61D7
3.60996894379985	#C49A00	0.173665240897149	0.723493008122877	Belarus	Belarus population 9643000	Belarus	#C49A00
2	#53B400	0.588260199318236	0.720569029625633	Belize	Belize population 144151	Belize	#53B400
4.41495341569977	#00B6EB	0.142182512973055	0.797401562082498	Canada	Canada population 24593000	Canada	#00B6EB
4.54558441227157	#FB61D7	0.668161191566971	0.341593825943777	Congo, Dem. Rep.	Congo, Dem. Rep. population 26357407	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.599659118049374	0.388101957541659	Central African Republic	Central African Republic population 2274089	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.623976811342467	0.503829408542692	Congo, Rep.	Congo, Rep. population 1796412	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.121555898126235	0.80334148720752	Switzerland	Switzerland population 6319408	Switzerland	#C49A00
3.39427400463467	#FB61D7	0.779219228347482	0.428531071717926	Cote d'Ivoire	Cote d'Ivoire population 8265549	Cote d'Ivoire	#FB61D7
3.60996894379985	#53B400	0.243687170245565	0.705684633755733	Chile	Chile population 11192384	Chile	#53B400
3.39427400463467	#FB61D7	0.65144277742797	0.425138891828872	Cameroon	Cameroon population 8932121	Cameroon	#FB61D7
17.3792067415716	#F8766D	0.239019041622338	0.671437906139531	China	China population 981235000	China	#F8766D
4.54558441227157	#53B400	0.386770740604034	0.647556974921925	Colombia	Colombia population 26934591	Colombia	#53B400
2.80498447189992	#53B400	0.346060316564257	0.758024000869821	Costa Rica	Costa Rica population 2348427	Costa Rica	#53B400
3.60996894379985	#53B400	0.158683804850511	0.773784754214981	Cuba	Cuba population 9835085	Cuba	#53B400
2	#FB61D7	0.645363354104696	0.560023836467286	Cape Verde	Cape Verde population 301591	Cape Verde	#FB61D7
2	#C49A00	0.208839047267516	0.792266548116454	Cyprus	Cyprus population 685406	Cyprus	#C49A00
3.60996894379985	#C49A00	0.178007686128059	0.722610950143659	Czech Republic	Czech Republic population 10304193	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.109614173741234	0.762196769767629	Germany	Germany population 78288576	Germany	#C49A00
2	#00C094	0.679125865775018	0.374130402372352	Djibouti	Djibouti population 359247	Djibouti	#00C094
3.13841995766062	#C49A00	0.121121653603144	0.782188817184573	Denmark	Denmark population 5123027	Denmark	#C49A00
3.13841995766062	#53B400	0.433343465705539	0.609227546370464	Dominican Republic	Dominican Republic population 5825715	Dominican Republic	#53B400
4.12978872191586	#00C094	0.703334997937338	0.556289626340707	Algeria	Algeria population 19475204	Algeria	#00C094
3.39427400463467	#53B400	0.502496906007773	0.607961274424427	Ecuador	Ecuador population 7909432	Ecuador	#53B400
2.80498447189992	#C49A00	0.172579629589422	0.703212135172022	Estonia	Estonia population 1477219	Estonia	#C49A00
5.31903600462544	#00C094	0.535825173155003	0.502479529205259	Egypt, Arab Rep.	Egypt, Arab Rep. population 44931971	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.660344790151334	0.312825662665533	Eritrea	Eritrea population 2414647	Eritrea	#FB61D7
5.01197609552267	#C49A00	0.193966172351651	0.80162753568392	Spain	Spain population 37439035	Spain	#C49A00
4.90241278938748	#FB61D7	0.695518596521701	0.311826554338362	Ethiopia	Ethiopia population 35241209	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.130240788588054	0.771878505691174	Finland	Finland population 4779535	Finland	#C49A00
2	#F8766D	0.377434483357579	0.609351437323168	Fiji	Fiji population 635256	Fiji	#F8766D
2	#F8766D	0.62886206222724	0.643232192585219	Micronesia, Fed. Sts.	Micronesia, Fed. Sts. population 72967	Micronesia, Fed. Sts.	#F8766D
5.68890227574546	#C49A00	0.154124237358056	0.781402147638264	France	France population 55224670	France	#C49A00
2	#FB61D7	0.514547191523547	0.482124549702941	Gabon	Gabon population 726454	Gabon	#FB61D7
5.68890227574546	#C49A00	0.158466682588966	0.775549630240612	United Kingdom	United Kingdom population 56314216	United Kingdom	#C49A00
2	#53B400	0.414779512343401	0.640516852532865	Grenada	Grenada population 89004	Grenada	#53B400
3.13841995766062	#C49A00	0.20460516316738	0.708349809373248	Georgia	Georgia population 4467700	Georgia	#C49A00
3.60996894379985	#FB61D7	0.663167379551425	0.455115941979966	Ghana	Ghana population 10802497	Ghana	#FB61D7
2	#FB61D7	0.641238031135332	0.368339070383856	Gambia, The	Gambia, The population 604371	Gambia, The	#FB61D7
3.13841995766062	#FB61D7	0.706917515252839	0.232680757375037	Guinea	Guinea population 4495479	Guinea	#FB61D7
2	#FB61D7	0.575124302494735	0.294685899001587	Equatorial Guinea	Equatorial Guinea population 220589	Equatorial Guinea	#FB61D7
3.60996894379985	#C49A00	0.194943222528606	0.787074909144418	Greece	Greece population 9642505	Greece	#C49A00
3.39427400463467	#53B400	0.624193933604012	0.520582049576675	Guatemala	Guatemala population 7001101	Guatemala	#53B400
2	#F8766D	0.305784137047571	0.708782287606919	Guam	Guam population 104131	Guam	#F8766D
2	#FB61D7	0.639609614173741	0.251721200664466	Guinea-Bissau	Guinea-Bissau population 818280	Guinea-Bissau	#FB61D7
2	#53B400	0.340523698894848	0.555041596007337	Guyana	Guyana population 776927	Guyana	#53B400
3.13841995766062	#F8766D	0.175510780120286	0.791093004368144	Hong Kong SAR, China	Hong Kong SAR, China population 5063100	Hong Kong SAR, China	#F8766D
2.80498447189992	#53B400	0.638632563996786	0.553407071505564	Honduras	Honduras population 3635862	Honduras	#53B400
3.13841995766062	#C49A00	0.170842651497058	0.721011008699236	Croatia	Croatia population 4588000	Croatia	#C49A00
3.13841995766062	#53B400	0.610949475649738	0.420358449209061	Haiti	Haiti population 5691941	Haiti	#53B400
3.60996894379985	#C49A00	0.160637905204421	0.703658674648792	Hungary	Hungary population 10711122	Hungary	#C49A00
7.91540362105579	#F8766D	0.434211954751721	0.524931154063606	Indonesia	Indonesia population 145494452	Indonesia	#F8766D
2.80498447189992	#C49A00	0.303830036693662	0.758001198853986	Ireland	Ireland population 3412800	Ireland	#C49A00
2.80498447189992	#00C094	0.305241331393708	0.778665905738064	Israel	Israel population 3878000	Israel	#00C094
14.9799845916704	#A58AFF	0.461352237444905	0.489965782915004	India	India population 698965575	India	#A58AFF
3.8	#00C094	0.665881407820744	0.520156791981352	Iraq	Iraq population 13653358	Iraq	#00C094
5.01197609552267	#00C094	0.656653711705061	0.443177566555949	Iran, Islamic Rep.	Iran, Islamic Rep. population 38889520	Iran, Islamic Rep.	#00C094
2	#C49A00	0.222517749744881	0.82495779821911	Iceland	Iceland population 228138	Iceland	#C49A00
5.68890227574546	#C49A00	0.131326399895781	0.779718598802446	Italy	Italy population 56433883	Italy	#C49A00
2	#C49A00	0.111134029572052	0.77039751476269	Channel Islands	Channel Islands population 128213	Channel Islands	#C49A00
2.80498447189992	#53B400	0.358544846603122	0.725843895955467	Jamaica	Jamaica population 2133000	Jamaica	#53B400
2.80498447189992	#00C094	0.738400243176933	0.672107525337886	Jordan	Jordan population 2181000	Jordan	#00C094
7.27863618750147	#F8766D	0.143268124280783	0.813195758384217	Japan	Japan population 116782000	Japan	#F8766D
3.9718012070186	#FB61D7	0.762609375339253	0.527253539376402	Kenya	Kenya population 16267906	Kenya	#FB61D7
2.80498447189992	#C49A00	0.391330308096489	0.607187145986828	Kyrgyz Republic	Kyrgyz Republic population 3617400	Kyrgyz Republic	#C49A00
3.13841995766062	#F8766D	0.589671494018282	0.229398407195586	Cambodia	Cambodia population 6699273	Cambodia	#F8766D
2	#FB61D7	0.727218446707341	0.437115270612613	Comoros	Comoros population 313598	Comoros	#FB61D7
3.9718012070186	#F8766D	0.246944004168747	0.682420117032867	Korea, Dem. Rep.	Korea, Dem. Rep. population 17372172	Korea, Dem. Rep.	#F8766D
5.01197609552267	#F8766D	0.26051414551534	0.652867184376302	Korea, Rep.	Korea, Rep. population 38124000	Korea, Rep.	#F8766D
2.80498447189992	#00C094	0.555691860086415	0.725394696243517	Kuwait	Kuwait population 1700000	Kuwait	#00C094
3.9718012070186	#C49A00	0.268113424669431	0.66568191727558	Kazakhstan	Kazakhstan population 14898332.2472053	Kazakhstan	#C49A00
2.80498447189992	#F8766D	0.634724363288968	0.387364692362993	Lao PDR	Lao PDR population 3250924	Lao PDR	#F8766D
2.80498447189992	#00C094	0.399580954035217	0.664902848401215	Lebanon	Lebanon population 2605294	Lebanon	#00C094
2	#53B400	0.463849143452678	0.702453968145509	St. Lucia	St. Lucia population 117984	St. Lucia	#53B400
3.8	#A58AFF	0.323262479101982	0.69057373786187	Sri Lanka	Sri Lanka population 14747000	Sri Lanka	#A58AFF
2.80498447189992	#FB61D7	0.710174349176021	0.310797043323412	Liberia	Liberia population 1892529	Liberia	#FB61D7
2	#FB61D7	0.560034305317324	0.463659097246152	Lesotho	Lesotho population 1307403	Lesotho	#FB61D7
2.80498447189992	#C49A00	0.173665240897149	0.725791831352642	Lithuania	Lithuania population 3413202	Lithuania	#C49A00
2	#C49A00	0.116127841587598	0.748822247379602	Luxembourg	Luxembourg population 364150	Luxembourg	#C49A00
2.80498447189992	#C49A00	0.155209848665784	0.699713925909335	Latvia	Latvia population 2511701	Latvia	#C49A00
2.80498447189992	#00C094	0.754467290531298	0.56265898943062	Libya	Libya population 3078255	Libya	#00C094
4.12978872191586	#00C094	0.566547973163688	0.525556309331083	Morocco	Morocco population 19798703	Morocco	#00C094
2.80498447189992	#C49A00	0.222626310875654	0.636767821095992	Moldova	Moldova population 3397000	Moldova	#C49A00
2	#C49A00	0.20145689037497	0.774402308810513	Montenegro	Montenegro population 579088	Montenegro	#C49A00
3.39427400463467	#FB61D7	0.660453351282107	0.378731089100663	Madagascar	Madagascar population 8746516	Madagascar	#FB61D7
2.80498447189992	#C49A00	0.216981132075472	0.712927694085724	Macedonia, FYR	Macedonia, FYR population 1895727	Macedonia, FYR	#C49A00
3.13841995766062	#FB61D7	0.718207872853204	0.244757845062051	Mali	Mali population 6735247	Mali	#FB61D7
4.90241278938748	#F8766D	0.44886770740604	0.485112373844523	Myanmar	Myanmar population 34474755	Myanmar	#F8766D
2.80498447189992	#F8766D	0.626907961873331	0.520907738369519	Mongolia	Mongolia population 1689621	Mongolia	#F8766D
2	#F8766D	0.1340404281651	0.768825315770866	Macao SAR, China	Macao SAR, China population 246236	Macao SAR, China	#F8766D
2.80498447189992	#FB61D7	0.651008532904879	0.453314202695404	Mauritania	Mauritania population 1534141	Mauritania	#FB61D7
2	#00C094	0.16932279566624	0.763970006532399	Malta	Malta population 316645	Malta	#00C094
2	#FB61D7	0.243361486853247	0.671347078109788	Mauritius	Mauritius population 966000	Mauritius	#FB61D7
2	#A58AFF	0.720921901122522	0.447611798568665	Maldives	Maldives population 154316	Maldives	#A58AFF
3.13841995766062	#FB61D7	0.76011246933148	0.318401135570791	Malawi	Malawi population 6236824	Malawi	#FB61D7
6.1046315303569	#53B400	0.464066265714224	0.664863324907102	Mexico	Mexico population 70353013	Mexico	#53B400
3.8	#F8766D	0.364624269926396	0.677811449599014	Malaysia	Malaysia population 13833739	Malaysia	#F8766D
3.8	#FB61D7	0.657847884143561	0.294557067612119	Mozambique	Mozambique population 12142014	Mozambique	#FB61D7
2	#FB61D7	0.653614000043424	0.52823098578853	Namibia	Namibia population 1012761	Namibia	#FB61D7
2	#F8766D	0.306761187224526	0.664826841681767	New Caledonia	New Caledonia population 143000	New Caledonia	#F8766D
3.13841995766062	#FB61D7	0.789206852378574	0.243507534527098	Niger	Niger population 5834248	Niger	#FB61D7
6.18282201390401	#FB61D7	0.690090539983064	0.336352022536904	Nigeria	Nigeria population 73698099	Nigeria	#FB61D7
2.80498447189992	#53B400	0.618874438196148	0.538476311536799	Nicaragua	Nicaragua population 3250470	Nicaragua	#53B400
3.8	#C49A00	0.127201076926417	0.80776507827951	Netherlands	Netherlands population 14149800	Netherlands	#C49A00
3.13841995766062	#C49A00	0.1400112903576	0.806651579839568	Norway	Norway population 4085620	Norway	#C49A00
3.8	#A58AFF	0.586631782356645	0.377897295388297	Nepal	Nepal population 14384864	Nepal	#A58AFF
2.80498447189992	#F8766D	0.173665240897149	0.762362464416029	New Zealand	New Zealand population 3112900	New Zealand	#F8766D
2	#00C094	0.854234969711444	0.574437370710195	Oman	Oman population 1154375	Oman	#00C094
2.80498447189992	#53B400	0.359521896780077	0.717666333009837	Panama	Panama population 1990062	Panama	#53B400
3.9718012070186	#53B400	0.497068849469136	0.562717134570999	Peru	Peru population 17328542	Peru	#53B400
2	#F8766D	0.384382395727034	0.63257643055192	French Polynesia	French Polynesia population 151702	French Polynesia	#F8766D
2.80498447189992	#F8766D	0.571433224048462	0.451583149659929	Papua New Guinea	Papua New Guinea population 3215483	Papua New Guinea	#F8766D
5.41525987298185	#F8766D	0.515958486223592	0.611853578527464	Philippines	Philippines population 47398432	Philippines	#F8766D
6.40908153700972	#A58AFF	0.662733135028334	0.529974959966311	Pakistan	Pakistan population 79984297	Pakistan	#A58AFF
4.90241278938748	#C49A00	0.200371279067243	0.719798701524008	Poland	Poland population 35574150	Poland	#C49A00
2.80498447189992	#53B400	0.236305013353019	0.777112708426102	Puerto Rico	Puerto Rico population 3206000	Puerto Rico	#53B400
3.60996894379985	#C49A00	0.191035021820787	0.737204240278067	Portugal	Portugal population 9766312	Portugal	#C49A00
2.80498447189992	#53B400	0.519866686931411	0.667260956872154	Paraguay	Paraguay population 3198848	Paraguay	#53B400
2	#00C094	0.583374948433463	0.737753388826093	Qatar	Qatar population 223752	Qatar	#00C094
4.27683991532123	#C49A00	0.217089693206244	0.704114714965491	Romania	Romania population 22242653	Romania	#C49A00
7.80482557877496	#C49A00	0.158466682588966	0.67206268137341	Russian Federation	Russian Federation population 139010000	Russian Federation	#C49A00
3.13841995766062	#FB61D7	0.853475041796035	0.378606818114362	Rwanda	Rwanda population 5140786	Rwanda	#FB61D7
3.60996894379985	#00C094	0.735577653776842	0.598266237324978	Saudi Arabia	Saudi Arabia population 9843265	Saudi Arabia	#00C094
2	#F8766D	0.685856655882928	0.545180864259486	Solomon Islands	Solomon Islands population 230614	Solomon Islands	#F8766D
3.8	#FB61D7	0.65263694986647	0.39572923183847	Sudan	Sudan population 14418063	Sudan	#FB61D7
3.39427400463467	#C49A00	0.135668845126691	0.807730875255758	Sweden	Sweden population 8310531	Sweden	#C49A00
2.80498447189992	#F8766D	0.141856829580737	0.744482643732603	Singapore	Singapore population 2414000	Singapore	#F8766D
2.80498447189992	#C49A00	0.176379269166468	0.735494089090441	Slovenia	Slovenia population 1901315	Slovenia	#C49A00
3.13841995766062	#C49A00	0.205147968821243	0.724644129888948	Slovak Republic	Slovak Republic population 4979815	Slovak Republic	#C49A00
2.80498447189992	#FB61D7	0.556668910263369	0.298261635118115	Sierra Leone	Sierra Leone population 3180237	Sierra Leone	#FB61D7
3.13841995766062	#FB61D7	0.759352541416071	0.365099664000895	Senegal	Senegal population 5568908	Senegal	#FB61D7
3.13841995766062	#FB61D7	0.696169963306338	0.296266838766148	Somalia	Somalia population 6089707	Somalia	#FB61D7
2	#53B400	0.37906290031917	0.654941407750094	Suriname	Suriname population 365616	Suriname	#53B400
2	#FB61D7	0.649054432550969	0.554487507022546	Sao Tome and Principe	Sao Tome and Principe population 94953	Sao Tome and Principe	#FB61D7
3.13841995766062	#53B400	0.510964674208046	0.513034582335287	El Salvador	El Salvador population 4660556	El Salvador	#53B400
3.39427400463467	#00C094	0.723418807130295	0.659099735371205	Syrian Arab Republic	Syrian Arab Republic population 8956156	Syrian Arab Republic	#00C094
2	#FB61D7	0.676086154113381	0.472500958919774	Swaziland	Swaziland population 603373	Swaziland	#FB61D7
3.13841995766062	#FB61D7	0.687050828321428	0.373878440097376	Chad	Chad population 4512758	Chad	#FB61D7
2.80498447189992	#FB61D7	0.736011898299933	0.400771897640383	Togo	Togo population 2720838	Togo	#FB61D7
5.41525987298185	#F8766D	0.321525501009618	0.648127785384995	Thailand	Thailand population 47369137	Thailand	#F8766D
2.80498447189992	#C49A00	0.568067828994507	0.597433583713401	Tajikistan	Tajikistan population 3917642	Tajikistan	#C49A00
2	#F8766D	0.470797055822133	0.167603804181912	Timor-Leste	Timor-Leste population 580730	Timor-Leste	#F8766D
2.80498447189992	#C49A00	0.497394532861454	0.57549386411055	Turkmenistan	Turkmenistan population 2861000	Turkmenistan	#C49A00
