size	colour	x	y	clickSelects	tooltip	key	fill
2.80498447189992	#00C094	0.408482966758582	0.755912534203499	United Arab Emirates	United Arab Emirates population 1908002	United Arab Emirates	#00C094
3.8	#A58AFF	0.820038213518032	0.291909753573674	Afghanistan	Afghanistan population 12612043	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.285266083331524	0.742141256739944	Albania	Albania population 3459763	Albania	#C49A00
2.80498447189992	#C49A00	0.222734872006427	0.683003468604646	Armenia	Armenia population 3511912	Armenia	#C49A00
3.60996894379985	#FB61D7	0.728846863668932	0.269673227731371	Angola	Angola population 10652727	Angola	#FB61D7
4.78854800926934	#53B400	0.274192847992705	0.745046233557324	Argentina	Argentina population 33075194	Argentina	#53B400
3.39427400463467	#C49A00	0.116127841587598	0.805032636715282	Austria	Austria population 7754891	Austria	#C49A00
3.9718012070186	#F8766D	0.154015676227284	0.831642589194741	Australia	Australia population 17284000	Australia	#F8766D
2	#53B400	0.194400416874742	0.77177133621675	Aruba	Aruba population 64623	Aruba	#53B400
3.39427400463467	#C49A00	0.264856590746249	0.631399086467638	Azerbaijan	Azerbaijan population 7271000	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.131869205549645	0.661962528459292	Bosnia and Herzegovina	Bosnia and Herzegovina population 4373715	Bosnia and Herzegovina	#C49A00
2	#53B400	0.142073951842282	0.789304186225887	Barbados	Barbados population 260175	Barbados	#53B400
7.15441558277949	#A58AFF	0.426178431074538	0.562304418084386	Bangladesh	Bangladesh population 109934590	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.12372712074169	0.814761496804887	Belgium	Belgium population 10004486	Belgium	#C49A00
3.39427400463467	#FB61D7	0.690850467898473	0.383706108922265	Burkina Faso	Burkina Faso population 9050090	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.132412011203509	0.742600717359019	Bulgaria	Bulgaria population 8632367	Bulgaria	#C49A00
2	#00C094	0.340523698894848	0.758941021939986	Bahrain	Bahrain population 509645	Bahrain	#00C094
3.13841995766062	#FB61D7	0.658065006405107	0.33842852611228	Burundi	Burundi population 5749774	Burundi	#FB61D7
