size	colour	x	y	clickSelects	tooltip	key	fill
3.39427400463467	#00C094	0.14315956315001	0.820704462198686	United Arab Emirates	United Arab Emirates population 8441537	United Arab Emirates	#00C094
4.66983145535444	#A58AFF	0.635918535727468	0.379885251135511	Afghanistan	Afghanistan population 28397812	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.120036042295417	0.82580489310738	Albania	Albania population 3150143	Albania	#C49A00
2.80498447189992	#C49A00	0.141748268449964	0.777231658942041	Armenia	Armenia population 2963496	Armenia	#C49A00
4.12978872191586	#FB61D7	0.544184380224504	0.416835917796149	Angola	Angola population 19549124	Angola	#FB61D7
5.11769145362398	#53B400	0.193314805567015	0.806035165344828	Argentina	Argentina population 40374224	Argentina	#53B400
3.39427400463467	#C49A00	0.109614173741234	0.880058869484416	Austria	Austria population 8389771	Austria	#C49A00
4.27683991532123	#F8766D	0.156295459973511	0.900504677016477	Australia	Australia population 22065300	Australia	#F8766D
2	#53B400	0.137731506611373	0.795798580369296	Aruba	Aruba population 101597	Aruba	#53B400
3.39427400463467	#C49A00	0.161723516512148	0.726170724849101	Azerbaijan	Azerbaijan population 9054332	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.0779143235555941	0.802424846170952	Bosnia and Herzegovina	Bosnia and Herzegovina population 3845929	Bosnia and Herzegovina	#C49A00
2	#53B400	0.121664459257008	0.820692301123574	Barbados	Barbados population 280396	Barbados	#53B400
8.02395219104534	#A58AFF	0.197005884013288	0.697006946596121	Bangladesh	Bangladesh population 151125475	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.153038626050329	0.87774066454119	Belgium	Belgium population 10895586	Belgium	#C49A00
3.9718012070186	#FB61D7	0.588368760449009	0.48337676040588	Burkina Faso	Burkina Faso population 15540284	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.115042230279871	0.773003405139035	Bulgaria	Bulgaria population 7534289	Bulgaria	#C49A00
2	#00C094	0.229031417591246	0.796556747395811	Bahrain	Bahrain population 1251513	Bahrain	#00C094
3.39427400463467	#FB61D7	0.424224330720629	0.404737928261285	Burundi	Burundi population 9232753	Burundi	#FB61D7
3.60996894379985	#FB61D7	0.527248843823957	0.493682131462515	Benin	Benin population 9509798	Benin	#FB61D7
2	#00B6EB	0.144787980111601	0.863006761975799	Bermuda	Bermuda population 65124	Bermuda	#00B6EB
2	#F8766D	0.174967974466422	0.841870433397535	Brunei Darussalam	Brunei Darussalam population 400569	Brunei Darussalam	#F8766D
3.60996894379985	#53B400	0.316748811255618	0.660137607125296	Bolivia	Bolivia population 10156601	Bolivia	#53B400
8.87779034283541	#53B400	0.151953014742602	0.766573616707158	Brazil	Brazil population 195210154	Brazil	#53B400
2	#53B400	0.159118049373602	0.799646420541455	Bahamas, The	Bahamas, The population 360498	Bahamas, The	#53B400
2	#A58AFF	0.21372429815229	0.670114249120308	Bhutan	Bhutan population 716939	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.251829255053521	0.455101500703272	Botswana	Botswana population 1969341	Botswana	#FB61D7
3.60996894379985	#C49A00	0.109614173741234	0.72458712484936	Belarus	Belarus population 9490000	Belarus	#C49A00
2	#53B400	0.25617170028443	0.8092730515934	Belize	Belize population 308595	Belize	#53B400
4.90241278938748	#00B6EB	0.129904249082658	0.886523240973642	Canada	Canada population 34126547	Canada	#00B6EB
5.8605699061149	#FB61D7	0.580226675641053	0.376572498268282	Congo, Dem. Rep.	Congo, Dem. Rep. population 62191161	Congo, Dem. Rep.	#FB61D7
3.13841995766062	#FB61D7	0.456032742037041	0.369543396853541	Central African Republic	Central African Republic population 4349921	Central African Republic	#FB61D7
3.13841995766062	#FB61D7	0.446587923659813	0.515100444969938	Congo, Rep.	Congo, Rep. population 4111715	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.118299064203053	0.909093436314332	Switzerland	Switzerland population 7824909	Switzerland	#C49A00
4.12978872191586	#FB61D7	0.434429077013266	0.480531068829672	Cote d'Ivoire	Cote d'Ivoire population 18976588	Cote d'Ivoire	#FB61D7
3.9718012070186	#53B400	0.155426970927329	0.856730507117213	Chile	Chile population 17150760	Chile	#53B400
4.27683991532123	#FB61D7	0.440399939205767	0.423210221322827	Cameroon	Cameroon population 20624343	Cameroon	#FB61D7
19.9639639278195	#F8766D	0.126766832403326	0.769277935785191	China	China population 1337705000	China	#F8766D
5.31903600462544	#53B400	0.181264520051241	0.771717751479538	Colombia	Colombia population 46444798	Colombia	#53B400
3.13841995766062	#53B400	0.153907115096511	0.861512089837815	Costa Rica	Costa Rica population 4669685	Costa Rica	#53B400
3.60996894379985	#53B400	0.112545324272098	0.857952315132372	Cuba	Cuba population 11281768	Cuba	#53B400
2	#FB61D7	0.214375664936926	0.777083445839113	Cape Verde	Cape Verde population 487601	Cape Verde	#FB61D7
2	#C49A00	0.113522374449052	0.864437968503045	Cyprus	Cyprus population 1103685	Cyprus	#C49A00
3.60996894379985	#C49A00	0.115042230279871	0.833960794137968	Czech Republic	Czech Republic population 10519792	Czech Republic	#C49A00
6.40908153700972	#C49A00	0.104186117202597	0.873902325208963	Germany	Germany population 81776930	Germany	#C49A00
2	#00C094	0.360390385826259	0.523938126273991	Djibouti	Djibouti population 834036	Djibouti	#00C094
3.13841995766062	#C49A00	0.156295459973511	0.860069102269056	Denmark	Denmark population 5547683	Denmark	#C49A00
3.60996894379985	#53B400	0.233373862822155	0.76813935512783	Dominican Republic	Dominican Republic population 10016797	Dominican Republic	#53B400
5.01197609552267	#00C094	0.19906854549797	0.762725016467807	Algeria	Algeria population 37062820	Algeria	#00C094
3.9718012070186	#53B400	0.222409188614109	0.803388611373577	Ecuador	Ecuador population 15001072	Ecuador	#53B400
2	#C49A00	0.130240788588054	0.8028740458829	Estonia	Estonia population 1340161	Estonia	#C49A00
6.33497404836523	#00C094	0.249983715830384	0.764637345529169	Egypt, Arab Rep.	Egypt, Arab Rep. population 78075705	Egypt, Arab Rep.	#00C094
3.13841995766062	#FB61D7	0.436708860759494	0.577955721753537	Eritrea	Eritrea population 5741159	Eritrea	#FB61D7
5.31903600462544	#C49A00	0.103100505894869	0.899440582944176	Spain	Spain population 46070971	Spain	#C49A00
6.55367983064247	#FB61D7	0.408482966758582	0.542444242325687	Ethiopia	Ethiopia population 87095281	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.156295459973511	0.872078163942162	Finland	Finland population 5363352	Finland	#C49A00
2	#F8766D	0.242927242330156	0.706215920724688	Fiji	Fiji population 860559	Fiji	#F8766D
2	#F8766D	0.32793060772521	0.699032905703062	Micronesia, Fed. Sts.	Micronesia, Fed. Sts. population 103619	Micronesia, Fed. Sts.	#F8766D
5.9436024140372	#C49A00	0.173665240897149	0.895412226813324	France	France population 65031235	France	#C49A00
2.80498447189992	#FB61D7	0.30610982043989	0.598094462139021	Gabon	Gabon population 1556222	Gabon	#FB61D7
5.8605699061149	#C49A00	0.168237184358512	0.880362896362216	United Kingdom	United Kingdom population 62271177	United Kingdom	#C49A00
2	#53B400	0.19592027270556	0.806476004317639	Grenada	Grenada population 104677	Grenada	#53B400
3.13841995766062	#C49A00	0.122098703780099	0.770123130505475	Georgia	Georgia population 4452800	Georgia	#C49A00
4.41495341569977	#FB61D7	0.405986060750809	0.622254718050604	Ghana	Ghana population 24262901	Ghana	#FB61D7
2	#C49A00	0.192120633128515	0.722002896388058	Greenland	Greenland population 56905	Greenland	#C49A00
2.80498447189992	#FB61D7	0.484801441691817	0.533795437719467	Gambia, The	Gambia, The population 1680640	Gambia, The	#FB61D7
3.60996894379985	#FB61D7	0.522797837462275	0.463345189494823	Guinea	Guinea population 10876033	Guinea	#FB61D7
2	#FB61D7	0.516175608485138	0.41975191558785	Equatorial Guinea	Equatorial Guinea population 696167	Equatorial Guinea	#FB61D7
