size	colour	x	y	clickSelects	tooltip	key	fill
2	#00C094	0.698124063660247	0.501171453563523	United Arab Emirates	United Arab Emirates population 134411	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.789206852378574	0.135395576781361	Afghanistan	Afghanistan population 9547131	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.559708621925006	0.647191382601371	Albania	Albania population 1822299	Albania	#C49A00
2.80498447189992	#C49A00	0.405009010573854	0.680230363445511	Armenia	Armenia population 2138133	Armenia	#C49A00
3.13841995766062	#FB61D7	0.759352541416071	0.166515767992984	Angola	Angola population 5339893	Angola	#FB61D7
4.27683991532123	#53B400	0.286351694639251	0.648771182265139	Argentina	Argentina population 21963952	Argentina	#53B400
3.39427400463467	#C49A00	0.254000477668975	0.717062459623806	Austria	Austria population 7223801	Austria	#C49A00
3.60996894379985	#F8766D	0.294819462839525	0.732005380667684	Australia	Australia population 11167000	Australia	#F8766D
2	#53B400	0.393935775235035	0.672224575685838	Aruba	Aruba population 57029	Aruba	#53B400
3.13841995766062	#C49A00	0.546898408493823	0.600754697319771	Azerbaijan	Azerbaijan population 4445653	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.34616887769503	0.604624199406973	Bosnia and Herzegovina	Bosnia and Herzegovina population 3503878	Bosnia and Herzegovina	#C49A00
2	#53B400	0.397735414812081	0.663349651089255	Barbados	Barbados population 234478	Barbados	#53B400
5.68890227574546	#A58AFF	0.696495646698656	0.406368272393489	Bangladesh	Bangladesh population 55503132	Bangladesh	#A58AFF
3.39427400463467	#C49A00	0.247703932084157	0.730044407305872	Belgium	Belgium population 9378113	Belgium	#C49A00
3.13841995766062	#FB61D7	0.649597238204833	0.217594183631399	Burkina Faso	Burkina Faso population 5098892	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.191035021820787	0.735748711600598	Bulgaria	Bulgaria population 8144340	Bulgaria	#C49A00
2	#00C094	0.734057797946023	0.521289672134756	Bahrain	Bahrain population 182774	Bahrain	#00C094
2.80498447189992	#FB61D7	0.691610395813883	0.289895195474651	Burundi	Burundi population 3011957	Burundi	#FB61D7
2.80498447189992	#FB61D7	0.65860781205897	0.200592240557618	Benin	Benin population 2586362	Benin	#FB61D7
2	#F8766D	0.629296306750331	0.631188167821165	Brunei Darussalam	Brunei Darussalam population 97924	Brunei Darussalam	#F8766D
2.80498447189992	#53B400	0.670549536443972	0.311659339555573	Bolivia	Bolivia population 3666584	Bolivia	#53B400
6.48196385527594	#53B400	0.599550556918601	0.504309390976019	Brazil	Brazil population 82017016	Brazil	#53B400
2	#53B400	0.411414117289446	0.634913637175009	Bahamas, The	Bahamas, The population 133697	Bahamas, The	#53B400
2	#A58AFF	0.677388887682654	0.222505357808663	Bhutan	Bhutan population 246388	Bhutan	#A58AFF
2	#FB61D7	0.678583060121154	0.436594624584381	Botswana	Botswana population 579729	Botswana	#FB61D7
3.39427400463467	#C49A00	0.204062357513516	0.706692862889238	Belarus	Belarus population 8524224	Belarus	#C49A00
2	#53B400	0.650248604989469	0.608330287047357	Belize	Belize population 103070	Belize	#53B400
4.12978872191586	#00B6EB	0.328473413379074	0.745956414022738	Canada	Canada population 19325000	Canada	#00B6EB
3.9718012070186	#FB61D7	0.611926525826693	0.280722324537823	Congo, Dem. Rep.	Congo, Dem. Rep. population 16903899	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.596510845256964	0.223185997981337	Central African Republic	Central African Republic population 1616515	Central African Republic	#FB61D7
2	#FB61D7	0.610732353388193	0.421304352832617	Congo, Rep.	Congo, Rep. population 1126573	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.26290249039234	0.750653629284751	Switzerland	Switzerland population 5789228	Switzerland	#C49A00
3.13841995766062	#FB61D7	0.782584623401437	0.26802996245686	Cote d'Ivoire	Cote d'Ivoire population 4049675	Cote d'Ivoire	#FB61D7
3.39427400463467	#53B400	0.516175608485138	0.543470333038263	Chile	Chile population 8455039	Chile	#53B400
3.13841995766062	#FB61D7	0.600093362572464	0.30192325882762	Cameroon	Cameroon population 5850454	Cameroon	#FB61D7
14.9799845916704	#F8766D	0.582180775994963	0.38443805363057	China	China population 698355000	China	#F8766D
4.12978872191586	#53B400	0.676411837505699	0.541176830278858	Colombia	Colombia population 18022435	Colombia	#53B400
2.80498447189992	#53B400	0.700838091929565	0.622245217210673	Costa Rica	Costa Rica population 1532828	Costa Rica	#53B400
3.39427400463467	#53B400	0.457335475606314	0.658688919052579	Cuba	Cuba population 7787144	Cuba	#53B400
2	#FB61D7	0.712019888399157	0.399953685305503	Cape Verde	Cape Verde population 235189	Cape Verde	#FB61D7
2	#C49A00	0.306001259309117	0.731824864708989	Cyprus	Cyprus population 578629	Cyprus	#C49A00
3.60996894379985	#C49A00	0.207319191436698	0.725438400107201	Czech Republic	Czech Republic population 9727804	Czech Republic	#C49A00
6.25957744383172	#C49A00	0.229031417591246	0.723139196843836	Germany	Germany population 75318337	Germany	#C49A00
2	#00C094	0.796263325878802	0.257520513358504	Djibouti	Djibouti population 107584	Djibouti	#00C094
3.13841995766062	#C49A00	0.235762207699155	0.757000190358829	Denmark	Denmark population 4722072	Denmark	#C49A00
2.80498447189992	#53B400	0.73351499229216	0.478657503195227	Dominican Republic	Dominican Republic population 3778110	Dominican Republic	#53B400
3.8	#00C094	0.754901535054389	0.394665897833364	Algeria	Algeria population 12443175	Algeria	#00C094
3.13841995766062	#53B400	0.6776060099442	0.490476168036112	Ecuador	Ecuador population 5063645	Ecuador	#53B400
2	#C49A00	0.163894739127603	0.709540834667029	Estonia	Estonia population 1277000	Estonia	#C49A00
4.78854800926934	#00C094	0.65621946718197	0.369942432130655	Egypt, Arab Rep.	Egypt, Arab Rep. population 31241836	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.689873417721519	0.262947773160833	Eritrea	Eritrea population 1546225	Eritrea	#FB61D7
4.78854800926934	#C49A00	0.280163710185205	0.724507317793938	Spain	Spain population 31609195	Spain	#C49A00
