x	y	label	showSelected	key
0.364081464272532	0.76401523053047	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.825466270056669	0.301353588465342	Afghanistan	Afghanistan	Afghanistan
0.255520333499794	0.741448075458559	Albania	Albania	Albania
0.202433940551925	0.687314569731852	Armenia	Armenia	Armenia
0.723310245999522	0.273869558712207	Angola	Angola	Angola
0.265399396400113	0.752117518701359	Argentina	Argentina	Argentina
0.113956618972143	0.813423778542566	Austria	Austria	Austria
0.155101287535011	0.841029419046821	Australia	Australia	Australia
0.186584015459105	0.77289623566461	Aruba	Aruba	Aruba
0.246401198514884	0.627190214378093	Azerbaijan	Azerbaijan	Azerbaijan
0.122207264910871	0.65504705709013	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.139902729226828	0.792792514615047	Barbados	Barbados	Barbados
0.389810452265671	0.578774314122015	Bangladesh	Bangladesh	Bangladesh
0.128069565972599	0.817148107795618	Belgium	Belgium	Belgium
0.678583060121154	0.386551420464878	Burkina Faso	Burkina Faso	Burkina Faso
0.110699785048961	0.739264022375163	Bulgaria	Bulgaria	Bulgaria
0.311863560370845	0.763170035810186	Bahrain	Bahrain	Bahrain
0.651551338558742	0.324907310755715	Burundi	Burundi	Burundi
0.66175608485138	0.40779567858476	Benin	Benin	Benin
0.300356080508935	0.787628618095612	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.468083027552815	0.566419041841814	Bolivia	Bolivia	Bolivia
0.233699546214473	0.679898594115112	Brazil	Brazil	Brazil
0.235653646568383	0.712531699077389	Bahamas, The	Bahamas, The	Bahamas, The
0.512918774561956	0.484466316729197	Bhutan	Bhutan	Bhutan
0.414888073474173	0.593264615151568	Botswana	Botswana	Botswana
0.128069565972599	0.702241149331048	Belarus	Belarus	Belarus
0.418579151920446	0.763480143225542	Belize	Belize	Belize
0.137840067742146	0.838023353292571	Canada	Canada	Canada
0.728412619145841	0.351999525870085	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.
0.566982217686779	0.365369867888541	Central African Republic	Central African Republic	Central African Republic
0.515958486223592	0.487049785123304	Congo, Rep.	Congo, Rep.	Congo, Rep.
0.117213452895325	0.844259704623448	Switzerland	Switzerland	Switzerland
0.587283149141281	0.433641003466552	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire
0.225774583668063	0.788319899209009	Chile	Chile	Chile
0.563399700371279	0.448204650980375	Cameroon	Cameroon	Cameroon
0.171168334889376	0.719129842392847	China	China	China
0.275278459300432	0.700747997327452	Colombia	Colombia	Colombia
0.269958963892568	0.817712457687535	Costa Rica	Costa Rica	Costa Rica
0.132412011203509	0.79270928725725	Cuba	Cuba	Cuba
0.481218924376316	0.661564253249373	Cape Verde	Cape Verde	Cape Verde
0.200588401328788	0.826849225432624	Cyprus	Cyprus	Cyprus
0.134583233818963	0.761404779750959	Czech Republic	Czech Republic	Czech Republic
0.0922443928175956	0.80975265399313	Germany	Germany	Germany
0.580660920164144	0.439862533487136	Djibouti	Djibouti	Djibouti
0.143268124280783	0.798005815502126	Denmark	Denmark	Denmark
0.307412554009163	0.702149941267708	Dominican Republic	Dominican Republic	Dominican Republic
0.382862539896215	0.686741859100796	Algeria	Algeria	Algeria
0.318920033871073	0.723264987964526	Ecuador	Ecuador	Ecuador
0.110699785048961	0.685709687850665	Estonia	Estonia	Estonia
