x	y	label	showSelected	key
0.698124063660247	0.501171453563523	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.789206852378574	0.135395576781361	Afghanistan	Afghanistan	Afghanistan
0.559708621925006	0.647191382601371	Albania	Albania	Albania
0.405009010573854	0.680230363445511	Armenia	Armenia	Armenia
0.759352541416071	0.166515767992984	Angola	Angola	Angola
0.286351694639251	0.648771182265139	Argentina	Argentina	Argentina
0.254000477668975	0.717062459623806	Austria	Austria	Austria
0.294819462839525	0.732005380667684	Australia	Australia	Australia
0.393935775235035	0.672224575685838	Aruba	Aruba	Aruba
0.546898408493823	0.600754697319771	Azerbaijan	Azerbaijan	Azerbaijan
0.34616887769503	0.604624199406973	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.397735414812081	0.663349651089255	Barbados	Barbados	Barbados
0.696495646698656	0.406368272393489	Bangladesh	Bangladesh	Bangladesh
0.247703932084157	0.730044407305872	Belgium	Belgium	Belgium
0.649597238204833	0.217594183631399	Burkina Faso	Burkina Faso	Burkina Faso
0.191035021820787	0.735748711600598	Bulgaria	Bulgaria	Bulgaria
0.734057797946023	0.521289672134756	Bahrain	Bahrain	Bahrain
0.691610395813883	0.289895195474651	Burundi	Burundi	Burundi
0.65860781205897	0.200592240557618	Benin	Benin	Benin
0.629296306750331	0.631188167821165	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.670549536443972	0.311659339555573	Bolivia	Bolivia	Bolivia
0.599550556918601	0.504309390976019	Brazil	Brazil	Brazil
0.411414117289446	0.634913637175009	Bahamas, The	Bahamas, The	Bahamas, The
0.677388887682654	0.222505357808663	Bhutan	Bhutan	Bhutan
0.678583060121154	0.436594624584381	Botswana	Botswana	Botswana
0.204062357513516	0.706692862889238	Belarus	Belarus	Belarus
0.650248604989469	0.608330287047357	Belize	Belize	Belize
0.328473413379074	0.745956414022738	Canada	Canada	Canada
0.611926525826693	0.280722324537823	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.
0.596510845256964	0.223185997981337	Central African Republic	Central African Republic	Central African Republic
0.610732353388193	0.421304352832617	Congo, Rep.	Congo, Rep.	Congo, Rep.
0.26290249039234	0.750653629284751	Switzerland	Switzerland	Switzerland
0.782584623401437	0.26802996245686	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire
0.516175608485138	0.543470333038263	Chile	Chile	Chile
0.600093362572464	0.30192325882762	Cameroon	Cameroon	Cameroon
0.582180775994963	0.38443805363057	China	China	China
0.676411837505699	0.541176830278858	Colombia	Colombia	Colombia
0.700838091929565	0.622245217210673	Costa Rica	Costa Rica	Costa Rica
