size	colour	x	y	clickSelects	tooltip	key	fill
2	#00C094	0.511398918731137	0.722036719378213	United Arab Emirates	United Arab Emirates population 1277300	United Arab Emirates	#00C094
3.60996894379985	#A58AFF	0.803211238248257	0.257984154347149	Afghanistan	Afghanistan population 11854205	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.372874915865124	0.73505172998324	Albania	Albania population 3001325	Albania	#C49A00
2.80498447189992	#C49A00	0.218283865644745	0.717328863175478	Armenia	Armenia population 3287588	Armenia	#C49A00
3.39427400463467	#FB61D7	0.735686214907614	0.26105064544336	Angola	Angola population 8784753	Angola	#FB61D7
4.66983145535444	#53B400	0.292322556831752	0.724656290964059	Argentina	Argentina population 29886564	Argentina	#53B400
3.39427400463467	#C49A00	0.11938467551078	0.773242826305303	Austria	Austria population 7561434	Austria	#C49A00
3.9718012070186	#F8766D	0.153038626050329	0.802227988767576	Australia	Australia population 15544000	Australia	#F8766D
2	#53B400	0.207536313698243	0.764863085485936	Aruba	Aruba population 62831	Aruba	#53B400
3.13841995766062	#C49A00	0.27679831513125	0.643891550876447	Azerbaijan	Azerbaijan population 6568857	Azerbaijan	#C49A00
3.13841995766062	#C49A00	0.167477256443103	0.74313542463035	Bosnia and Herzegovina	Bosnia and Herzegovina population 4263393	Bosnia and Herzegovina	#C49A00
2	#53B400	0.154992726404238	0.766277570534902	Barbados	Barbados population 253193	Barbados	#53B400
6.69382573174591	#A58AFF	0.57414725231778	0.509206123876588	Bangladesh	Bangladesh population 91804318	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.126006904487917	0.786912634798393	Belgium	Belgium population 9855372	Belgium	#C49A00
3.39427400463467	#FB61D7	0.717882189460885	0.372032616915531	Burkina Faso	Burkina Faso population 7531244	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.16932279566624	0.741646833029922	Bulgaria	Bulgaria population 8960679	Bulgaria	#C49A00
2	#00C094	0.439205766767267	0.737532969339688	Bahrain	Bahrain population 407223	Bahrain	#00C094
3.13841995766062	#FB61D7	0.657956445274334	0.37646228852508	Burundi	Burundi population 4624850	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.712562694053021	0.351724381545675	Benin	Benin population 4163968	Benin	#FB61D7
2	#F8766D	0.370486570988123	0.748730279249067	Brunei Darussalam	Brunei Darussalam population 216885	Brunei Darussalam	#F8766D
3.13841995766062	#53B400	0.516609853008229	0.48435116654923	Bolivia	Bolivia population 5900127	Bolivia	#53B400
7.69209978830308	#53B400	0.342694921510302	0.625721384524721	Brazil	Brazil population 133364277	Brazil	#53B400
2	#53B400	0.270176086154113	0.699419019837869	Bahamas, The	Bahamas, The population 230014	Bahamas, The	#53B400
2	#A58AFF	0.642432203573832	0.387363172228604	Bhutan	Bhutan population 456362	Bhutan	#A58AFF
2	#FB61D7	0.575449985887053	0.6005711410923	Botswana	Botswana population 1146205	Botswana	#FB61D7
3.60996894379985	#C49A00	0.182350131358968	0.727396333200233	Belarus	Belarus population 9910000	Belarus	#C49A00
2	#53B400	0.514547191523547	0.738615305024656	Belize	Belize population 160342	Belize	#53B400
4.54558441227157	#00B6EB	0.132412011203509	0.816714869494753	Canada	Canada population 25702000	Canada	#00B6EB
4.66983145535444	#FB61D7	0.691718956944655	0.348901111951704	Congo, Dem. Rep.	Congo, Dem. Rep. population 29243529	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.599441995787828	0.402974192336448	Central African Republic	Central African Republic population 2555936	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.589888616279827	0.515769304101098	Congo, Rep.	Congo, Rep. population 2020333	Congo, Rep.	#FB61D7
3.13841995766062	#C49A00	0.118299064203053	0.821248670309948	Switzerland	Switzerland population 6441865	Switzerland	#C49A00
3.60996894379985	#FB61D7	0.725915713138068	0.452466727773535	Cote d'Ivoire	Cote d'Ivoire population 9771533	Cote d'Ivoire	#FB61D7
3.60996894379985	#53B400	0.24151594763011	0.74141349240121	Chile	Chile population 11926647	Chile	#53B400
3.60996894379985	#FB61D7	0.641020908873787	0.447245066147317	Cameroon	Cameroon population 10070779	Cameroon	#FB61D7
17.8154354982719	#F8766D	0.238259113706928	0.688039293801808	China	China population 1036825000	China	#F8766D
4.66983145535444	#53B400	0.335964131402393	0.676182245567601	Colombia	Colombia population 29438030	Colombia	#53B400
2.80498447189992	#53B400	0.33227305295612	0.785554394721821	Costa Rica	Costa Rica population 2625561	Costa Rica	#53B400
3.60996894379985	#53B400	0.152170137004147	0.78367474854982	Cuba	Cuba population 10028578	Cuba	#53B400
2	#FB61D7	0.602373146318692	0.595598781505879	Cape Verde	Cape Verde population 324815	Cape Verde	#FB61D7
2	#C49A00	0.219586599214017	0.80391343777138	Cyprus	Cyprus population 697717	Cyprus	#C49A00
3.60996894379985	#C49A00	0.167151573050785	0.731328920864579	Czech Republic	Czech Republic population 10330213	Czech Republic	#C49A00
6.33497404836523	#C49A00	0.093330004125323	0.779310822752597	Germany	Germany population 77858685	Germany	#C49A00
2	#00C094	0.665664285559198	0.402073512710964	Djibouti	Djibouti population 405229	Djibouti	#00C094
3.13841995766062	#C49A00	0.105271728510324	0.789363851500656	Denmark	Denmark population 5111619	Denmark	#C49A00
3.13841995766062	#53B400	0.385142323642443	0.634940999594011	Dominican Republic	Dominican Republic population 6381602	Dominican Republic	#53B400
4.27683991532123	#00C094	0.62213127211933	0.606858796958804	Algeria	Algeria population 22150483	Algeria	#00C094
3.39427400463467	#53B400	0.440182816944221	0.647436884305194	Ecuador	Ecuador population 8742761	Ecuador	#53B400
2.80498447189992	#C49A00	0.188863799205332	0.7070295726564	Estonia	Estonia population 1518617	Estonia	#C49A00
5.41525987298185	#00C094	0.509444818377228	0.538116039686604	Egypt, Arab Rep.	Egypt, Arab Rep. population 49190419	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.654156805697288	0.320621291845927	Eritrea	Eritrea population 2742004	Eritrea	#FB61D7
5.01197609552267	#C49A00	0.1400112903576	0.816369038921256	Spain	Spain population 38278575	Spain	#C49A00
5.11769145362398	#FB61D7	0.711477082745294	0.314569256809717	Ethiopia	Ethiopia population 39493610	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.137840067742146	0.788691192033523	Finland	Finland population 4881803	Finland	#C49A00
2	#F8766D	0.354202401372213	0.626659687476331	Fiji	Fiji population 700394	Fiji	#F8766D
2	#F8766D	0.57772976963328	0.648779162970682	Micronesia, Fed. Sts.	Micronesia, Fed. Sts. population 83242	Micronesia, Fed. Sts.	#F8766D
5.68890227574546	#C49A00	0.155209848665784	0.796185454571297	France	France population 56489874	France	#C49A00
2	#FB61D7	0.517152658662093	0.53487169286688	Gabon	Gabon population 804319	Gabon	#FB61D7
5.68890227574546	#C49A00	0.145439346896237	0.79272714883632	United Kingdom	United Kingdom population 56422072	United Kingdom	#C49A00
2	#53B400	0.413911023297219	0.652007548379323	Grenada	Grenada population 98440	Grenada	#53B400
3.13841995766062	#C49A00	0.20026271793647	0.712044876039311	Georgia	Georgia population 4622200	Georgia	#C49A00
3.8	#FB61D7	0.62886206222724	0.472802325562394	Ghana	Ghana population 12311805	Ghana	#FB61D7
2	#FB61D7	0.632010335019649	0.41882577371135	Gambia, The	Gambia, The population 701097	Gambia, The	#FB61D7
3.13841995766062	#FB61D7	0.706917515252839	0.263188714461491	Guinea	Guinea population 4925668	Guinea	#FB61D7
2	#FB61D7	0.585763293310463	0.317677551601627	Equatorial Guinea	Equatorial Guinea population 293825	Equatorial Guinea	#FB61D7
3.60996894379985	#C49A00	0.151193086827192	0.804202263305291	Greece	Greece population 9895801	Greece	#C49A00
3.39427400463467	#53B400	0.603241635364874	0.549054926749854	Guatemala	Guatemala population 7731210	Guatemala	#53B400
2	#F8766D	0.287220183685433	0.72662296482983	Guam	Guam population 113961	Guam	#F8766D
2	#FB61D7	0.681731332913564	0.275055643569225	Guinea-Bissau	Guinea-Bissau population 889592	Guinea-Bissau	#FB61D7
2	#53B400	0.284614716546888	0.567721797013186	Guyana	Guyana population 758580	Guyana	#53B400
3.13841995766062	#F8766D	0.12253294830319	0.812222872375255	Hong Kong SAR, China	Hong Kong SAR, China population 5397900	Hong Kong SAR, China	#F8766D
3.13841995766062	#53B400	0.583157826171917	0.602947491175905	Honduras	Honduras population 4111424	Honduras	#53B400
