x	y	label	showSelected	key
0.2276201228912	0.793646830141666	United Arab Emirates	United Arab Emirates	United Arab Emirates
0.777807933647437	0.337582951358397	Afghanistan	Afghanistan	Afghanistan
0.185824087543696	0.791879673914453	Albania	Albania	Albania
0.136103089649782	0.740996975578623	Armenia	Armenia	Armenia
0.686182339275246	0.343909750685418	Angola	Angola	Angola
0.216546887552381	0.779505779987987	Argentina	Argentina	Argentina
0.0976724493562325	0.851138312733676	Austria	Austria	Austria
0.142073951842282	0.868391838048835	Australia	Australia	Australia
0.153907115096511	0.777213417329372	Aruba	Aruba	Aruba
0.148696180819419	0.673835538104582	Azerbaijan	Azerbaijan	Azerbaijan
0.101254966671733	0.789223239069673	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
0.119818920033871	0.804111435275548	Barbados	Barbados	Barbados
0.280380832446751	0.643617546652829	Bangladesh	Bangladesh	Bangladesh
0.133845018129709	0.842511550076096	Belgium	Belgium	Belgium
0.627233645265649	0.415463236442882	Burkina Faso	Burkina Faso	Burkina Faso
0.0846451136635039	0.745831002935645	Bulgaria	Bulgaria	Bulgaria
0.243904292507111	0.77933096453325	Bahrain	Bahrain	Bahrain
0.564702433940552	0.349566930814085	Burundi	Burundi	Burundi
0.593254011333782	0.450576440660813	Benin	Benin	Benin
0.207427752567471	0.819010652455742	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
0.394370019758126	0.614259951265251	Bolivia	Bolivia	Bolivia
0.20503940769047	0.725128672725442	Brazil	Brazil	Brazil
0.169214234535467	0.748968940348141	Bahamas, The	Bahamas, The	Bahamas, The
0.334335714440802	0.597325274138185	Bhutan	Bhutan	Bhutan
0.31327485507089	0.403714877817489	Botswana	Botswana	Botswana
0.0911587815098682	0.695020510983294	Belarus	Belarus	Belarus
0.332490175217665	0.77513387348522	Belize	Belize	Belize
0.116670647241462	0.866111636465334	Canada	Canada	Canada
0.695301474260156	0.343424827815327	Congo, Dem. Rep.	Congo, Dem. Rep.	Congo, Dem. Rep.
0.538647762555095	0.305738796144013	Central African Republic	Central African Republic	Central African Republic
0.485127125084135	0.472296120810856	Congo, Rep.	Congo, Rep.	Congo, Rep.
0.103100505894869	0.87690459062724	Switzerland	Switzerland	Switzerland
0.50792496254641	0.410555102534395	Cote d'Ivoire	Cote d'Ivoire	Cote d'Ivoire
0.175510780120286	0.830576974988051	Chile	Chile	Chile
0.490338059361226	0.403425292216384	Cameroon	Cameroon	Cameroon
0.1400112903576	0.740178763243744	China	China	China
0.235870768829928	0.738123921583412	Colombia	Colombia	Colombia
0.207861997090562	0.842538912495098	Costa Rica	Costa Rica	Costa Rica
0.129806544064963	0.820798330497207	Cuba	Cuba	Cuba
0.336289814794711	0.717808845608806	Cape Verde	Cape Verde	Cape Verde
0.133280500249691	0.844259324589849	Cyprus	Cyprus	Cyprus
0.0770458345094122	0.798883693111773	Czech Republic	Czech Republic	Czech Republic
0.0998436719716873	0.848060040595949	Germany	Germany	Germany
0.461460798575678	0.471076212963684	Djibouti	Djibouti	Djibouti
0.142182512973055	0.824117923969187	Denmark	Denmark	Denmark
0.26409666283084	0.736267837494443	Dominican Republic	Dominican Republic	Dominican Republic
0.2312026402067	0.724216972125638	Algeria	Algeria	Algeria
0.267896302407886	0.776522896283169	Ecuador	Ecuador	Ecuador
0.0987580606639599	0.722306923265859	Estonia	Estonia	Estonia
0.305784137047571	0.713096809036499	Egypt, Arab Rep.	Egypt, Arab Rep.	Egypt, Arab Rep.
0.532351216970276	0.50939918094399	Eritrea	Eritrea	Eritrea
0.0879019475866861	0.864249471838807	Spain	Spain	Spain
0.593145450203009	0.442211141118141	Ethiopia	Ethiopia	Ethiopia
0.141096901665328	0.842397539996922	Finland	Finland	Finland
0.284071910893024	0.683888946886239	Fiji	Fiji	Fiji
0.409677139197082	0.677443957110472	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.
0.159552293896693	0.859423045153731	France	France	France
0.38025707275767	0.554639520461446	Gabon	Gabon	Gabon
0.130240788588054	0.842815576953897	United Kingdom	United Kingdom	United Kingdom
0.225991705929609	0.776350361030018	Grenada	Grenada	Grenada
0.127092515795645	0.746741563434658	Georgia	Georgia	Georgia
0.453427274898495	0.543074338029929	Ghana	Ghana	Ghana
0.219369476952472	0.670394333881482	Greenland	Greenland	Greenland
0.557971643832642	0.491810846029655	Gambia, The	Gambia, The	Gambia, The
0.595425233949237	0.386860007745845	Guinea	Guinea	Guinea
0.574907180233189	0.387260943190944	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
0.0889875588944134	0.84897212122935	Greece	Greece	Greece
0.465368999283496	0.690683187537878	Guatemala	Guatemala	Guatemala
0.259971339861476	0.786225914088161	Guam	Guam	Guam
0.579466747725644	0.331032312242596	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
0.219369476952472	0.640146699809144	Guyana	Guyana	Guyana
0.0544651193086827	0.896286304087	Hong Kong SAR, China	Hong Kong SAR, China	Hong Kong SAR, China
0.374829016219033	0.727642594971251	Honduras	Honduras	Honduras
0.103100505894869	0.788596183634211	Croatia	Croatia	Croatia
0.407288794320082	0.540490489602224	Haiti	Haiti	Haiti
0.0955012267407777	0.753317664801475	Hungary	Hungary	Hungary
0.215895520767744	0.655159547034915	Indonesia	Indonesia	Indonesia
0.163894739127603	0.829525802058058	Ireland	Ireland	Ireland
0.270284647284886	0.864857525594408	Israel	Israel	Israel
0.284831838808433	0.593141104232461	India	India	India
0.517586903185184	0.725050005770811	Iraq	Iraq	Iraq
0.179961786481968	0.719190647768408	Iran, Islamic Rep.	Iran, Islamic Rep.	Iran, Islamic Rep.
0.16498035043533	0.884847292809768	Iceland	Iceland	Iceland
0.0889875588944134	0.871432106826836	Italy	Italy	Italy
