size	colour	x	y	clickSelects	tooltip	key	fill
2.80498447189992	#00C094	0.302527303124389	0.775619556422505	United Arab Emirates	United Arab Emirates population 2470810	United Arab Emirates	#00C094
4.12978872191586	#A58AFF	0.826443320233623	0.315294360913271	Afghanistan	Afghanistan population 18415307	Afghanistan	#A58AFF
2.80498447189992	#C49A00	0.229031417591246	0.753197574184744	Albania	Albania population 3341043	Albania	#C49A00
2.80498447189992	#C49A00	0.163677616866057	0.70315589019963	Armenia	Armenia population 3173425	Armenia	#C49A00
3.8	#FB61D7	0.712888377445339	0.289815768452826	Angola	Angola population 12451945	Angola	#FB61D7
4.90241278938748	#53B400	0.24824673773802	0.76262772786691	Argentina	Argentina population 35264070	Argentina	#53B400
3.39427400463467	#C49A00	0.107442951125779	0.827093587035656	Austria	Austria population 7959017	Austria	#C49A00
4.12978872191586	#F8766D	0.148261936296328	0.844145694544272	Australia	Australia population 18311000	Australia	#F8766D
2	#53B400	0.172688190720195	0.774206971541526	Aruba	Aruba population 83195	Aruba	#53B400
3.39427400463467	#C49A00	0.176922074820331	0.640278191433792	Azerbaijan	Azerbaijan population 7763000	Azerbaijan	#C49A00
2.80498447189992	#C49A00	0.118081941941507	0.713825333442428	Bosnia and Herzegovina	Bosnia and Herzegovina population 3485575	Bosnia and Herzegovina	#C49A00
2	#53B400	0.134257550426645	0.796849753299291	Barbados	Barbados population 263884	Barbados	#53B400
7.45967031971712	#A58AFF	0.342912043771848	0.603944319301492	Bangladesh	Bangladesh population 122400896	Bangladesh	#A58AFF
3.60996894379985	#C49A00	0.121555898126235	0.830266867572695	Belgium	Belgium population 10156637	Belgium	#C49A00
3.60996894379985	#FB61D7	0.658390689797425	0.393553919527809	Burkina Faso	Burkina Faso population 10372562	Burkina Faso	#FB61D7
3.39427400463467	#C49A00	0.0879019475866861	0.732260003177841	Bulgaria	Bulgaria population 8362826	Bulgaria	#C49A00
2	#00C094	0.278318170962069	0.769389285629185	Bahrain	Bahrain population 579697	Bahrain	#00C094
3.13841995766062	#FB61D7	0.629947673534967	0.324979897172789	Burundi	Burundi population 6294482	Burundi	#FB61D7
3.13841995766062	#FB61D7	0.635267168942832	0.427288741888516	Benin	Benin population 6176318	Benin	#FB61D7
2	#F8766D	0.257040189330612	0.799674543027651	Brunei Darussalam	Brunei Darussalam population 302511	Brunei Darussalam	#F8766D
3.39427400463467	#53B400	0.439857133551903	0.585638860989144	Bolivia	Bolivia population 7806953	Bolivia	#53B400
8.28712971076627	#53B400	0.221866382960245	0.698514539876413	Brazil	Brazil population 164392423	Brazil	#53B400
2	#53B400	0.21850098790629	0.723701646567767	Bahamas, The	Bahamas, The population 283678	Bahamas, The	#53B400
2	#A58AFF	0.438988644505721	0.525528186844887	Bhutan	Bhutan population 512594	Bhutan	#A58AFF
2.80498447189992	#FB61D7	0.372983476995896	0.523163237769199	Botswana	Botswana population 1620989	Botswana	#FB61D7
3.60996894379985	#C49A00	0.0955012267407777	0.69665465545147	Belarus	Belarus population 10160000	Belarus	#C49A00
2	#53B400	0.388399157565625	0.768468464223048	Belize	Belize population 212375	Belize	#53B400
4.66983145535444	#00B6EB	0.12611546561869	0.846520904527087	Canada	Canada population 29671900	Canada	#00B6EB
5.2199378875997	#FB61D7	0.724287296176477	0.338041271876682	Congo, Dem. Rep.	Congo, Dem. Rep. population 43122601	Congo, Dem. Rep.	#FB61D7
2.80498447189992	#FB61D7	0.55829732722496	0.336225851382617	Central African Republic	Central African Republic population 3350299	Central African Republic	#FB61D7
2.80498447189992	#FB61D7	0.502605467138546	0.475543507899359	Congo, Rep.	Congo, Rep. population 2797572	Congo, Rep.	#FB61D7
3.39427400463467	#C49A00	0.116127841587598	0.856892021396044	Switzerland	Switzerland population 7071850	Switzerland	#C49A00
3.8	#FB61D7	0.547006969624596	0.418292206540811	Cote d'Ivoire	Cote d'Ivoire population 14632391	Cote d'Ivoire	#FB61D7
3.8	#53B400	0.205256529952016	0.801477422413007	Chile	Chile population 14662323	Chile	#53B400
3.8	#FB61D7	0.525728987993139	0.431579701235068	Cameroon	Cameroon population 14316949	Cameroon	#FB61D7
19.1331258093787	#F8766D	0.151735892481056	0.727612192283471	China	China population 1217550000	China	#F8766D
5.01197609552267	#53B400	0.259754217599931	0.714501793245534	Colombia	Colombia population 37236124	Colombia	#53B400
2.80498447189992	#53B400	0.244881342684065	0.827685679380172	Costa Rica	Costa Rica population 3566605	Costa Rica	#53B400
3.60996894379985	#53B400	0.127961004841826	0.803309944418946	Cuba	Cuba population 10980758	Cuba	#53B400
2	#FB61D7	0.429652387259266	0.680933045566826	Cape Verde	Cape Verde population 408790	Cape Verde	#FB61D7
2	#C49A00	0.174208046551013	0.833670448469668	Cyprus	Cyprus population 873246	Cyprus	#C49A00
3.60996894379985	#C49A00	0.0819310853941855	0.776157683996212	Czech Republic	Czech Republic population 10315241	Czech Republic	#C49A00
6.40908153700972	#C49A00	0.0944156154330504	0.822255759342661	Germany	Germany population 81914831	Germany	#C49A00
2	#00C094	0.53289402262414	0.451297744428393	Djibouti	Djibouti population 675891	Djibouti	#00C094
3.13841995766062	#C49A00	0.142942440888464	0.805401269304615	Denmark	Denmark population 5263074	Denmark	#C49A00
3.39427400463467	#53B400	0.286460255770024	0.716091093749235	Dominican Republic	Dominican Republic population 8118570	Dominican Republic	#53B400
4.66983145535444	#00C094	0.302201619732071	0.698560143908083	Algeria	Algeria population 29845208	Algeria	#00C094
3.60996894379985	#53B400	0.297099246585752	0.744914361899079	Ecuador	Ecuador population 11557151	Ecuador	#53B400
2.80498447189992	#C49A00	0.0982152550100962	0.712236032938728	Estonia	Estonia population 1415594	Estonia	#C49A00
5.8605699061149	#00C094	0.341934993594893	0.66118193945054	Egypt, Arab Rep.	Egypt, Arab Rep. population 62123592	Egypt, Arab Rep.	#00C094
2.80498447189992	#FB61D7	0.58326638730269	0.456932122541225	Eritrea	Eritrea population 3473399	Eritrea	#FB61D7
5.11769145362398	#C49A00	0.0781314458171396	0.844806953003488	Spain	Spain population 39478186	Spain	#C49A00
5.77571185341255	#FB61D7	0.679885793690427	0.40314938782478	Ethiopia	Ethiopia population 58815116	Ethiopia	#FB61D7
3.13841995766062	#C49A00	0.14435373558851	0.822571187228379	Finland	Finland population 5124573	Finland	#C49A00
2	#F8766D	0.305458453655253	0.669045214611243	Fiji	Fiji population 784647	Fiji	#F8766D
2	#F8766D	0.453535836029268	0.669473132441747	Micronesia, Fed. Sts.	Micronesia, Fed. Sts. population 108342	Micronesia, Fed. Sts.	#F8766D
5.77571185341255	#C49A00	0.143268124280783	0.842207523198297	France	France population 59752020	France	#C49A00
2	#FB61D7	0.455381375252405	0.576167663678476	Gabon	Gabon population 1108698	Gabon	#FB61D7
5.77571185341255	#C49A00	0.1400112903576	0.828716330495915	United Kingdom	United Kingdom population 58166950	United Kingdom	#C49A00
2	#53B400	0.277666804177432	0.750371264321994	Grenada	Grenada population 100796	Grenada	#53B400
3.13841995766062	#C49A00	0.15032459778101	0.728083813977658	Georgia	Georgia population 4616100	Georgia	#C49A00
3.9718012070186	#FB61D7	0.491423670668954	0.530811033880262	Ghana	Ghana population 17169151	Ghana	#FB61D7
2	#FB61D7	0.592168400026055	0.468347571735427	Gambia, The	Gambia, The population 1095930	Gambia, The	#FB61D7
3.39427400463467	#FB61D7	0.638632563996786	0.345086334702506	Guinea	Guinea population 8094751	Guinea	#FB61D7
2	#FB61D7	0.592494083418373	0.38172081341023	Equatorial Guinea	Equatorial Guinea population 456389	Equatorial Guinea	#FB61D7
3.60996894379985	#C49A00	0.0944156154330504	0.838027153628543	Greece	Greece population 10709173	Greece	#C49A00
3.60996894379985	#53B400	0.512158846646547	0.648844908783006	Guatemala	Guatemala population 10214623	Guatemala	#53B400
2	#F8766D	0.28352910523916	0.770858875549753	Guam	Guam population 148060	Guam	#F8766D
2	#FB61D7	0.627885012050285	0.311378874760803	Guinea-Bissau	Guinea-Bissau population 1165465	Guinea-Bissau	#FB61D7
2	#53B400	0.225666022537291	0.603722379680698	Guyana	Guyana population 730865	Guyana	#53B400
3.13841995766062	#F8766D	0.0825824521788219	0.86827782796966	Hong Kong SAR, China	Hong Kong SAR, China population 6435500	Hong Kong SAR, China	#F8766D
3.13841995766062	#53B400	0.441051305990403	0.7035469447712	Honduras	Honduras population 5723639	Honduras	#53B400
3.13841995766062	#C49A00	0.134583233818963	0.75513422539633	Croatia	Croatia population 4494000	Croatia	#C49A00
3.39427400463467	#53B400	0.472099789391406	0.522904814923068	Haiti	Haiti population 7986858	Haiti	#53B400
3.60996894379985	#C49A00	0.111785396356688	0.72340142002594	Hungary	Hungary population 10311238	Hungary	#C49A00
8.87779034283541	#F8766D	0.239344725014656	0.6298979537585	Indonesia	Indonesia population 197097887	Indonesia	#F8766D
2.80498447189992	#C49A00	0.160637905204421	0.808422536402753	Ireland	Ireland population 3637510	Ireland	#C49A00
3.13841995766062	#00C094	0.268113424669431	0.844563731501248	Israel	Israel population 5692000	Israel	#00C094
17.3158741180515	#A58AFF	0.325650823978983	0.565247778295089	India	India population 973147577	India	#A58AFF
4.27683991532123	#00C094	0.552217903901687	0.738717914095914	Iraq	Iraq population 21017108	Iraq	#00C094
5.8605699061149	#00C094	0.273975725731159	0.696514423054085	Iran, Islamic Rep.	Iran, Islamic Rep. population 61440887	Iran, Islamic Rep.	#00C094
2	#C49A00	0.183435742666696	0.855048858449381	Iceland	Iceland population 268916	Iceland	#C49A00
5.68890227574546	#C49A00	0.0846451136635039	0.848101844291647	Italy	Italy population 56860281	Italy	#C49A00
2	#C49A00	0.107442951125779	0.821581579741139	Channel Islands	Channel Islands population 144832	Channel Islands	#C49A00
2.80498447189992	#53B400	0.247703932084157	0.722255998763827	Jamaica	Jamaica population 2509923.42512675	Jamaica	#53B400
3.13841995766062	#00C094	0.44528519009054	0.742602617527005	Jordan	Jordan population 4325000	Jordan	#00C094
7.51869549803212	#F8766D	0.107985756779643	0.877212417841012	Japan	Japan population 125761000	Japan	#F8766D
4.54558441227157	#FB61D7	0.514004385869683	0.488240050349891	Kenya	Kenya population 28186224	Kenya	#FB61D7
3.13841995766062	#C49A00	0.277883926438978	0.664427806404653	Kyrgyz Republic	Kyrgyz Republic population 4628400	Kyrgyz Republic	#C49A00
3.60996894379985	#F8766D	0.46113511518336	0.504147876697187	Cambodia	Cambodia population 11090611	Cambodia	#F8766D
2	#FB61D7	0.523557765377684	0.514819220107973	Comoros	Comoros population 477548	Comoros	#FB61D7
4.27683991532123	#F8766D	0.199285667759515	0.644610954476041	Korea, Dem. Rep.	Korea, Dem. Rep. population 22016518	Korea, Dem. Rep.	#F8766D
5.31903600462544	#F8766D	0.124812732049417	0.777816530648209	Korea, Rep.	Korea, Rep. population 45525000	Korea, Rep.	#F8766D
2.80498447189992	#C49A00	0.246194932366416	0.697798556579194	Kosovo	Kosovo population 2059000	Kosovo	#C49A00
2.80498447189992	#00C094	0.239887530668519	0.771187604611374	Kuwait	Kuwait population 1700000	Kuwait	#00C094
3.9718012070186	#C49A00	0.184521353974423	0.626500453399084	Kazakhstan	Kazakhstan population 15577894.256927	Kazakhstan	#C49A00
3.13841995766062	#F8766D	0.515089997177411	0.545256490945339	Lao PDR	Lao PDR population 4986592	Lao PDR	#F8766D
2.80498447189992	#00C094	0.256931628199839	0.71851988846926	Lebanon	Lebanon population 3070984	Lebanon	#00C094
2	#53B400	0.224688972360336	0.742410700560394	St. Lucia	St. Lucia population 148962	St. Lucia	#53B400
4.12978872191586	#A58AFF	0.192989122174697	0.705474475176452	Sri Lanka	Sri Lanka population 18336000	Sri Lanka	#A58AFF
2.80498447189992	#FB61D7	0.614314870703693	0.291770661277081	Liberia	Liberia population 2197801	Liberia	#FB61D7
2.80498447189992	#FB61D7	0.439097205636494	0.488478331415368	Lesotho	Lesotho population 1779197	Lesotho	#FB61D7
2.80498447189992	#C49A00	0.115042230279871	0.719962115970825	Lithuania	Lithuania population 3601613	Lithuania	#C49A00
2	#C49A00	0.14435373558851	0.819861547679985	Luxembourg	Luxembourg population 414225	Luxembourg	#C49A00
2.80498447189992	#C49A00	0.079217057124867	0.699216081896937	Latvia	Latvia population 2457222	Latvia	#C49A00
3.13841995766062	#00C094	0.324890896063573	0.735944428903182	Libya	Libya population 4837354	Libya	#00C094
4.54558441227157	#00C094	0.295362268493389	0.672288041296578	Morocco	Morocco population 27237150	Morocco	#00C094
2.80498447189992	#C49A00	0.148804741950192	0.665584248641085	Moldova	Moldova population 3667748	Moldova	#C49A00
2	#C49A00	0.150975964565647	0.806848057209346	Montenegro	Montenegro population 613774	Montenegro	#C49A00
3.8	#FB61D7	0.596402284126191	0.497070891049194	Madagascar	Madagascar population 13882646	Madagascar	#FB61D7
2.80498447189992	#C49A00	0.157815315804329	0.753339706750115	Macedonia, FYR	Macedonia, FYR population 1975207	Macedonia, FYR	#C49A00
3.39427400463467	#FB61D7	0.70539765942202	0.344528825415339	Mali	Mali population 9222157	Mali	#FB61D7
5.31903600462544	#F8766D	0.253023427492021	0.570667057391875	Myanmar	Myanmar population 45991828	Myanmar	#F8766D
2.80498447189992	#F8766D	0.240864580845474	0.585822417216617	Mongolia	Mongolia population 2316598	Mongolia	#F8766D
2	#F8766D	0.0811711574787763	0.837140155212561	Macao SAR, China	Macao SAR, China population 405231	Macao SAR, China	#F8766D
