x	y	label	PANEL
0.297979797979798	0.306818181818182	2	1
0.297979797979798	0.306818181818182	2.4	2
0.297979797979798	0.306818181818182	2.4	3
0.297979797979798	0.306818181818182	2.6	4
0.297979797979798	0.306818181818182	6	5
0.297979797979798	0.306818181818182	3.2	6
0.297979797979798	0.306818181818182	1.7	7
0.297979797979798	0.306818181818182	2.1	8
0.297979797979798	0.306818181818182	2.4	9
0.297979797979798	0.306818181818182	2.8	10
0.297979797979798	0.306818181818182	2.3	11
0.297979797979798	0.306818181818182	2.9	12
0.297979797979798	0.306818181818182	1.7	13
0.297979797979798	0.306818181818182	1.6	14
0.297979797979798	0.306818181818182	2.1	15
0.297979797979798	0.306818181818182	2.2	16
0.297979797979798	0.306818181818182	2.7	17
0.297979797979798	0.306818181818182	2.2	18
0.297979797979798	0.306818181818182	2	19
0.297979797979798	0.306818181818182	2.1	20
0.297979797979798	0.306818181818182	2.1	21
0.297979797979798	0.306818181818182	2.2	22
0.297979797979798	0.306818181818182	1.8	23
0.297979797979798	0.306818181818182	2.3	24
