x	y	label	PANEL
0.904040404040404	0.875	0	1
0.904040404040404	0.875	0	2
0.904040404040404	0.875	0	3
0.904040404040404	0.875	0	4
0.904040404040404	0.875	0	5
0.904040404040404	0.875	1.4	6
0.904040404040404	0.875	0	7
0.904040404040404	0.875	0	8
0.904040404040404	0.875	1.4	9
0.904040404040404	0.875	0	10
0.904040404040404	0.875	0.2	11
0.904040404040404	0.875	6.8	12
0.904040404040404	0.875	0	13
0.904040404040404	0.875	0	14
0.904040404040404	0.875	0.1	15
0.904040404040404	0.875	1	16
0.904040404040404	0.875	0	17
0.904040404040404	0.875	0	18
0.904040404040404	0.875	0.8	19
0.904040404040404	0.875	0	20
0.904040404040404	0.875	0	21
0.904040404040404	0.875	0	22
0.904040404040404	0.875	0	23
0.904040404040404	0.875	0.2	24
