x	y	label	PANEL
0.601010101010101	0.193181818181818	1.4	1
0.601010101010101	0.193181818181818	2.5	2
0.601010101010101	0.193181818181818	9.9	3
0.601010101010101	0.193181818181818	4.5	4
0.601010101010101	0.193181818181818	4.8	5
0.601010101010101	0.193181818181818	0.9	6
0.601010101010101	0.193181818181818	4.1	7
0.601010101010101	0.193181818181818	4.3	8
0.601010101010101	0.193181818181818	0.7	9
0.601010101010101	0.193181818181818	8.7	10
0.601010101010101	0.193181818181818	1.9	11
0.601010101010101	0.193181818181818	4.2	12
0.601010101010101	0.193181818181818	1.1	13
0.601010101010101	0.193181818181818	1.9	14
0.601010101010101	0.193181818181818	12	15
0.601010101010101	0.193181818181818	1.7	16
0.601010101010101	0.193181818181818	1.7	17
0.601010101010101	0.193181818181818	4.6	18
0.601010101010101	0.193181818181818	1.6	19
0.601010101010101	0.193181818181818	2.7	20
0.601010101010101	0.193181818181818	4.6	21
0.601010101010101	0.193181818181818	2	22
0.601010101010101	0.193181818181818	0.5	23
0.601010101010101	0.193181818181818	5.9	24
