x	y	label	PANEL
0.196969696969697	0.534090909090909	0.1	1
0.196969696969697	0.534090909090909	0.1	2
0.196969696969697	0.534090909090909	0.2	3
0.196969696969697	0.534090909090909	0.6	4
0.196969696969697	0.534090909090909	0.1	5
0.196969696969697	0.534090909090909	0.2	6
0.196969696969697	0.534090909090909	0.1	7
0.196969696969697	0.534090909090909	0.4	8
0.196969696969697	0.534090909090909	0.1	9
0.196969696969697	0.534090909090909	0.2	10
0.196969696969697	0.534090909090909	0.2	11
0.196969696969697	0.534090909090909	0.3	12
0.196969696969697	0.534090909090909	0.1	13
0.196969696969697	0.534090909090909	0	14
0.196969696969697	0.534090909090909	0.2	15
0.196969696969697	0.534090909090909	0.4	16
0.196969696969697	0.534090909090909	0.3	17
0.196969696969697	0.534090909090909	0.4	18
0.196969696969697	0.534090909090909	0.2	19
0.196969696969697	0.534090909090909	0.7	20
0.196969696969697	0.534090909090909	0.3	21
0.196969696969697	0.534090909090909	0.1	22
0.196969696969697	0.534090909090909	0.2	23
0.196969696969697	0.534090909090909	0.9	24
