colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.359465263568769	0.405790631636832	0.5	0.5	( 0.35 ,  0.4 )	1
#F8766D	0.815060057400395	0.843467977536008	0.5	0.5	( 0.85 ,  0.88 )	1
#00BFC4	0.387227412996691	0.427880866040274	0.5	0.5	( 0.38 ,  0.42 )	2
#F8766D	0.815912590788963	0.840766130646666	0.5	0.5	( 0.85 ,  0.87 )	2
#00BFC4	0.190490998594359	0.262633421643738	0.5	0.5	( 0.16 ,  0.24 )	3
#F8766D	0.619238877158039	0.707029163826049	0.5	0.5	( 0.63 ,  0.73 )	3
#00BFC4	0.19896669933889	0.26248043078772	0.5	0.5	( 0.17 ,  0.24 )	4
#F8766D	0.616488917404245	0.692577588653076	0.5	0.5	( 0.63 ,  0.71 )	4
#00BFC4	0.0986980498260123	0.23594899789797	0.5	0.5	( 0.06 ,  0.21 )	5
#F8766D	0.376981168861466	0.605735320979639	0.5	0.5	( 0.36 ,  0.62 )	5
#00BFC4	0.0820900058583682	0.165337388255339	0.5	0.5	( 0.04 ,  0.13 )	6
#F8766D	0.39234992170627	0.563973929568282	0.5	0.5	( 0.38 ,  0.57 )	6
#00BFC4	0.429795079872163	0.507741071803596	0.5	0.5	( 0.42 ,  0.51 )	7
#F8766D	0.816891480238167	0.863249579687281	0.5	0.5	( 0.85 ,  0.9 )	7
#00BFC4	0.423000620812381	0.496581825022178	0.5	0.5	( 0.42 ,  0.5 )	8
#F8766D	0.832697704597273	0.870482073267519	0.5	0.5	( 0.87 ,  0.91 )	8
#00BFC4	0.261140244542572	0.353213308075952	0.5	0.5	( 0.24 ,  0.34 )	9
#F8766D	0.715449343929191	0.799043366544616	0.5	0.5	( 0.74 ,  0.83 )	9
#00BFC4	0.266703278382813	0.351426502036639	0.5	0.5	( 0.24 ,  0.34 )	10
#F8766D	0.716383129898235	0.793181909482904	0.5	0.5	( 0.74 ,  0.82 )	10
#00BFC4	0.120958994460504	0.23451865417536	0.5	0.5	( 0.08 ,  0.21 )	11
#F8766D	0.472077648150105	0.644731117774762	0.5	0.5	( 0.47 ,  0.66 )	11
#00BFC4	0.114862940323484	0.197005678124687	0.5	0.5	( 0.08 ,  0.17 )	12
#F8766D	0.495656296281343	0.640589805886177	0.5	0.5	( 0.49 ,  0.65 )	12
#00BFC4	0.456742055427332	0.583573848483031	0.5	0.5	( 0.45 ,  0.59 )	13
#F8766D	0.852092395450883	0.910312912140137	0.5	0.5	( 0.89 ,  0.95 )	13
#00BFC4	0.469808285410637	0.587978417077891	0.5	0.5	( 0.47 ,  0.6 )	14
#F8766D	0.852459275892654	0.90561260899737	0.5	0.5	( 0.89 ,  0.95 )	14
#00BFC4	0.298977026359348	0.432448663868308	0.5	0.5	( 0.28 ,  0.43 )	15
#F8766D	0.799135516555598	0.882060112719176	0.5	0.5	( 0.83 ,  0.92 )	15
#00BFC4	0.292729415348635	0.408274443347863	0.5	0.5	( 0.27 ,  0.4 )	16
#F8766D	0.806735723075399	0.876208242529155	0.5	0.5	( 0.84 ,  0.91 )	16
#00BFC4	0.159442600923817	0.281167126627241	0.5	0.5	( 0.13 ,  0.26 )	17
#F8766D	0.650103638562449	0.797080075272184	0.5	0.5	( 0.67 ,  0.83 )	17
#00BFC4	0.198810255336913	0.315229113252562	0.5	0.5	( 0.17 ,  0.3 )	18
#F8766D	0.637531627831179	0.767136178060204	0.5	0.5	( 0.65 ,  0.79 )	18
#00BFC4	0.551382648947437	0.721583453391295	0.5	0.5	( 0.56 ,  0.74 )	19
#F8766D	0.892098621149323	0.941522469759915	0.5	0.5	( 0.93 ,  0.99 )	19
#00BFC4	0.679122766175901	0.809995252084409	0.5	0.5	( 0.7 ,  0.84 )	20
#F8766D	0.909311459602534	0.94477099260434	0.5	0.5	( 0.95 ,  0.99 )	20
#00BFC4	0.346890471544494	0.526550547729757	0.5	0.5	( 0.33 ,  0.53 )	21
#F8766D	0.833853411100362	0.918372299751535	0.5	0.5	( 0.87 ,  0.96 )	21
#00BFC4	0.370527748872934	0.531003871030363	0.5	0.5	( 0.36 ,  0.53 )	22
#F8766D	0.837415243561541	0.913127036000078	0.5	0.5	( 0.87 ,  0.95 )	22
#00BFC4	0.190934135052664	0.36559212640294	0.5	0.5	( 0.16 ,  0.35 )	23
#F8766D	0.775337620112072	0.894903445855958	0.5	0.5	( 0.8 ,  0.93 )	23
#00BFC4	0.292890105540887	0.465047616109892	0.5	0.5	( 0.27 ,  0.46 )	24
#F8766D	0.741316385136064	0.858913696949972	0.5	0.5	( 0.77 ,  0.89 )	24
