colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.82808506787715	0.857899790334451	0.5	0.5	( 0.86 ,  0.89 )	1
#F8766D	0.891018032451264	0.911775320318308	0.5	0.5	( 0.93 ,  0.95 )	1
#00BFC4	0.92514999084671	0.931898698532153	0.5	0.5	( 0.97 ,  0.97 )	2
#F8766D	0.937652874019685	0.942954393782987	0.5	0.5	( 0.98 ,  0.99 )	2
#00BFC4	0.779957496812733	0.843266791884881	0.5	0.5	( 0.81 ,  0.87 )	3
#F8766D	0.863744047697118	0.906692500525132	0.5	0.5	( 0.9 ,  0.94 )	3
#00BFC4	0.868765128687181	0.897373261872063	0.5	0.5	( 0.9 ,  0.93 )	4
#F8766D	0.904746108013204	0.925752121606441	0.5	0.5	( 0.94 ,  0.97 )	4
#00BFC4	0.709940413662838	0.858141163693742	0.5	0.5	( 0.73 ,  0.89 )	5
#F8766D	0.843392988852272	0.928123569287725	0.5	0.5	( 0.88 ,  0.97 )	5
#00BFC4	0.778493807589147	0.867917892323869	0.5	0.5	( 0.8 ,  0.9 )	6
#F8766D	0.882311201257503	0.928444337535744	0.5	0.5	( 0.92 ,  0.97 )	6
#00BFC4	0.839557284882384	0.88357048934217	0.5	0.5	( 0.87 ,  0.92 )	7
#F8766D	0.905074510466539	0.931637041662717	0.5	0.5	( 0.95 ,  0.97 )	7
#00BFC4	0.928707919046041	0.938930132523912	0.5	0.5	( 0.97 ,  0.98 )	8
#F8766D	0.939293197431706	0.947135826730891	0.5	0.5	( 0.98 ,  0.99 )	8
#00BFC4	0.800445604175753	0.862305850718586	0.5	0.5	( 0.83 ,  0.9 )	9
#F8766D	0.89095988966388	0.927591900836088	0.5	0.5	( 0.93 ,  0.97 )	9
#00BFC4	0.899277526807033	0.921951739152917	0.5	0.5	( 0.94 ,  0.96 )	10
#F8766D	0.931944533948987	0.944887682446801	0.5	0.5	( 0.97 ,  0.99 )	10
#00BFC4	0.827167776725693	0.901651264066154	0.5	0.5	( 0.86 ,  0.94 )	11
#F8766D	0.864033929780968	0.923985490874179	0.5	0.5	( 0.9 ,  0.97 )	11
#00BFC4	0.796683478723547	0.869695032268967	0.5	0.5	( 0.82 ,  0.9 )	12
#F8766D	0.890071452403871	0.928642232149544	0.5	0.5	( 0.93 ,  0.97 )	12
#00BFC4	0.859266442296293	0.913783289968915	0.5	0.5	( 0.9 ,  0.96 )	13
#F8766D	0.908000429548362	0.943848213671537	0.5	0.5	( 0.95 ,  0.99 )	13
#00BFC4	0.92753896496797	0.942774687404001	0.5	0.5	( 0.97 ,  0.99 )	14
#F8766D	0.942637975238863	0.951546478105625	0.5	0.5	( 0.99 ,  1 )	14
#00BFC4	0.7627266233163	0.855281646707379	0.5	0.5	( 0.79 ,  0.89 )	15
#F8766D	0.898739639368509	0.939121289512378	0.5	0.5	( 0.94 ,  0.98 )	15
#00BFC4	0.896275861575399	0.926093248108973	0.5	0.5	( 0.94 ,  0.97 )	16
#F8766D	0.915837423131719	0.941086691955447	0.5	0.5	( 0.96 ,  0.99 )	16
#00BFC4	0.772464389126077	0.873559810109212	0.5	0.5	( 0.8 ,  0.91 )	17
#F8766D	0.864838962804675	0.924999759109755	0.5	0.5	( 0.9 ,  0.97 )	17
#00BFC4	0.859292740342774	0.909579584787293	0.5	0.5	( 0.9 ,  0.95 )	18
#F8766D	0.915149070395338	0.943892182255963	0.5	0.5	( 0.96 ,  0.99 )	18
#00BFC4	0.894658065205493	0.943411353281123	0.5	0.5	( 0.93 ,  0.99 )	19
#F8766D	0.920252057748701	0.951640640303283	0.5	0.5	( 0.96 ,  1 )	19
#00BFC4	0.940507806642623	0.951914658629727	0.5	0.5	( 0.98 ,  1 )	20
#F8766D	0.946352647532694	0.954485845778548	0.5	0.5	( 0.99 ,  1 )	20
#00BFC4	0.717812802209031	0.858125444719473	0.5	0.5	( 0.74 ,  0.89 )	21
#F8766D	0.908908876716214	0.950236903044143	0.5	0.5	( 0.95 ,  1 )	21
#00BFC4	0.910999036243287	0.941039330686569	0.5	0.5	( 0.95 ,  0.99 )	22
#F8766D	0.93219964080426	0.952259650196234	0.5	0.5	( 0.98 ,  1 )	22
#00BFC4	0.730804817007718	0.87514900544064	0.5	0.5	( 0.75 ,  0.91 )	23
#F8766D	0.903412253277627	0.951280385663655	0.5	0.5	( 0.94 ,  1 )	23
#00BFC4	0.862446908634248	0.926493220834752	0.5	0.5	( 0.9 ,  0.97 )	24
#F8766D	0.884629753825838	0.940383519555133	0.5	0.5	( 0.92 ,  0.98 )	24
