colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.851827710905733	0.874233918698363	0.5	0.5	( 0.89 ,  0.91 )	1
#F8766D	0.851104436136255	0.875847788229896	0.5	0.5	( 0.89 ,  0.91 )	1
#00BFC4	0.83411530132539	0.857169909055946	0.5	0.5	( 0.87 ,  0.89 )	2
#F8766D	0.855553221933315	0.87849207673507	0.5	0.5	( 0.89 ,  0.92 )	2
#00BFC4	0.696644189209453	0.779280124333158	0.5	0.5	( 0.71 ,  0.8 )	3
#F8766D	0.661149426823344	0.755252062146352	0.5	0.5	( 0.68 ,  0.78 )	3
#00BFC4	0.692536144525839	0.774339783886197	0.5	0.5	( 0.71 ,  0.8 )	4
#F8766D	0.723236085534298	0.806123198819504	0.5	0.5	( 0.74 ,  0.83 )	4
#00BFC4	0.479801882465732	0.710745320746683	0.5	0.5	( 0.48 ,  0.73 )	5
#F8766D	0.60443418668329	0.811499181481182	0.5	0.5	( 0.61 ,  0.84 )	5
#00BFC4	0.512078621614718	0.712975041774433	0.5	0.5	( 0.51 ,  0.73 )	6
#F8766D	0.640830330151666	0.810444701449664	0.5	0.5	( 0.65 ,  0.84 )	6
#00BFC4	0.850427101685753	0.887465932423397	0.5	0.5	( 0.89 ,  0.93 )	7
#F8766D	0.842681967569596	0.884004860458105	0.5	0.5	( 0.88 ,  0.92 )	7
#00BFC4	0.846569417603591	0.883955396392438	0.5	0.5	( 0.88 ,  0.92 )	8
#F8766D	0.856044799280219	0.8966343859861	0.5	0.5	( 0.89 ,  0.94 )	8
#00BFC4	0.740543357120547	0.819189440551948	0.5	0.5	( 0.76 ,  0.85 )	9
#F8766D	0.757583150022796	0.838011906260748	0.5	0.5	( 0.78 ,  0.87 )	9
#00BFC4	0.756537799211047	0.828767664191633	0.5	0.5	( 0.78 ,  0.86 )	10
#F8766D	0.761917762870899	0.843918977257889	0.5	0.5	( 0.79 ,  0.88 )	10
#00BFC4	0.577543562524871	0.772985858720981	0.5	0.5	( 0.59 ,  0.8 )	11
#F8766D	0.581689154050354	0.766889324838104	0.5	0.5	( 0.59 ,  0.79 )	11
#00BFC4	0.685901025313802	0.825317468415472	0.5	0.5	( 0.7 ,  0.86 )	12
#F8766D	0.690088414400985	0.825877959858066	0.5	0.5	( 0.71 ,  0.86 )	12
#00BFC4	0.861879930834354	0.909302057114434	0.5	0.5	( 0.9 ,  0.95 )	13
#F8766D	0.868486214808176	0.917378258123439	0.5	0.5	( 0.91 ,  0.96 )	13
#00BFC4	0.838081741194177	0.895976369817044	0.5	0.5	( 0.87 ,  0.94 )	14
#F8766D	0.859713000138917	0.918633539690695	0.5	0.5	( 0.9 ,  0.96 )	14
#00BFC4	0.775436466664856	0.862714248886038	0.5	0.5	( 0.8 ,  0.9 )	15
#F8766D	0.781400888358373	0.871695244225191	0.5	0.5	( 0.81 ,  0.91 )	15
#00BFC4	0.750520226165542	0.846541188079973	0.5	0.5	( 0.78 ,  0.88 )	16
#F8766D	0.795594465197325	0.891898704723148	0.5	0.5	( 0.83 ,  0.93 )	16
#00BFC4	0.612543296009996	0.786159523332286	0.5	0.5	( 0.62 ,  0.81 )	17
#F8766D	0.669384874288829	0.832958705307922	0.5	0.5	( 0.69 ,  0.87 )	17
#00BFC4	0.683397738309801	0.821637074783331	0.5	0.5	( 0.7 ,  0.85 )	18
#F8766D	0.766050527042808	0.88273026434372	0.5	0.5	( 0.79 ,  0.92 )	18
#00BFC4	0.894113631995374	0.935682616759266	0.5	0.5	( 0.93 ,  0.98 )	19
#F8766D	0.880707732602815	0.930715906115189	0.5	0.5	( 0.92 ,  0.97 )	19
#00BFC4	0.882893605164759	0.928519621747393	0.5	0.5	( 0.92 ,  0.97 )	20
#F8766D	0.886150785798362	0.93697034818775	0.5	0.5	( 0.92 ,  0.98 )	20
#00BFC4	0.82951404644829	0.906117906795078	0.5	0.5	( 0.86 ,  0.95 )	21
#F8766D	0.73977730841922	0.859339227486564	0.5	0.5	( 0.76 ,  0.9 )	21
#00BFC4	0.758640569705849	0.872565072729323	0.5	0.5	( 0.78 ,  0.91 )	22
#F8766D	0.799339545017682	0.91247156447995	0.5	0.5	( 0.83 ,  0.95 )	22
#00BFC4	0.653874393882569	0.846411017846224	0.5	0.5	( 0.67 ,  0.88 )	23
#F8766D	0.747878505246217	0.899520206801171	0.5	0.5	( 0.77 ,  0.94 )	23
#00BFC4	0.735020454552843	0.875198745013877	0.5	0.5	( 0.76 ,  0.91 )	24
#F8766D	0.731447325007445	0.875639637870062	0.5	0.5	( 0.75 ,  0.91 )	24
