fill	x	y	tooltip	clickSelects	PANEL	group	xmin	xmax	ymin	ymax	colour	size
#FFFFFF	0.904040404040404	0.784090909090909	( 0 ,  Inf )	px=2; pz=3.7	5	1054	0.853535353535353	0.954545454545454	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.904040404040404	0.897727272727273	( 0 ,  Inf )	px=2; pz=4.2	5	1078	0.853535353535353	0.954545454545454	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.095959595959596	0.102272727272727	( 0 ,  Inf )	px=-2; pz=0.7	6	360	0.0454545454545455	0.146464646464646	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.095959595959596	0.215909090909091	( 0 ,  Inf )	px=-2; pz=1.2	6	384	0.0454545454545455	0.146464646464646	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.095959595959596	0.329545454545455	( 0 ,  Inf )	px=-2; pz=1.7	6	408	0.0454545454545455	0.146464646464646	0.272727272727273	0.386363636363636	#FFFFFF	0
#FFFFFF	0.095959595959596	0.443181818181818	( 0 ,  Inf )	px=-2; pz=2.2	6	432	0.0454545454545455	0.146464646464646	0.386363636363636	0.5	#FFFFFF	0
#FFFFFF	0.095959595959596	0.556818181818182	( 0 ,  Inf )	px=-2; pz=2.7	6	456	0.0454545454545455	0.146464646464646	0.5	0.613636363636364	#FFFFFF	0
#FFFFFF	0.095959595959596	0.670454545454545	( 0 ,  Inf )	px=-2; pz=3.2	6	480	0.0454545454545455	0.146464646464646	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.095959595959596	0.784090909090909	( 0 ,  Inf )	px=-2; pz=3.7	6	504	0.0454545454545455	0.146464646464646	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.095959595959596	0.897727272727273	( 0 ,  Inf )	px=-2; pz=4.2	6	528	0.0454545454545455	0.146464646464646	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.196969696969697	0.102272727272727	( 0 ,  Inf )	px=-1.5; pz=0.7	6	231	0.146464646464646	0.247474747474747	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.196969696969697	0.215909090909091	( 0 ,  Inf )	px=-1.5; pz=1.2	6	255	0.146464646464646	0.247474747474747	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.196969696969697	0.329545454545455	( 0 ,  Inf )	px=-1.5; pz=1.7	6	275	0.146464646464646	0.247474747474747	0.272727272727273	0.386363636363636	#FFFFFF	0
#FBFBFD	0.196969696969697	0.443181818181818	( 0 ,  Inf )	px=-1.5; pz=2.2	6	290	0.146464646464646	0.247474747474747	0.386363636363636	0.5	#FBFBFD	0
#FBFBFD	0.196969696969697	0.556818181818182	( 0 ,  13.19 )	px=-1.5; pz=2.7	6	55	0.146464646464646	0.247474747474747	0.5	0.613636363636364	#FBFBFD	0
#FDFDFE	0.196969696969697	0.670454545454545	( 0 ,  Inf )	px=-1.5; pz=3.2	6	299	0.146464646464646	0.247474747474747	0.613636363636364	0.727272727272727	#FDFDFE	0
#FFFFFF	0.196969696969697	0.784090909090909	( 0 ,  Inf )	px=-1.5; pz=3.7	6	314	0.146464646464646	0.247474747474747	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.196969696969697	0.897727272727273	( 0 ,  Inf )	px=-1.5; pz=4.2	6	336	0.146464646464646	0.247474747474747	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.297979797979798	0.102272727272727	( 0 ,  Inf )	px=-1; pz=0.7	6	159	0.247474747474747	0.348484848484849	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FEFDFD	0.297979797979798	0.215909090909091	( 0 ,  Inf )	px=-1; pz=1.2	6	180	0.247474747474747	0.348484848484849	0.159090909090909	0.272727272727273	#FEFDFD	0
#E5D2D2	0.297979797979798	0.329545454545455	( 1.23 ,  11.63 )	px=-1; pz=1.7	6	1623	0.247474747474747	0.348484848484849	0.272727272727273	0.386363636363636	#E5D2D2	0
#E6E6F2	0.297979797979798	0.443181818181818	( 0.57 ,  1.25 )	px=-1; pz=2.2	6	1314	0.247474747474747	0.348484848484849	0.386363636363636	0.5	#E6E6F2	0
#F4F4F9	0.297979797979798	0.556818181818182	( 0.57 ,  1.51 )	px=-1; pz=2.7	6	1315	0.247474747474747	0.348484848484849	0.5	0.613636363636364	#F4F4F9	0
#F3F3F9	0.297979797979798	0.670454545454545	( 0.25 ,  1.98 )	px=-1; pz=3.2	6	1224	0.247474747474747	0.348484848484849	0.613636363636364	0.727272727272727	#F3F3F9	0
#FEFEFE	0.297979797979798	0.784090909090909	( 0 ,  Inf )	px=-1; pz=3.7	6	195	0.247474747474747	0.348484848484849	0.727272727272727	0.840909090909091	#FEFEFE	0
#FFFFFF	0.297979797979798	0.897727272727273	( 0 ,  Inf )	px=-1; pz=4.2	6	207	0.247474747474747	0.348484848484849	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.398989898989899	0.102272727272727	( 0 ,  Inf )	px=-0.5; pz=0.7	6	109	0.348484848484849	0.44949494949495	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FEFDFD	0.398989898989899	0.215909090909091	( 0 ,  Inf )	px=-0.5; pz=1.2	6	129	0.348484848484849	0.44949494949495	0.159090909090909	0.272727272727273	#FEFDFD	0
#AF7171	0.398989898989899	0.329545454545455	( 2.56 ,  11.02 )	px=-0.5; pz=1.7	6	1713	0.348484848484849	0.44949494949495	0.272727272727273	0.386363636363636	#AF7171	0
#F5EEEE	0.398989898989899	0.443181818181818	( 0.96 ,  1.16 )	px=-0.5; pz=2.2	6	1460	0.348484848484849	0.44949494949495	0.386363636363636	0.5	#F5EEEE	0
#F7F0F0	0.398989898989899	0.556818181818182	( 0.96 ,  1.14 )	px=-0.5; pz=2.7	6	1458	0.348484848484849	0.44949494949495	0.5	0.613636363636364	#F7F0F0	0
#E5D2D2	0.398989898989899	0.670454545454545	( 0.89 ,  1.64 )	px=-0.5; pz=3.2	6	1415	0.348484848484849	0.44949494949495	0.613636363636364	0.727272727272727	#E5D2D2	0
#FDFCFC	0.398989898989899	0.784090909090909	( 0.06 ,  Inf )	px=-0.5; pz=3.7	6	1152	0.348484848484849	0.44949494949495	0.727272727272727	0.840909090909091	#FDFCFC	0
#FFFFFF	0.398989898989899	0.897727272727273	( 0 ,  Inf )	px=-0.5; pz=4.2	6	135	0.348484848484849	0.44949494949495	0.840909090909091	0.954545454545454	#FFFFFF	0
#FEFEFE	0.5	0.102272727272727	( 0 ,  Inf )	px=0; pz=0.7	6	551	0.44949494949495	0.55050505050505	0.0454545454545455	0.159090909090909	#FEFEFE	0
#FFFFFF	0.5	0.215909090909091	( 0 ,  Inf )	px=0; pz=1.2	6	571	0.44949494949495	0.55050505050505	0.159090909090909	0.272727272727273	#FFFFFF	0
#B07373	0.5	0.329545454545455	( 2.89 ,  14.15 )	px=0; pz=1.7	6	1721	0.44949494949495	0.55050505050505	0.272727272727273	0.386363636363636	#B07373	0
#DFC6C6	0.5	0.443181818181818	( 1.06 ,  1.35 )	px=0; pz=2.2	6	1610	0.44949494949495	0.55050505050505	0.386363636363636	0.5	#DFC6C6	0
#F6EFEF	0.5	0.556818181818182	( 0.98 ,  1.12 )	px=0; pz=2.7	6	1480	0.44949494949495	0.55050505050505	0.5	0.613636363636364	#F6EFEF	0
#F7F1F1	0.5	0.670454545454545	( 0.84 ,  1.31 )	px=0; pz=3.2	6	1394	0.44949494949495	0.55050505050505	0.613636363636364	0.727272727272727	#F7F1F1	0
#FFFFFF	0.5	0.784090909090909	( 0.1 ,  55.06 )	px=0; pz=3.7	6	1169	0.44949494949495	0.55050505050505	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.5	0.897727272727273	( 0 ,  Inf )	px=0; pz=4.2	6	577	0.44949494949495	0.55050505050505	0.840909090909091	0.954545454545454	#FFFFFF	0
#FEFEFE	0.601010101010101	0.102272727272727	( 0 ,  Inf )	px=0.5; pz=0.7	6	600	0.55050505050505	0.651515151515151	0.0454545454545455	0.159090909090909	#FEFEFE	0
#FFFFFF	0.601010101010101	0.215909090909091	( 0 ,  Inf )	px=0.5; pz=1.2	6	620	0.55050505050505	0.651515151515151	0.159090909090909	0.272727272727273	#FFFFFF	0
#C29595	0.601010101010101	0.329545454545455	( 1.53 ,  4.16 )	px=0.5; pz=1.7	6	1650	0.55050505050505	0.651515151515151	0.272727272727273	0.386363636363636	#C29595	0
#ECDEDE	0.601010101010101	0.443181818181818	( 1.02 ,  1.2 )	px=0.5; pz=2.2	6	1590	0.55050505050505	0.651515151515151	0.386363636363636	0.5	#ECDEDE	0
#FAF7F7	0.601010101010101	0.556818181818182	( 0.96 ,  1.09 )	px=0.5; pz=2.7	6	1453	0.55050505050505	0.651515151515151	0.5	0.613636363636364	#FAF7F7	0
#EAEAF4	0.601010101010101	0.670454545454545	( 0.68 ,  1.21 )	px=0.5; pz=3.2	6	1350	0.55050505050505	0.651515151515151	0.613636363636364	0.727272727272727	#EAEAF4	0
#FFFFFF	0.601010101010101	0.784090909090909	( 0 ,  Inf )	px=0.5; pz=3.7	6	629	0.55050505050505	0.651515151515151	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.601010101010101	0.897727272727273	( 0 ,  Inf )	px=0.5; pz=4.2	6	637	0.55050505050505	0.651515151515151	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.702020202020202	0.102272727272727	( 0 ,  Inf )	px=1; pz=0.7	6	661	0.651515151515151	0.752525252525252	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FEFEFE	0.702020202020202	0.215909090909091	( 0 ,  Inf )	px=1; pz=1.2	6	684	0.651515151515151	0.752525252525252	0.159090909090909	0.272727272727273	#FEFEFE	0
#F2E8E8	0.702020202020202	0.329545454545455	( 1.28 ,  9.75 )	px=1; pz=1.7	6	1627	0.651515151515151	0.752525252525252	0.272727272727273	0.386363636363636	#F2E8E8	0
#BEBEDD	0.702020202020202	0.443181818181818	( 0.35 ,  0.75 )	px=1; pz=2.2	6	1255	0.651515151515151	0.752525252525252	0.386363636363636	0.5	#BEBEDD	0
#AEAED4	0.702020202020202	0.556818181818182	( 0.29 ,  0.69 )	px=1; pz=2.7	6	1233	0.651515151515151	0.752525252525252	0.5	0.613636363636364	#AEAED4	0
#FDFDFE	0.702020202020202	0.670454545454545	( 0.26 ,  2.85 )	px=1; pz=3.2	6	1230	0.651515151515151	0.752525252525252	0.613636363636364	0.727272727272727	#FDFDFE	0
#FFFFFF	0.702020202020202	0.784090909090909	( 0 ,  Inf )	px=1; pz=3.7	6	707	0.651515151515151	0.752525252525252	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.702020202020202	0.897727272727273	( 0 ,  Inf )	px=1; pz=4.2	6	727	0.651515151515151	0.752525252525252	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.803030303030303	0.102272727272727	( 0 ,  Inf )	px=1.5; pz=0.7	6	751	0.752525252525252	0.853535353535353	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.803030303030303	0.215909090909091	( 0 ,  Inf )	px=1.5; pz=1.2	6	775	0.752525252525252	0.853535353535353	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.803030303030303	0.329545454545455	( 0 ,  Inf )	px=1.5; pz=1.7	6	798	0.752525252525252	0.853535353535353	0.272727272727273	0.386363636363636	#FFFFFF	0
#FEFEFE	0.803030303030303	0.443181818181818	( 0 ,  Inf )	px=1.5; pz=2.2	6	815	0.752525252525252	0.853535353535353	0.386363636363636	0.5	#FEFEFE	0
#FEFEFE	0.803030303030303	0.556818181818182	( 0 ,  Inf )	px=1.5; pz=2.7	6	828	0.752525252525252	0.853535353535353	0.5	0.613636363636364	#FEFEFE	0
#FFFFFF	0.803030303030303	0.670454545454545	( 0 ,  Inf )	px=1.5; pz=3.2	6	843	0.752525252525252	0.853535353535353	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.803030303030303	0.784090909090909	( 0 ,  Inf )	px=1.5; pz=3.7	6	864	0.752525252525252	0.853535353535353	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.803030303030303	0.897727272727273	( 0 ,  Inf )	px=1.5; pz=4.2	6	888	0.752525252525252	0.853535353535353	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.904040404040404	0.102272727272727	( 0 ,  Inf )	px=2; pz=0.7	6	912	0.853535353535353	0.954545454545454	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.904040404040404	0.215909090909091	( 0 ,  Inf )	px=2; pz=1.2	6	936	0.853535353535353	0.954545454545454	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.904040404040404	0.329545454545455	( 0 ,  Inf )	px=2; pz=1.7	6	960	0.853535353535353	0.954545454545454	0.272727272727273	0.386363636363636	#FFFFFF	0
#FFFFFF	0.904040404040404	0.443181818181818	( 0 ,  Inf )	px=2; pz=2.2	6	984	0.853535353535353	0.954545454545454	0.386363636363636	0.5	#FFFFFF	0
#FFFFFF	0.904040404040404	0.556818181818182	( 0 ,  Inf )	px=2; pz=2.7	6	1007	0.853535353535353	0.954545454545454	0.5	0.613636363636364	#FFFFFF	0
#FFFFFF	0.904040404040404	0.670454545454545	( 0 ,  Inf )	px=2; pz=3.2	6	1031	0.853535353535353	0.954545454545454	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.904040404040404	0.784090909090909	( 0 ,  Inf )	px=2; pz=3.7	6	1055	0.853535353535353	0.954545454545454	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.904040404040404	0.897727272727273	( 0 ,  Inf )	px=2; pz=4.2	6	1079	0.853535353535353	0.954545454545454	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.095959595959596	0.102272727272727	( 0 ,  Inf )	px=-2; pz=0.7	7	361	0.0454545454545455	0.146464646464646	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.095959595959596	0.215909090909091	( 0 ,  Inf )	px=-2; pz=1.2	7	385	0.0454545454545455	0.146464646464646	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.095959595959596	0.329545454545455	( 0 ,  Inf )	px=-2; pz=1.7	7	409	0.0454545454545455	0.146464646464646	0.272727272727273	0.386363636363636	#FFFFFF	0
