colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.865404822308838	0.88290865332769	0.5	0.5	( 0.9 ,  0.92 )	1
#F8766D	0.720812252411112	0.755783411499258	0.5	0.5	( 0.74 ,  0.78 )	1
#00BFC4	0.545958588154056	0.597813452918124	0.5	0.5	( 0.55 ,  0.61 )	2
#F8766D	0.519487166910844	0.578624119398	0.5	0.5	( 0.52 ,  0.59 )	2
#00BFC4	0.745429032800863	0.799260737392038	0.5	0.5	( 0.77 ,  0.83 )	3
#F8766D	0.559708165240211	0.641538340434483	0.5	0.5	( 0.56 ,  0.65 )	3
#00BFC4	0.471204730579089	0.561787616787988	0.5	0.5	( 0.47 ,  0.57 )	4
#F8766D	0.374685815189786	0.476299798060551	0.5	0.5	( 0.36 ,  0.47 )	4
#00BFC4	0.565560853907064	0.712213904511279	0.5	0.5	( 0.57 ,  0.73 )	5
#F8766D	0.391245811814412	0.559943091129981	0.5	0.5	( 0.38 ,  0.57 )	5
#00BFC4	0.331206479848416	0.507810676559886	0.5	0.5	( 0.31 ,  0.51 )	6
#F8766D	0.307051223604001	0.47555893723153	0.5	0.5	( 0.29 ,  0.47 )	6
#00BFC4	0.877342036297795	0.901708226028834	0.5	0.5	( 0.91 ,  0.94 )	7
#F8766D	0.706436594622223	0.765377467578976	0.5	0.5	( 0.73 ,  0.79 )	7
#00BFC4	0.586131315391625	0.671761834484816	0.5	0.5	( 0.59 ,  0.69 )	8
#F8766D	0.501644191052679	0.609939358550055	0.5	0.5	( 0.5 ,  0.62 )	8
#00BFC4	0.794641671454426	0.845713992826368	0.5	0.5	( 0.82 ,  0.88 )	9
#F8766D	0.655744183636854	0.735297184754272	0.5	0.5	( 0.67 ,  0.76 )	9
#00BFC4	0.51255336610356	0.612779197863526	0.5	0.5	( 0.51 ,  0.62 )	10
#F8766D	0.398957140645909	0.515002192256285	0.5	0.5	( 0.39 ,  0.52 )	10
#00BFC4	0.710672527953396	0.806684101956172	0.5	0.5	( 0.73 ,  0.84 )	11
#F8766D	0.480374159313277	0.618712910964485	0.5	0.5	( 0.48 ,  0.63 )	11
#00BFC4	0.529168683280886	0.656129156738843	0.5	0.5	( 0.53 ,  0.67 )	12
#F8766D	0.380625463613576	0.527931433551619	0.5	0.5	( 0.37 ,  0.53 )	12
#00BFC4	0.891248263949312	0.922285385781987	0.5	0.5	( 0.93 ,  0.96 )	13
#F8766D	0.7923268962445	0.863854739993985	0.5	0.5	( 0.82 ,  0.9 )	13
#00BFC4	0.581368008118751	0.721572845600302	0.5	0.5	( 0.59 ,  0.74 )	14
#F8766D	0.502591043218418	0.686578225593368	0.5	0.5	( 0.5 ,  0.71 )	14
#00BFC4	0.793452232860186	0.85743079081817	0.5	0.5	( 0.82 ,  0.89 )	15
#F8766D	0.653979087484024	0.757537648953124	0.5	0.5	( 0.67 ,  0.78 )	15
#00BFC4	0.433527472612794	0.576818308081531	0.5	0.5	( 0.43 ,  0.58 )	16
#F8766D	0.363815652426827	0.531633977294856	0.5	0.5	( 0.35 ,  0.53 )	16
#00BFC4	0.730921438869438	0.83037827198416	0.5	0.5	( 0.75 ,  0.86 )	17
#F8766D	0.526525516604846	0.675275752370567	0.5	0.5	( 0.53 ,  0.69 )	17
#00BFC4	0.569988696219013	0.700204869420871	0.5	0.5	( 0.58 ,  0.72 )	18
#F8766D	0.440746175109576	0.596481663682181	0.5	0.5	( 0.43 ,  0.61 )	18
#00BFC4	0.893618549352931	0.933154203832142	0.5	0.5	( 0.93 ,  0.98 )	19
#F8766D	0.701515020168063	0.821243703154129	0.5	0.5	( 0.72 ,  0.85 )	19
#00BFC4	0.569189034851463	0.743230255620622	0.5	0.5	( 0.58 ,  0.77 )	20
#F8766D	0.58514457018738	0.786080330216841	0.5	0.5	( 0.59 ,  0.81 )	20
#00BFC4	0.841845877322144	0.903278049450344	0.5	0.5	( 0.88 ,  0.94 )	21
#F8766D	0.624233942645754	0.760064816210404	0.5	0.5	( 0.64 ,  0.79 )	21
#00BFC4	0.431629569979346	0.65188868375734	0.5	0.5	( 0.42 ,  0.67 )	22
#F8766D	0.456699721359504	0.723109841810339	0.5	0.5	( 0.45 ,  0.75 )	22
#00BFC4	0.697842686256523	0.831782611837349	0.5	0.5	( 0.72 ,  0.86 )	23
#F8766D	0.434939661357897	0.649781737358861	0.5	0.5	( 0.43 ,  0.66 )	23
#00BFC4	0.475692351078601	0.673272128735558	0.5	0.5	( 0.47 ,  0.69 )	24
#F8766D	0.306144613858164	0.511270606017405	0.5	0.5	( 0.29 ,  0.51 )	24
