colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.0455433511385549	0.0477757266412566	0.5	0.5	( 0 ,  0 )	1
#F8766D	0.0454545454545455	0.045670768112417	0.5	0.5	( 0 ,  0 )	1
#00BFC4	0.0455579980546356	0.0468943261773981	0.5	0.5	( 0 ,  0 )	2
#F8766D	0.0454545454545454	0.0459557321288462	0.5	0.5	( 0 ,  0 )	2
#00BFC4	0.0454545454545455	0.0456620143706152	0.5	0.5	( 0 ,  0 )	3
#F8766D	0.0454545454545455	0.0455471161995573	0.5	0.5	( 0 ,  0 )	3
#00BFC4	0.0454545454545454	0.0460023915664431	0.5	0.5	( 0 ,  0 )	4
#F8766D	0.0454545454545454	0.0459407002615481	0.5	0.5	( 0 ,  0 )	4
#00BFC4	0.0454545454545455	0.0469128483796132	0.5	0.5	( 0 ,  0 )	5
#F8766D	0.0454545454545455	0.0460755789709437	0.5	0.5	( 0 ,  0 )	5
#00BFC4	0.0454545454545455	0.0455346439893281	0.5	0.5	( 0 ,  0 )	6
#F8766D	0.0454545454545455	0.0456336725770399	0.5	0.5	( 0 ,  0 )	6
#00BFC4	0.0454545454545455	0.0491292998115427	0.5	0.5	( 0 ,  0 )	7
#F8766D	0.0454545454545455	0.0454701585484462	0.5	0.5	( 0 ,  0 )	7
#00BFC4	0.0454545454545455	0.0492446294458832	0.5	0.5	( 0 ,  0 )	8
#F8766D	0.0454545454545455	0.0460631729538513	0.5	0.5	( 0 ,  0 )	8
#00BFC4	0.0454545454545455	0.0456659275807388	0.5	0.5	( 0 ,  0 )	9
#F8766D	0.0454545454545455	0.0463325672532821	0.5	0.5	( 0 ,  0 )	9
#00BFC4	0.0454545454545454	0.0480441627466142	0.5	0.5	( 0 ,  0 )	10
#F8766D	0.0454545454545454	0.0455560525766474	0.5	0.5	( 0 ,  0 )	10
#00BFC4	0.0454545454545455	0.045530626094338	0.5	0.5	( 0 ,  0 )	11
#F8766D	0.0454545454545455	0.0460090535638946	0.5	0.5	( 0 ,  0 )	11
#00BFC4	0.0454545454545455	0.0456819526746447	0.5	0.5	( 0 ,  0 )	12
#F8766D	0.0454545454545455	0.0458603627598282	0.5	0.5	( 0 ,  0 )	12
#00BFC4	0.0454545454545455	0.0528166710504944	0.5	0.5	( 0 ,  0.01 )	13
#F8766D	0.0454545454545455	0.0456503673726181	0.5	0.5	( 0 ,  0 )	13
#00BFC4	0.0454545454545455	0.0529897446225552	0.5	0.5	( 0 ,  0.01 )	14
#F8766D	0.0454545454545455	0.0462372829181427	0.5	0.5	( 0 ,  0 )	14
#00BFC4	0.0454545454545455	0.0456999439811678	0.5	0.5	( 0 ,  0 )	15
#F8766D	0.0454545454545455	0.0461854679854028	0.5	0.5	( 0 ,  0 )	15
#00BFC4	0.0454545454545455	0.0478124104654053	0.5	0.5	( 0 ,  0 )	16
#F8766D	0.0454545454545455	0.0456924482962655	0.5	0.5	( 0 ,  0 )	16
#00BFC4	0.0454545454545455	0.0454985739854097	0.5	0.5	( 0 ,  0 )	17
#F8766D	0.0454545454545455	0.0458944983502369	0.5	0.5	( 0 ,  0 )	17
#00BFC4	0.0454545454545455	0.0461278022860544	0.5	0.5	( 0 ,  0 )	18
#F8766D	0.0454545454545455	0.0463162423604283	0.5	0.5	( 0 ,  0 )	18
#00BFC4	0.0454545454545455	0.0573596039774987	0.5	0.5	( 0 ,  0.01 )	19
#F8766D	0.0454545454545455	0.0466217782836916	0.5	0.5	( 0 ,  0 )	19
#00BFC4	0.0454545454545455	0.0485395170565736	0.5	0.5	( 0 ,  0 )	20
#F8766D	0.0454545454545455	0.0468311154655748	0.5	0.5	( 0 ,  0 )	20
#00BFC4	0.0454545454545455	0.052438940214366	0.5	0.5	( 0 ,  0.01 )	21
#F8766D	0.0454545454545455	0.0492781309028401	0.5	0.5	( 0 ,  0 )	21
#00BFC4	0.0454545454545455	0.0552417792542159	0.5	0.5	( 0 ,  0.01 )	22
#F8766D	0.0454545454545455	0.046189441022314	0.5	0.5	( 0 ,  0 )	22
#00BFC4	0.0454545454545455	0.0460980973965992	0.5	0.5	( 0 ,  0 )	23
#F8766D	0.0454545454545455	0.0460681471900248	0.5	0.5	( 0 ,  0 )	23
#00BFC4	0.0454545454545455	0.0456481454050941	0.5	0.5	( 0 ,  0 )	24
#F8766D	0.0454545454545455	0.0470952308188611	0.5	0.5	( 0 ,  0 )	24
