colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.0476356574765392	0.0508313755868971	0.5	0.5	( 0 ,  0.01 )	1
#F8766D	0.0563376850587405	0.0667521799117207	0.5	0.5	( 0.01 ,  0.02 )	1
#00BFC4	0.049907932161054	0.0539504221197465	0.5	0.5	( 0 ,  0.01 )	2
#F8766D	0.0584959465252441	0.0675032512601835	0.5	0.5	( 0.01 ,  0.02 )	2
#00BFC4	0.0454545454545455	0.0472970210622283	0.5	0.5	( 0 ,  0 )	3
#F8766D	0.0476524664355485	0.0553914319675985	0.5	0.5	( 0 ,  0.01 )	3
#00BFC4	0.0457260833864582	0.0482469382402993	0.5	0.5	( 0 ,  0 )	4
#F8766D	0.0486992997561713	0.0561000358639792	0.5	0.5	( 0 ,  0.01 )	4
#00BFC4	0.0454545454545455	0.0485777506125942	0.5	0.5	( 0 ,  0 )	5
#F8766D	0.0454545454545455	0.0604716027549131	0.5	0.5	( 0 ,  0.02 )	5
#00BFC4	0.0454545454545455	0.0517549637803734	0.5	0.5	( 0 ,  0.01 )	6
#F8766D	0.0454545454545455	0.0521423033433997	0.5	0.5	( 0 ,  0.01 )	6
#00BFC4	0.0468512083621136	0.0528420020613475	0.5	0.5	( 0 ,  0.01 )	7
#F8766D	0.0606796914254368	0.0815391935251533	0.5	0.5	( 0.02 ,  0.04 )	7
#00BFC4	0.0484530205248761	0.054249481778808	0.5	0.5	( 0 ,  0.01 )	8
#F8766D	0.0609925511228641	0.0775962949244952	0.5	0.5	( 0.02 ,  0.04 )	8
#00BFC4	0.046515710188335	0.052273466540164	0.5	0.5	( 0 ,  0.01 )	9
#F8766D	0.0506117087843507	0.0652033234359467	0.5	0.5	( 0.01 ,  0.02 )	9
#00BFC4	0.0454912392525758	0.047663393326895	0.5	0.5	( 0 ,  0 )	10
#F8766D	0.0508628245499295	0.0616383047796948	0.5	0.5	( 0.01 ,  0.02 )	10
#00BFC4	0.0454545454545455	0.0475112107819925	0.5	0.5	( 0 ,  0 )	11
#F8766D	0.0454545454545455	0.0516178060477795	0.5	0.5	( 0 ,  0.01 )	11
#00BFC4	0.0454545454545455	0.0517666040540809	0.5	0.5	( 0 ,  0.01 )	12
#F8766D	0.0463676470562076	0.0538758434972619	0.5	0.5	( 0 ,  0.01 )	12
#00BFC4	0.0457001696841803	0.0572216260562815	0.5	0.5	( 0 ,  0.01 )	13
#F8766D	0.0580201544094498	0.098117798867367	0.5	0.5	( 0.01 ,  0.06 )	13
#00BFC4	0.0496734579540992	0.0638849178546907	0.5	0.5	( 0 ,  0.02 )	14
#F8766D	0.074871616942451	0.123000184970376	0.5	0.5	( 0.03 ,  0.09 )	14
#00BFC4	0.0454545454545455	0.0480945950383137	0.5	0.5	( 0 ,  0 )	15
#F8766D	0.0516007492929668	0.0742547535300355	0.5	0.5	( 0.01 ,  0.03 )	15
#00BFC4	0.0459644599296915	0.0530577334718748	0.5	0.5	( 0 ,  0.01 )	16
#F8766D	0.0512293722815897	0.0701653820522419	0.5	0.5	( 0.01 ,  0.03 )	16
#00BFC4	0.0454545454545455	0.0505424360124722	0.5	0.5	( 0 ,  0.01 )	17
#F8766D	0.0455557571129898	0.0540666318759812	0.5	0.5	( 0 ,  0.01 )	17
#00BFC4	0.0454545454545455	0.047909394469879	0.5	0.5	( 0 ,  0 )	18
#F8766D	0.047506533276026	0.0591131073284472	0.5	0.5	( 0 ,  0.02 )	18
#00BFC4	0.0454545454545455	0.0817185249536917	0.5	0.5	( 0 ,  0.04 )	19
#F8766D	0.0468275384069072	0.0976341437172732	0.5	0.5	( 0 ,  0.06 )	19
#00BFC4	0.0454545454545455	0.0672956066419092	0.5	0.5	( 0 ,  0.02 )	20
#F8766D	0.066291874076927	0.159270498856539	0.5	0.5	( 0.02 ,  0.13 )	20
#00BFC4	0.0454545454545455	0.0574625025918192	0.5	0.5	( 0 ,  0.01 )	21
#F8766D	0.0579596667892228	0.121467740808199	0.5	0.5	( 0.01 ,  0.08 )	21
#00BFC4	0.0454545454545455	0.0673914509697088	0.5	0.5	( 0 ,  0.02 )	22
#F8766D	0.0532496563065076	0.100940208943589	0.5	0.5	( 0.01 ,  0.06 )	22
#00BFC4	0.0454545454545455	0.0562633136578991	0.5	0.5	( 0 ,  0.01 )	23
#F8766D	0.0454545454545455	0.0696409533550637	0.5	0.5	( 0 ,  0.03 )	23
#00BFC4	0.0454545454545455	0.0524442337661661	0.5	0.5	( 0 ,  0.01 )	24
#F8766D	0.0512019083175039	0.0799040651559866	0.5	0.5	( 0.01 ,  0.04 )	24
