x	y	label	PANEL
0.297979797979798	0.875	0	1
0.297979797979798	0.875	0	2
0.297979797979798	0.875	0.3	3
0.297979797979798	0.875	0.7	4
0.297979797979798	0.875	0.2	5
0.297979797979798	0.875	1	6
0.297979797979798	0.875	0	7
0.297979797979798	0.875	0	8
0.297979797979798	0.875	0.3	9
0.297979797979798	0.875	0	10
0.297979797979798	0.875	5.1	11
0.297979797979798	0.875	0.4	12
0.297979797979798	0.875	0	13
0.297979797979798	0.875	0	14
0.297979797979798	0.875	1.7	15
0.297979797979798	0.875	0.1	16
0.297979797979798	0.875	7	17
0.297979797979798	0.875	2.2	18
0.297979797979798	0.875	0	19
0.297979797979798	0.875	0.2	20
0.297979797979798	0.875	0.1	21
0.297979797979798	0.875	0	22
0.297979797979798	0.875	2.1	23
0.297979797979798	0.875	19.8	24
