x	y	label	PANEL
0.5	0.761363636363636	1.1	1
0.5	0.761363636363636	1	2
0.5	0.761363636363636	1	3
0.5	0.761363636363636	0.7	4
0.5	0.761363636363636	0.9	5
0.5	0.761363636363636	1	6
0.5	0.761363636363636	0.8	7
0.5	0.761363636363636	0.8	8
0.5	0.761363636363636	1.8	9
0.5	0.761363636363636	0.5	10
0.5	0.761363636363636	1.4	11
0.5	0.761363636363636	2.2	12
0.5	0.761363636363636	0.8	13
0.5	0.761363636363636	0.5	14
0.5	0.761363636363636	1.8	15
0.5	0.761363636363636	0.4	16
0.5	0.761363636363636	2.9	17
0.5	0.761363636363636	0.3	18
0.5	0.761363636363636	0.7	19
0.5	0.761363636363636	0.7	20
0.5	0.761363636363636	1.7	21
0.5	0.761363636363636	0.5	22
0.5	0.761363636363636	0.8	23
0.5	0.761363636363636	1.3	24
