colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.0466157318646257	0.0500026751271608	0.5	0.5	( 0 ,  0.01 )	1
#F8766D	0.0469248661942746	0.0518230195704685	0.5	0.5	( 0 ,  0.01 )	1
#00BFC4	0.0485392839298437	0.0517720525298232	0.5	0.5	( 0 ,  0.01 )	2
#F8766D	0.0534818361070574	0.0610886920936428	0.5	0.5	( 0.01 ,  0.02 )	2
#00BFC4	0.0454545454545455	0.0465293848236001	0.5	0.5	( 0 ,  0 )	3
#F8766D	0.0456001905014539	0.053459745828612	0.5	0.5	( 0 ,  0.01 )	3
#00BFC4	0.0455201844436609	0.0478016949956841	0.5	0.5	( 0 ,  0 )	4
#F8766D	0.0473621632597142	0.0543420550251384	0.5	0.5	( 0 ,  0.01 )	4
#00BFC4	0.0454545454545455	0.0492147812573776	0.5	0.5	( 0 ,  0 )	5
#F8766D	0.0454545454545455	0.0592814130068792	0.5	0.5	( 0 ,  0.02 )	5
#00BFC4	0.0454545454545455	0.058647658019685	0.5	0.5	( 0 ,  0.01 )	6
#F8766D	0.0454604531214576	0.0561192662423186	0.5	0.5	( 0 ,  0.01 )	6
#00BFC4	0.0454707486871707	0.0504572982675778	0.5	0.5	( 0 ,  0.01 )	7
#F8766D	0.0481392995931133	0.0634945569250529	0.5	0.5	( 0 ,  0.02 )	7
#00BFC4	0.0481526107620975	0.0535158098152096	0.5	0.5	( 0 ,  0.01 )	8
#F8766D	0.0595006609966454	0.0774048581504707	0.5	0.5	( 0.02 ,  0.04 )	8
#00BFC4	0.0463265027017816	0.0550696316532725	0.5	0.5	( 0 ,  0.01 )	9
#F8766D	0.0455083565287441	0.0530743721377809	0.5	0.5	( 0 ,  0.01 )	9
#00BFC4	0.0455574270658881	0.0484020169046167	0.5	0.5	( 0 ,  0 )	10
#F8766D	0.051532901411225	0.0658386989773565	0.5	0.5	( 0.01 ,  0.02 )	10
#00BFC4	0.0454545454545455	0.049774443577066	0.5	0.5	( 0 ,  0 )	11
#F8766D	0.0454545454545455	0.0522421298375551	0.5	0.5	( 0 ,  0.01 )	11
#00BFC4	0.0454545454545455	0.0494268826313363	0.5	0.5	( 0 ,  0 )	12
#F8766D	0.0471230219912621	0.0594021090702852	0.5	0.5	( 0 ,  0.02 )	12
#00BFC4	0.0454545454545455	0.0591404816133482	0.5	0.5	( 0 ,  0.02 )	13
#F8766D	0.0454545454545455	0.060707719766527	0.5	0.5	( 0 ,  0.02 )	13
#00BFC4	0.053672185259509	0.0760631324317136	0.5	0.5	( 0.01 ,  0.03 )	14
#F8766D	0.0623592006489079	0.102247283868518	0.5	0.5	( 0.02 ,  0.06 )	14
#00BFC4	0.0454545454545455	0.0472580174312797	0.5	0.5	( 0 ,  0 )	15
#F8766D	0.0454545454545455	0.0612307263841454	0.5	0.5	( 0 ,  0.02 )	15
#00BFC4	0.0476029726160649	0.0601257338973904	0.5	0.5	( 0 ,  0.02 )	16
#F8766D	0.0500777916106633	0.0686955829847476	0.5	0.5	( 0.01 ,  0.03 )	16
#00BFC4	0.0454545454545455	0.0502599209692018	0.5	0.5	( 0 ,  0.01 )	17
#F8766D	0.0454545454545455	0.052891693512989	0.5	0.5	( 0 ,  0.01 )	17
#00BFC4	0.0454545454545455	0.0489860153632877	0.5	0.5	( 0 ,  0 )	18
#F8766D	0.0466795398950421	0.0589115444216777	0.5	0.5	( 0 ,  0.01 )	18
#00BFC4	0.0454545454545455	0.068062577522295	0.5	0.5	( 0 ,  0.02 )	19
#F8766D	0.0454545454545455	0.0811891010769769	0.5	0.5	( 0 ,  0.04 )	19
#00BFC4	0.0454545454545455	0.0697959838736149	0.5	0.5	( 0 ,  0.03 )	20
#F8766D	0.0463411124736009	0.103919659026945	0.5	0.5	( 0 ,  0.06 )	20
#00BFC4	0.0454545454545455	0.0525921378027793	0.5	0.5	( 0 ,  0.01 )	21
#F8766D	0.0454545454545455	0.0723359662782635	0.5	0.5	( 0 ,  0.03 )	21
#00BFC4	0.0454545454545455	0.0589882842249456	0.5	0.5	( 0 ,  0.01 )	22
#F8766D	0.0458990192071729	0.069356870579942	0.5	0.5	( 0 ,  0.03 )	22
#00BFC4	0.0454545454545455	0.0620778902074705	0.5	0.5	( 0 ,  0.02 )	23
#F8766D	0.0454545454545455	0.0535181270535264	0.5	0.5	( 0 ,  0.01 )	23
#00BFC4	0.0454545454545455	0.0513263379445776	0.5	0.5	( 0 ,  0.01 )	24
#F8766D	0.047516636383206	0.0719472625486119	0.5	0.5	( 0 ,  0.03 )	24
