x	y	label	PANEL
0.095959595959596	0.420454545454545	0	1
0.095959595959596	0.420454545454545	0	2
0.095959595959596	0.420454545454545	1.5	3
0.095959595959596	0.420454545454545	0.2	4
0.095959595959596	0.420454545454545	0	5
0.095959595959596	0.420454545454545	0	6
0.095959595959596	0.420454545454545	0	7
0.095959595959596	0.420454545454545	0.7	8
0.095959595959596	0.420454545454545	0	9
0.095959595959596	0.420454545454545	0	10
0.095959595959596	0.420454545454545	0	11
0.095959595959596	0.420454545454545	0.7	12
0.095959595959596	0.420454545454545	0	13
0.095959595959596	0.420454545454545	0	14
0.095959595959596	0.420454545454545	0	15
0.095959595959596	0.420454545454545	0.4	16
0.095959595959596	0.420454545454545	0.2	17
0.095959595959596	0.420454545454545	1.3	18
0.095959595959596	0.420454545454545	0	19
0.095959595959596	0.420454545454545	16.9	20
0.095959595959596	0.420454545454545	0.3	21
0.095959595959596	0.420454545454545	0.1	22
0.095959595959596	0.420454545454545	3.4	23
0.095959595959596	0.420454545454545	0.4	24
